"ple0044_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2017","Lower Saxony","indirect migration background","36","0.261886040763619","0.187994193950461","0.335777887576778","1"
"Yes","2017","North Rhine-Westphalia","no migration background","897","0.24564006660035","0.231919133010811","0.259361000189888","1"
"Yes","2017","North Rhine-Westphalia","direct migration background","349","0.294160964898179","0.26839051833461","0.319931411461749","1"
"Yes","2017","North Rhine-Westphalia","indirect migration background","138","0.240623608090098","0.203524739424504","0.277722476755692","1"
"Yes","2017","Hesse","no migration background","262","0.200228940343098","0.178018297364727","0.222439583321469","1"
"Yes","2017","Hesse","direct migration background","109","0.256913469026501","0.21326883484942","0.300558103203582","1"
"Yes","2017","Hesse","indirect migration background","29","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","no migration background","240","0.209776206165115","0.185019464674093","0.234532947656136","1"
"Yes","2017","Rhineland-Palatinate,Saarland","direct migration background","144","0.384340244597416","0.334640690130426","0.434039799064406","1"
"Yes","2017","Saxony","indirect migration background","6","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","indirect migration background","28","","","","1"
"Yes","2017","Baden-Württemberg","no migration background","543","0.269491073588395","0.250523285411386","0.288458861765404","1"
"Yes","2017","Baden-Württemberg","direct migration background","195","0.282739914724419","0.247434609094161","0.318045220354677","1"
"Yes","2017","Baden-Württemberg","indirect migration background","75","0.249450137728411","0.199649977405165","0.299250298051657","1"
"Yes","2017","Bavaria","no migration background","845","0.262664626030906","0.247225079666766","0.278104172395046","1"
"Yes","2017","Berlin","no migration background","150","0.201635411135236","0.173351310129488","0.229919512140984","1"
"Yes","2017","Brandenburg","indirect migration background","3","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","no migration background","116","0.241924294415483","0.205904253054321","0.277944335776645","1"
"Yes","2017","Mecklenburg-Western Pomerania","indirect migration background","4","","","","1"
"Yes","2017","Saxony","no migration background","392","0.243561410431678","0.222179146246224","0.264943674617132","1"
"Yes","2017","Saxony","direct migration background","14","","","","1"
"Yes","2017","Saxony-Anhalt","no migration background","212","0.2276470609371","0.199240131818079","0.256053990056122","1"
"Yes","2017","Saxony-Anhalt","direct migration background","14","","","","1"
"Yes","2017","Saxony-Anhalt","indirect migration background","4","","","","1"
"Yes","2017","Thuringia","no migration background","238","0.26788950688394","0.238728843661473","0.297050170106407","1"
"Yes","2017","Thuringia","direct migration background","29","","","","1"
"Yes","2017","Berlin","indirect migration background","19","","","","1"
"Yes","2017","Berlin","direct migration background","46","0.279258410470471","0.208170573799985","0.350346247140958","1"
"Yes","2017","Brandenburg","no migration background","209","0.194724053939422","0.169108195471078","0.220339912407767","1"
"Yes","2017","Thuringia","indirect migration background","2","","","","1"
"Yes","2017","Bavaria","direct migration background","252","0.287042355360133","0.256041312985507","0.31804339773476","1"
"Yes","2017","Bavaria","indirect migration background","78","0.32281919186232","0.2650920820762","0.38054630164844","1"
"Yes","2017","Brandenburg","direct migration background","16","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"No","2018","Schleswig-Holstein","no migration background","573","0.816931222765163","0.788896950270282","0.844965495260044","2"
"No","2018","Schleswig-Holstein","direct migration background","100","0.798780489695471","0.733299442954906","0.864261536436037","2"
"No","2018","Schleswig-Holstein","indirect migration background","41","0.864396935617676","0.769499505831338","0.959294365404014","2"
"No","2018","Hamburg","no migration background","250","0.82866140144876","0.787505102288734","0.869817700608785","2"
"No","2018","Hamburg","direct migration background","78","0.846637035721757","0.77804020726333","0.915233864180184","2"
"No","2018","Hamburg","indirect migration background","38","0.732801340869184","0.610149702535441","0.855452979202927","2"
"No","2018","Lower Saxony","no migration background","1496","0.784229371642359","0.765924573622103","0.802534169662616","2"
"No","2018","Lower Saxony","direct migration background","313","0.735644305252016","0.693865647752469","0.777422962751562","2"
"No","2018","Lower Saxony","indirect migration background","105","0.712347514489455","0.637364292943629","0.787330736035281","2"
"No","2018","Bremen","no migration background","115","0.826950476507553","0.765377656480573","0.888523296534534","2"
"No","2018","Bremen","direct migration background","51","0.851434656000566","0.765630061873458","0.937239250127674","2"
"No","2018","Bremen","indirect migration background","10","","","","2"
"No","2018","North Rhine-Westphalia","no migration background","2857","0.787653185281792","0.774407351123385","0.800899019440199","2"
"No","2018","North Rhine-Westphalia","direct migration background","867","0.746103567900229","0.721620456704198","0.77058667909626","2"
"No","2018","North Rhine-Westphalia","indirect migration background","383","0.729965233669691","0.691731726273406","0.768198741065977","2"
"No","2018","Hesse","no migration background","950","0.825112881069495","0.803682492226767","0.846543269912223","2"
"No","2018","Hesse","direct migration background","253","0.723376696515227","0.675967600250205","0.770785792780249","2"
"No","2018","Hesse","indirect migration background","101","0.775150630756585","0.705747417176406","0.844553844336764","2"
"No","2018","Rhineland-Palatinate,Saarland","no migration background","805","0.802375303346367","0.778243396879918","0.826507209812815","2"
"No","2018","Rhineland-Palatinate,Saarland","direct migration background","207","0.681963565448256","0.632241156067078","0.731685974829434","2"
"No","2018","Rhineland-Palatinate,Saarland","indirect migration background","75","0.760322728376515","0.675805068106718","0.844840388646313","2"
"No","2018","Baden-Württemberg","no migration background","1450","0.753022795450534","0.733911234368665","0.772134356532403","2"
"No","2018","Baden-Württemberg","direct migration background","399","0.72837424117153","0.691730260866647","0.765018221476413","2"
"No","2018","Baden-Württemberg","indirect migration background","174","0.684823254262995","0.627348441737821","0.742298066788169","2"
"No","2018","Bavaria","no migration background","2186","0.741055703499681","0.725317316162866","0.756794090836496","2"
"No","2018","Bavaria","direct migration background","501","0.700402268320278","0.667262986414345","0.73354155022621","2"
"No","2018","Bavaria","indirect migration background","200","0.69742307829834","0.642010011709384","0.752836144887296","2"
"No","2018","Berlin","no migration background","629","0.803387245237223","0.775424130754429","0.831350359720017","2"
"No","2018","Berlin","direct migration background","106","0.71183558831919","0.639596935537422","0.784074241100957","2"
"No","2018","Berlin","indirect migration background","43","0.720022831280801","0.606415356038009","0.833630306523593","2"
"No","2018","Brandenburg","no migration background","710","0.789450213395287","0.763004671030311","0.815895755760263","2"
"No","2018","Brandenburg","direct migration background","70","0.608211243569758","0.507915939063963","0.708506548075553","2"
"No","2018","Brandenburg","indirect migration background","13","","","","2"
"No","2018","Mecklenburg-Western Pomerania","no migration background","445","0.819965738800957","0.788340632413288","0.851590845188626","2"
"No","2018","Mecklenburg-Western Pomerania","direct migration background","12","","","","2"
"No","2018","Mecklenburg-Western Pomerania","indirect migration background","11","","","","2"
"No","2018","Saxony","no migration background","1110","0.731110698392806","0.708710174675091","0.753511222110522","2"
"No","2018","Saxony","direct migration background","48","0.625490913691747","0.507829762064898","0.743152065318596","2"
"No","2018","Saxony","indirect migration background","23","","","","2"
"No","2018","Saxony-Anhalt","no migration background","656","0.791653939656557","0.76418962393095","0.819118255382164","2"
"No","2018","Saxony-Anhalt","direct migration background","36","0.56972681804688","0.429660748169604","0.709792887924156","2"
"No","2018","Saxony-Anhalt","indirect migration background","14","","","","2"
"No","2018","Thuringia","no migration background","653","0.744879043195096","0.715503976935015","0.774254109455178","2"
"No","2018","Thuringia","direct migration background","49","0.626670375745728","0.513361252236909","0.739979499254546","2"
"No","2018","Thuringia","indirect migration background","15","","","","2"
"Yes","2018","Schleswig-Holstein","no migration background","158","0.183068777234837","0.155034504739956","0.211103049729718","1"
"Yes","2018","Schleswig-Holstein","direct migration background","44","0.201219510304529","0.135738463563963","0.266700557045095","1"
"Yes","2018","Schleswig-Holstein","indirect migration background","9","","","","1"
"Yes","2018","Hamburg","no migration background","72","0.17133859855124","0.130182299391215","0.212494897711266","1"
"Yes","2018","Hamburg","direct migration background","28","","","","1"
"Yes","2018","Hamburg","indirect migration background","12","","","","1"
"Yes","2018","Lower Saxony","no migration background","444","0.215770628357641","0.197465830337384","0.234075426377897","1"
"Yes","2018","Lower Saxony","direct migration background","115","0.264355694747984","0.222577037248438","0.306134352247531","1"
