"m11104","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"At lease once a week","2019","no migration background","general elemantary","630","0.387041507217637","0.363062689722959","0.411020324712314"
"At lease once a week","2019","no migration background","middle vocational","4597","0.497853018906577","0.487637204907263","0.508068832905891"
"At lease once a week","2019","no migration background","vocational + Abi","978","0.641385788489588","0.617155797336476","0.6656157796427"
"At lease once a week","2019","no migration background","higher vocational","892","0.58778642509628","0.563008244660949","0.61256460553161"
"At lease once a week","2019","no migration background","higher education","3914","0.691629562834661","0.679539364510255","0.703719761159066"
"At lease once a week","2019","direct migration background","in school","31","0.849965469145666","0.745628531054957","0.954302407236375"
"At lease once a week","2019","direct migration background","inadequately","533","0.318654697029077","0.295584176777794","0.341725217280359"
"At lease once a week","2019","direct migration background","general elemantary","486","0.309531653538195","0.284362418809906","0.334700888266484"
"At lease once a week","2019","direct migration background","middle vocational","743","0.453572759384164","0.43061874404355","0.476526774724778"
"At lease once a week","2019","direct migration background","vocational + Abi","260","0.413123967460921","0.373952744752765","0.452295190169078"
"At lease once a week","2019","direct migration background","higher vocational","39","0.524518339704147","0.409958107528704","0.639078571879589"
"At lease once a week","2019","direct migration background","higher education","901","0.603120571983926","0.579592050354976","0.626649093612877"
"At lease once a week","2019","indirect migration background","in school","58","0.72390028542971","0.627136351200958","0.820664219658463"
"At lease once a week","2019","indirect migration background","inadequately","7","","",""
"At lease once a week","2019","indirect migration background","general elemantary","111","0.519533712991027","0.456192340757189","0.582875085224865"
