"pli0081","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","2013","Single parent ","middle vocational","132","0.113553578782789","0.0960700341394291","0.131037123426149","1"
"Daily","2013","Single parent ","vocational + Abi","18","","","","1"
"Daily","2013","Single parent ","higher vocational","6","","","","1"
"Daily","2013","Single parent ","higher education","25","","","","1"
"Daily","2013","Couple + C. LE 16 ","in school","","","","","1"
"Daily","2013","Couple + C. LE 16 ","inadequately","16","","","","1"
"Daily","2013","Couple + C. LE 16 ","general elemantary","52","0.0931812140882917","0.066817045060843","0.11954538311574","1"
"Daily","2013","Couple + C. LE 16 ","middle vocational","303","0.0888700088189525","0.0786223809356491","0.0991176367022559","1"
"Daily","2013","Couple + C. LE 16 ","vocational + Abi","51","0.0646952215592736","0.0463409892406827","0.0830494538778644","1"
"Daily","2013","Couple + C. LE 16 ","higher vocational","27","","","","1"
"Daily","2013","Couple + C. LE 16 ","higher education","79","0.0337551679114898","0.0252719146281272","0.0422384211948524","1"
"Daily","2013","Couple + C. GT 16 ","in school","3","","","","1"
"Daily","2013","Couple + C. GT 16 ","general elemantary","30","0.0865886142530795","0.0529811646461401","0.120196063860019","1"
"Daily","2013","Couple + C. GT 16 ","middle vocational","98","0.0735887624363901","0.0599796111105636","0.0871979137622165","1"
"Daily","2013","Couple + C. GT 16 ","vocational + Abi","9","","","","1"
"Daily","2013","Couple + C. GT 16 ","higher vocational","11","","","","1"
"Daily","2013","Couple + C. GT 16 ","higher education","18","","","","1"
"Daily","2013","Couple + C. LE and GT 16","in school","10","","","","1"
"Daily","2013","Couple + C. LE and GT 16","inadequately","3","","","","1"
"Daily","2013","Couple + C. LE and GT 16","general elemantary","25","","","","1"
"Daily","2013","Couple + C. LE and GT 16","middle vocational","65","0.0751977541056902","0.0571591309716175","0.0932363772397629","1"
"Daily","2013","Couple + C. LE and GT 16","vocational + Abi","13","","","","1"
"Daily","2013","Couple + C. LE and GT 16","higher vocational","7","","","","1"
"Daily","2013","Couple + C. LE and GT 16","higher education","8","","","","1"
"Daily","2013","1-pers.-HH","in school","","","","","1"
"Daily","2013","1-pers.-HH","inadequately","3","","","","1"
"Daily","2013","1-pers.-HH","general elemantary","54","0.119581696239703","0.0895692215569623","0.149594170922444","1"
"Daily","2013","1-pers.-HH","middle vocational","178","0.103141136240624","0.0890984980696759","0.117183774411571","1"
"Min 1x per month","2013","1-pers.-HH","in school","1","","","","3"
"Min 1x per month","2013","1-pers.-HH","inadequately","11","","","","3"
"Min 1x per month","2013","1-pers.-HH","vocational + Abi","57","0.253909521834213","0.195320613899017","0.312498429769409","3"
"Min 1x per month","2013","1-pers.-HH","higher vocational","69","0.308375588974968","0.245310409863013","0.371440768086923","3"
"Min 1x per month","2013","(Married) couple without C. ","general elemantary","169","0.289564029589879","0.254203046639088","0.324925012540669","3"
"Min 1x per month","2013","(Married) couple without C. ","middle vocational","1246","0.31423025520611","0.299724375465767","0.328736134946453","3"
"Min 1x per month","2013","(Married) couple without C. ","vocational + Abi","133","0.345040865300303","0.295094850906674","0.394986879693932","3"
"Min 1x per month","2013","(Married) couple without C. ","higher vocational","198","0.327424499761779","0.289937908282358","0.3649110912412","3"
"Min 1x per month","2013","(Married) couple without C. ","higher education","745","0.36052143247279","0.339649726771674","0.381393138173906","3"
"Min 1x per month","2013","Single parent ","in school","39","0.356521625914642","0.271875818411873","0.441167433417412","3"
"Min 1x per month","2013","Single parent ","vocational + Abi","43","0.267827735923145","0.208218360403456","0.327437111442835","3"
"Min 1x per month","2013","Single parent ","higher vocational","29","","","","3"
"Min 1x per month","2013","Single parent ","higher education","109","0.278817559905516","0.233249634785909","0.324385485025124","3"
"Min 1x per month","2013","Couple + C. LE 16 ","in school","","","","","3"
"Min 1x per month","2013","Couple + C. LE 16 ","inadequately","27","","","","3"
"Min 1x per month","2013","Couple + C. LE 16 ","general elemantary","95","0.219224376071845","0.181701407023256","0.256747345120434","3"
"Min 1x per month","2013","Couple + C. LE 16 ","middle vocational","748","0.27929277499053","0.263135621437951","0.295449928543109","3"
"Min 1x per month","2013","Couple + C. LE 16 ","vocational + Abi","214","0.32605709790105","0.291080148649998","0.361034047152103","3"
"Min 1x per month","2013","Couple + C. LE 16 ","higher vocational","134","0.351308997771694","0.307251138268774","0.395366857274613","3"
"Min 1x per month","2013","Couple + C. LE 16 ","higher education","662","0.397890599120384","0.374899049230507","0.42088214901026","3"
"Min 1x per month","2013","Couple + C. GT 16 ","in school","44","0.366041065896594","0.281253392668317","0.450828739124871","3"
"Min 1x per month","2013","Couple + C. GT 16 ","inadequately","2","","","","3"
"Min 1x per month","2013","Couple + C. GT 16 ","general elemantary","82","0.321581424642829","0.265764449962087","0.37739839932357","3"
"Min 1x per month","2013","Couple + C. GT 16 ","middle vocational","492","0.350091140543902","0.32522890508152","0.374953376006284","3"
"Min 1x per month","2013","Couple + C. GT 16 ","vocational + Abi","48","0.306156398338794","0.233125803238301","0.379186993439287","3"
"Min 1x per month","2013","Couple + C. GT 16 ","higher vocational","62","0.360074216140303","0.289156853915038","0.430991578365567","3"
"Min 1x per month","2013","Couple + C. GT 16 ","higher education","210","0.432429998666847","0.389517803222967","0.475342194110727","3"
"Min 1x per month","2013","Couple + C. LE and GT 16","in school","79","0.407894690132795","0.336496714082381","0.47929266618321","3"
"Min 1x per month","2013","Couple + C. LE and GT 16","inadequately","12","","","","3"
"Min 1x per month","2013","Couple + C. LE and GT 16","general elemantary","76","0.256389509060356","0.205696445203158","0.307082572917553","3"
"Min 1x per month","2013","Couple + C. LE and GT 16","middle vocational","268","0.336828304352651","0.304499191070062","0.36915741763524","3"
"Min 1x per month","2013","Couple + C. LE and GT 16","vocational + Abi","48","0.423945086880888","0.34179132844146","0.506098845320317","3"
"Min 1x per month","2013","Couple + C. LE and GT 16","higher vocational","43","0.347188752152809","0.267469274348657","0.426908229956961","3"
"Min 1x per month","2013","Couple + C. LE and GT 16","higher education","121","0.419561148542733","0.364626909377546","0.47449538770792","3"
"Min 1x per month","2013","1-pers.-HH","higher education","261","0.302520281837911","0.270847555344537","0.334193008331286","3"
"Min 1x per month","2013","(Married) couple without C. ","in school","1","","","","3"
"Min 1x per month","2013","(Married) couple without C. ","inadequately","11","","","","3"
"Min 1x per month","2013","Single parent ","inadequately","4","","","","3"
"Min 1x per month","2013","Single parent ","general elemantary","104","0.250883046946048","0.208398737264165","0.293367356627931","3"
"Min 1x per month","2013","Single parent ","middle vocational","318","0.253500492414956","0.229528341964216","0.277472642865696","3"
"Min 1x per month","2013","1-pers.-HH","general elemantary","93","0.203761094335869","0.166504148552368","0.24101804011937","3"
"Min 1x per month","2013","1-pers.-HH","middle vocational","433","0.236863558354656","0.217233530371659","0.256493586337653","3"
"Min 1x per week","2013","Couple + C. GT 16 ","inadequately","8","","","","2"
"Min 1x per week","2013","Couple + C. GT 16 ","general elemantary","87","0.344177644424914","0.287402743064907","0.40095254578492","2"
"Min 1x per week","2013","1-pers.-HH","in school","2","","","","2"
"Min 1x per week","2013","1-pers.-HH","vocational + Abi","80","0.346055951201005","0.282020036473395","0.410091865928616","2"
"Min 1x per week","2013","1-pers.-HH","higher vocational","65","0.335253312835202","0.270787552289031","0.399719073381374","2"
"Min 1x per week","2013","1-pers.-HH","higher education","236","0.294803926094229","0.263365269131349","0.32624258305711","2"
"Min 1x per week","2013","(Married) couple without C. ","in school","2","","","","2"
"Min 1x per week","2013","(Married) couple without C. ","inadequately","23","","","","2"
"Min 1x per week","2013","(Married) couple without C. ","general elemantary","263","0.40005286967487","0.361858025981587","0.438247713368153","2"
"Min 1x per week","2013","(Married) couple without C. ","middle vocational","1504","0.365859971505354","0.350808431223071","0.380911511787637","2"
"Min 1x per week","2013","(Married) couple without C. ","vocational + Abi","122","0.38377048137565","0.332676999277698","0.434863963473602","2"
"Min 1x per week","2013","(Married) couple without C. ","higher vocational","234","0.383386786410563","0.344547179192013","0.422226393629114","2"
"Min 1x per week","2013","(Married) couple without C. ","higher education","684","0.318890137884671","0.298631579835209","0.339148695934133","2"
"Min 1x per week","2013","Single parent ","vocational + Abi","99","0.410844478789945","0.344617664595105","0.477071292984784","2"
"Min 1x per week","2013","Single parent ","higher vocational","34","0.350727982898094","0.249872986781207","0.451582979014981","2"
"Min 1x per week","2013","Single parent ","higher education","125","0.335376014249654","0.287399286246366","0.383352742252943","2"
"Min 1x per week","2013","Couple + C. LE 16 ","in school","1","","","","2"
"Min 1x per week","2013","Couple + C. LE 16 ","inadequately","47","0.348831907633631","0.259359422669763","0.438304392597499","2"
"Min 1x per week","2013","Couple + C. LE 16 ","general elemantary","226","0.506910069769836","0.461566242227753","0.552253897311919","2"
"Min 1x per week","2013","Couple + C. LE 16 ","middle vocational","1402","0.452047685331916","0.434124340030582","0.46997103063325","2"
"Min 1x per week","2013","Couple + C. LE 16 ","vocational + Abi","311","0.479692823147448","0.442416328652089","0.516969317642807","2"
"Min 1x per week","2013","Couple + C. LE 16 ","higher vocational","221","0.448776528302965","0.402873774730086","0.494679281875844","2"
"Min 1x per week","2013","Couple + C. LE 16 ","higher education","624","0.358061203869649","0.335540904940561","0.380581502798738","2"
"Min 1x per week","2013","Couple + C. GT 16 ","in school","37","0.283346157986923","0.20403201620805","0.362660299765796","2"
"Min 1x per week","2013","Couple + C. GT 16 ","middle vocational","475","0.306358850763046","0.282331492352944","0.330386209173148","2"
"Min 1x per week","2013","Couple + C. GT 16 ","vocational + Abi","55","0.388760858825894","0.311519621793436","0.466002095858351","2"
"Min 1x per week","2013","Couple + C. GT 16 ","higher vocational","57","0.32549986774825","0.256275629579292","0.394724105917208","2"
"Min 1x per week","2013","Couple + C. GT 16 ","higher education","139","0.27752951985972","0.238743273108096","0.316315766611344","2"
"Min 1x per week","2013","Couple + C. LE and GT 16","in school","51","0.290747966086099","0.224774236713652","0.356721695458547","2"
"Min 1x per week","2013","Couple + C. LE and GT 16","inadequately","15","","","","2"
"Min 1x per week","2013","Couple + C. LE and GT 16","general elemantary","98","0.356565224441799","0.300955925765505","0.412174523118093","2"
"Min 1x per week","2013","Couple + C. LE and GT 16","middle vocational","285","0.343016988739858","0.310544812366993","0.375489165112722","2"
"Min 1x per week","2013","Couple + C. LE and GT 16","vocational + Abi","53","0.312582888201766","0.235522097638483","0.389643678765049","2"
"Min 1x per week","2013","Couple + C. LE and GT 16","higher vocational","49","0.388331600096612","0.306720882644251","0.469942317548974","2"
"Min 1x per week","2013","Couple + C. LE and GT 16","higher education","104","0.359787503752053","0.306361541232184","0.413213466271922","2"
"Min 1x per week","2013","Single parent ","in school","33","0.207486221740332","0.135823454027793","0.279148989452872","2"
"Min 1x per week","2013","Single parent ","inadequately","13","","","","2"
"Min 1x per week","2013","Single parent ","general elemantary","131","0.383036160132114","0.335396589533026","0.430675730731202","2"
"Min 1x per week","2013","Single parent ","middle vocational","501","0.386049545658841","0.359221377882255","0.412877713435427","2"
"Min 1x per week","2013","1-pers.-HH","inadequately","9","","","","2"
"Min 1x per week","2013","1-pers.-HH","general elemantary","192","0.408094954595986","0.362634732386777","0.453555176805194","2"
"Min 1x per week","2013","1-pers.-HH","middle vocational","670","0.365571962252711","0.343336389454177","0.387807535051245","2"
"Never","2013","1-pers.-HH","in school","","","","","5"
"Never","2013","1-pers.-HH","inadequately","14","","","","5"
"Never","2013","1-pers.-HH","general elemantary","28","","","","5"
"Never","2013","1-pers.-HH","middle vocational","120","0.0692172408840566","0.0574979319034094","0.0809365498647038","5"
"Never","2013","1-pers.-HH","vocational + Abi","7","","","","5"
"Never","2013","1-pers.-HH","higher vocational","12","","","","5"
"Never","2013","1-pers.-HH","higher education","23","","","","5"
