"pli0081","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2017","66 and older","in school","","","","","3"
"Min 1x per month","2017","66 and older","inadequately","","","","","3"
"Min 1x per month","2017","66 and older","general elemantary","","","","","3"
"Min 1x per month","2017","66 and older","middle vocational","","","","","3"
"Min 1x per month","2017","16-34 y.","in school","","","","","3"
"Min 1x per month","2017","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2017","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2017","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2017","16-34 y.","higher education","","","","","3"
"Min 1x per month","2017","35-65 y.","in school","","","","","3"
"Min 1x per month","2017","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2017","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2017","66 and older","higher vocational","","","","","3"
"Min 1x per month","2017","66 and older","higher education","","","","","3"
"Min 1x per month","2017","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2017","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","2017","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2017","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2017","35-65 y.","higher education","","","","","3"
"Min 1x per month","2017","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2017","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per week","2017","16-34 y.","in school","","","","","2"
"Min 1x per week","2017","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2017","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2017","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","2017","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2017","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2017","16-34 y.","higher education","","","","","2"
"Min 1x per week","2017","35-65 y.","in school","","","","","2"
"Min 1x per week","2017","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2017","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2017","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2017","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2017","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2017","35-65 y.","higher education","","","","","2"
"Min 1x per week","2017","66 and older","in school","","","","","2"
"Min 1x per week","2017","66 and older","inadequately","","","","","2"
"Min 1x per week","2017","66 and older","general elemantary","","","","","2"
"Min 1x per week","2017","66 and older","middle vocational","","","","","2"
"Min 1x per week","2017","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","2017","66 and older","higher vocational","","","","","2"
"Min 1x per week","2017","66 and older","higher education","","","","","2"
"Never","2017","16-34 y.","in school","","","","","5"
"Never","2017","16-34 y.","inadequately","","","","","5"
"Never","2017","16-34 y.","general elemantary","","","","","5"
"Never","2017","16-34 y.","middle vocational","","","","","5"
"Never","2017","16-34 y.","vocational + Abi","","","","","5"
"Never","2017","35-65 y.","higher vocational","","","","","5"
"Never","2017","35-65 y.","higher education","","","","","5"
"Never","2017","66 and older","in school","","","","","5"
"Never","2017","66 and older","inadequately","","","","","5"
"Never","2017","66 and older","general elemantary","","","","","5"
"Never","2017","66 and older","middle vocational","","","","","5"
"Never","2017","66 and older","vocational + Abi","","","","","5"
"Never","2017","66 and older","higher vocational","","","","","5"
"Never","2017","66 and older","higher education","","","","","5"
"Never","2017","16-34 y.","higher vocational","","","","","5"
"Never","2017","16-34 y.","higher education","","","","","5"
"Never","2017","35-65 y.","in school","","","","","5"
"Never","2017","35-65 y.","inadequately","","","","","5"
"Never","2017","35-65 y.","general elemantary","","","","","5"
"Never","2017","35-65 y.","middle vocational","","","","","5"
"Never","2017","35-65 y.","vocational + Abi","","","","","5"
"Rarely","2017","66 and older","in school","","","","","4"
"Rarely","2017","66 and older","inadequately","","","","","4"
"Rarely","2017","66 and older","general elemantary","","","","","4"
"Rarely","2017","66 and older","middle vocational","","","","","4"
"Rarely","2017","66 and older","vocational + Abi","","","","","4"
"Rarely","2017","66 and older","higher vocational","","","","","4"
"Rarely","2017","66 and older","higher education","","","","","4"
"Rarely","2017","35-65 y.","in school","","","","","4"
"Rarely","2017","35-65 y.","inadequately","","","","","4"
"Rarely","2017","35-65 y.","general elemantary","","","","","4"
"Rarely","2017","35-65 y.","middle vocational","","","","","4"
"Rarely","2017","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2017","35-65 y.","higher vocational","","","","","4"
"Rarely","2017","35-65 y.","higher education","","","","","4"
"Rarely","2017","16-34 y.","in school","","","","","4"
"Rarely","2017","16-34 y.","inadequately","","","","","4"
"Rarely","2017","16-34 y.","general elemantary","","","","","4"
"Rarely","2017","16-34 y.","middle vocational","","","","","4"
"Rarely","2017","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2017","16-34 y.","higher vocational","","","","","4"
"Rarely","2017","16-34 y.","higher education","","","","","4"
"Daily","2018","66 and older","in school","","","","","1"
"Daily","2018","66 and older","inadequately","","","","","1"
"Daily","2018","66 and older","general elemantary","","","","","1"
"Daily","2018","66 and older","middle vocational","","","","","1"
"Daily","2018","66 and older","vocational + Abi","","","","","1"
"Daily","2018","66 and older","higher vocational","","","","","1"
"Daily","2018","66 and older","higher education","","","","","1"
"Daily","2018","35-65 y.","in school","","","","","1"
"Daily","2018","35-65 y.","inadequately","","","","","1"
"Daily","2018","35-65 y.","general elemantary","","","","","1"
"Daily","2018","35-65 y.","middle vocational","","","","","1"
"Daily","2018","35-65 y.","vocational + Abi","","","","","1"
"Daily","2018","35-65 y.","higher vocational","","","","","1"
"Daily","2018","35-65 y.","higher education","","","","","1"
"Daily","2018","16-34 y.","in school","","","","","1"
"Daily","2018","16-34 y.","inadequately","","","","","1"
"Daily","2018","16-34 y.","middle vocational","","","","","1"
"Daily","2018","16-34 y.","vocational + Abi","","","","","1"
"Daily","2018","16-34 y.","higher vocational","","","","","1"
"Daily","2018","16-34 y.","higher education","","","","","1"
"Daily","2018","16-34 y.","general elemantary","","","","","1"
"Min 1x per month","2018","66 and older","in school","","","","","3"
"Min 1x per month","2018","66 and older","inadequately","","","","","3"
"Min 1x per month","2018","66 and older","general elemantary","","","","","3"
"Min 1x per month","2018","66 and older","middle vocational","","","","","3"
"Min 1x per month","2018","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2018","66 and older","higher vocational","","","","","3"
"Min 1x per month","2018","66 and older","higher education","","","","","3"
"Min 1x per month","2018","16-34 y.","in school","","","","","3"
"Min 1x per month","2018","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2018","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2018","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2018","16-34 y.","higher education","","","","","3"
"Min 1x per month","2018","35-65 y.","in school","","","","","3"
"Min 1x per month","2018","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2018","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","2018","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2018","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2018","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2018","35-65 y.","higher education","","","","","3"
"Min 1x per month","2018","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2018","16-34 y.","middle vocational","","","","","3"
"Min 1x per week","2018","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","2018","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2018","66 and older","higher vocational","","","","","2"
"Min 1x per week","2018","66 and older","higher education","","","","","2"
"Min 1x per week","2018","16-34 y.","in school","","","","","2"
"Min 1x per week","2018","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2018","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2018","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2018","16-34 y.","higher education","","","","","2"
"Min 1x per week","2018","35-65 y.","in school","","","","","2"
"Min 1x per week","2018","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2018","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2018","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2018","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2018","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2018","35-65 y.","higher education","","","","","2"
"Min 1x per week","2018","66 and older","in school","","","","","2"
"Min 1x per week","2018","66 and older","inadequately","","","","","2"
"Min 1x per week","2018","66 and older","general elemantary","","","","","2"
"Min 1x per week","2018","66 and older","middle vocational","","","","","2"
"Min 1x per week","2018","66 and older","vocational + Abi","","","","","2"
"Never","2018","16-34 y.","in school","","","","","5"
"Never","2018","16-34 y.","inadequately","","","","","5"
"Never","2018","16-34 y.","general elemantary","","","","","5"
"Never","2018","16-34 y.","middle vocational","","","","","5"
"Never","2018","16-34 y.","vocational + Abi","","","","","5"
"Never","2018","16-34 y.","higher vocational","","","","","5"
"Never","2018","16-34 y.","higher education","","","","","5"
"Never","2018","35-65 y.","in school","","","","","5"
"Never","2018","35-65 y.","inadequately","","","","","5"
"Never","2018","35-65 y.","general elemantary","","","","","5"
"Never","2018","35-65 y.","middle vocational","","","","","5"
"Never","2018","35-65 y.","vocational + Abi","","","","","5"
"Never","2018","35-65 y.","higher vocational","","","","","5"
"Never","2018","35-65 y.","higher education","","","","","5"
"Never","2018","66 and older","in school","","","","","5"
"Never","2018","66 and older","inadequately","","","","","5"
"Never","2018","66 and older","general elemantary","","","","","5"
"Never","2018","66 and older","middle vocational","","","","","5"
"Never","2018","66 and older","vocational + Abi","","","","","5"
"Never","2018","66 and older","higher vocational","","","","","5"
"Never","2018","66 and older","higher education","","","","","5"
"Rarely","2018","35-65 y.","middle vocational","","","","","4"
"Rarely","2018","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2018","35-65 y.","higher vocational","","","","","4"
"Rarely","2018","35-65 y.","higher education","","","","","4"
"Rarely","2018","66 and older","in school","","","","","4"
"Rarely","2018","66 and older","inadequately","","","","","4"
"Rarely","2018","66 and older","general elemantary","","","","","4"
"Rarely","2018","66 and older","middle vocational","","","","","4"
"Rarely","2018","66 and older","vocational + Abi","","","","","4"
"Rarely","2018","66 and older","higher vocational","","","","","4"
"Rarely","2018","66 and older","higher education","","","","","4"
"Rarely","2018","35-65 y.","in school","","","","","4"
"Rarely","2018","35-65 y.","inadequately","","","","","4"
"Rarely","2018","35-65 y.","general elemantary","","","","","4"
"Rarely","2018","16-34 y.","in school","","","","","4"
"Rarely","2018","16-34 y.","inadequately","","","","","4"
"Rarely","2018","16-34 y.","general elemantary","","","","","4"
"Rarely","2018","16-34 y.","middle vocational","","","","","4"
"Rarely","2018","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2018","16-34 y.","higher vocational","","","","","4"
"Rarely","2018","16-34 y.","higher education","","","","","4"
"Daily","2019","66 and older","in school","","","","","1"
"Daily","2019","66 and older","inadequately","","","","","1"
"Daily","2019","66 and older","general elemantary","65","0.116824457138743","0.0901250819643899","0.143523832313097","1"
