"pli0081","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","direct migration background","(3a) lower tertiary education","","","",""
"Never","2014","direct migration background","(3b) higher tertiary education","","","",""
"Never","2014","indirect migration background","(0) in school","","","",""
"Never","2014","indirect migration background","(1a) inadequately completed","","","",""
"Never","2014","indirect migration background","(1b) general elementary school","","","",""
"Never","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2015","no migration background","(0) in school","","","",""
"Daily","2015","no migration background","(1a) inadequately completed","","","",""
"Daily","2015","no migration background","(1b) general elementary school","","","",""
"Daily","2015","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2015","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2015","no migration background","(2a) intermediate vocational","","","",""
"Daily","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2015","no migration background","(3a) lower tertiary education","","","",""
"Daily","2015","no migration background","(3b) higher tertiary education","","","",""
"Daily","2015","direct migration background","(0) in school","","","",""
"Daily","2015","direct migration background","(1a) inadequately completed","","","",""
"Daily","2015","direct migration background","(1b) general elementary school","","","",""
"Daily","2015","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2015","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2015","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2015","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2015","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2015","indirect migration background","(0) in school","","","",""
"Daily","2015","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2015","indirect migration background","(1b) general elementary school","","","",""
"Daily","2015","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2015","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2015","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2015","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2015","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2015","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2015","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2015","no migration background","(0) in school","","","",""
"Min 1x per week","2015","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2015","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2015","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2015","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2015","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2015","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2015","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2015","direct migration background","(0) in school","","","",""
"Min 1x per week","2015","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2015","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2015","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2015","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
