"plh0204_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"10 Very willing to take risks","2018","Other degree","direct migration background","200","0.0298460552471442","0.0250786737702325","0.0346134367240558"
"10 Very willing to take risks","2018","Other degree","indirect migration background","6","","",""
"10 Very willing to take risks","2018","no degree/no degree yet","no migration background","16","","",""
"10 Very willing to take risks","2018","no degree/no degree yet","direct migration background","118","0.0386482523522495","0.0300218466401736","0.0472746580643254"
"10 Very willing to take risks","2018","no degree/no degree yet","indirect migration background","5","","",""
"0 Not at all Willing to take risks","2019","lower secondary degree","no migration background","222","0.0513318001927388","0.0449904949752813","0.0576731054101964"
"0 Not at all Willing to take risks","2019","lower secondary degree","direct migration background","31","0.103384433119388","0.0745403379871069","0.13222852825167"
"0 Not at all Willing to take risks","2019","lower secondary degree","indirect migration background","14","","",""
"0 Not at all Willing to take risks","2019","secondary school degree","no migration background","175","0.0303052978567633","0.0262078727096915","0.0344027230038352"
"0 Not at all Willing to take risks","2019","secondary school degree","direct migration background","7","","",""
"0 Not at all Willing to take risks","2019","secondary school degree","indirect migration background","11","","",""
"0 Not at all Willing to take risks","2019","college entrance qualification","no migration background","86","0.0146274846500099","0.0119140196853724","0.0173409496146475"
"0 Not at all Willing to take risks","2019","college entrance qualification","direct migration background","17","","",""
"0 Not at all Willing to take risks","2019","college entrance qualification","indirect migration background","16","","",""
"0 Not at all Willing to take risks","2019","Other degree","no migration background","8","","",""
"0 Not at all Willing to take risks","2019","Other degree","direct migration background","608","0.0809155531863842","0.07267795213242","0.0891531542403485"
"0 Not at all Willing to take risks","2019","Other degree","indirect migration background","6","","",""
"0 Not at all Willing to take risks","2019","no degree/no degree yet","no migration background","15","","",""
"0 Not at all Willing to take risks","2019","no degree/no degree yet","direct migration background","471","0.155478910657374","0.138309156357277","0.172648664957472"
"0 Not at all Willing to take risks","2019","no degree/no degree yet","indirect migration background","3","","",""
"1","2019","lower secondary degree","no migration background","234","0.056406174865189","0.0497766239888882","0.0630357257414899"
"1","2019","lower secondary degree","direct migration background","11","","",""
"1","2019","lower secondary degree","indirect migration background","10","","",""
"1","2019","secondary school degree","no migration background","226","0.0361006059566012","0.0316419153409468","0.0405592965722556"
"1","2019","secondary school degree","direct migration background","10","","",""
"1","2019","secondary school degree","indirect migration background","21","","",""
"1","2019","college entrance qualification","no migration background","209","0.0295356629167701","0.0257091575887234","0.0333621682448168"
"1","2019","college entrance qualification","direct migration background","9","","",""
"1","2019","college entrance qualification","indirect migration background","16","","",""
"1","2019","Other degree","no migration background","8","","",""
"1","2019","Other degree","direct migration background","293","0.0691258730176379","0.0614633315558396","0.0767884144794362"
"1","2019","Other degree","indirect migration background","2","","",""
"1","2019","no degree/no degree yet","no migration background","9","","",""
"1","2019","no degree/no degree yet","direct migration background","157","0.0758456628110062","0.0633009502484249","0.0883903753735876"
"1","2019","no degree/no degree yet","indirect migration background","","","",""
"2","2019","lower secondary degree","no migration background","440","0.107299036731489","0.0984054048138258","0.116192668649152"
"2","2019","lower secondary degree","direct migration background","39","0.105700153600014","0.0765724937840547","0.134827813415973"
"2","2019","lower secondary degree","indirect migration background","16","","",""
"2","2019","secondary school degree","no migration background","608","0.0900769654722584","0.0832340142883571","0.0969199166561597"
"2","2019","secondary school degree","direct migration background","42","0.121848573909937","0.086820148269506","0.156876999550367"
"2","2019","secondary school degree","indirect migration background","34","0.069750440469724","0.0452725132318599","0.0942283677075882"
"2","2019","college entrance qualification","no migration background","576","0.0859302649464296","0.0795959170666142","0.092264612826245"
"2","2019","college entrance qualification","direct migration background","31","0.0805061995995136","0.0542344770754488","0.106777922123578"
"2","2019","college entrance qualification","indirect migration background","41","0.071952937869807","0.052102647573262","0.091803228166352"
"2","2019","Other degree","no migration background","13","","",""
"2","2019","Other degree","direct migration background","426","0.104050118107994","0.0948271609742615","0.113273075241727"
