"plh0204_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"3","2019","no migration background","higher education","744","0.147198480953897","0.137927145239339","0.156469816668456"
"3","2019","direct migration background","in school","","","",""
"3","2019","direct migration background","inadequately","111","0.081374956653845","0.0682343174281234","0.0945155958795666"
"3","2019","direct migration background","general elemantary","117","0.102323392068124","0.0860901516372741","0.118556632498974"
"3","2019","direct migration background","middle vocational","158","0.0923452688060329","0.0791024811484298","0.105588056463636"
"3","2019","direct migration background","vocational + Abi","72","0.138496828745989","0.111085409102144","0.165908248389835"
"3","2019","direct migration background","higher vocational","4","","",""
"3","2019","direct migration background","higher education","150","0.134941698483925","0.118633158561661","0.151250238406188"
"3","2019","indirect migration background","in school","5","","",""
"3","2019","indirect migration background","inadequately","4","","",""
"3","2019","indirect migration background","general elemantary","8","","",""
"3","2019","indirect migration background","middle vocational","65","0.0875237791851314","0.0660932118455331","0.10895434652473"
"3","2019","indirect migration background","vocational + Abi","19","","",""
"3","2019","indirect migration background","higher vocational","5","","",""
"3","2019","indirect migration background","higher education","33","0.116093010159403","0.0818411018703372","0.150344918448469"
"4","2019","no migration background","in school","17","","",""
"4","2019","no migration background","inadequately","16","","",""
"4","2019","no migration background","general elemantary","150","0.0961339580776455","0.0816266462353323","0.110641269919959"
"4","2019","no migration background","middle vocational","853","0.0961117309596793","0.0900934901470231","0.102129971772335"
"4","2019","no migration background","vocational + Abi","174","0.114656303750876","0.0985810295574336","0.130731577944318"
"4","2019","no migration background","higher vocational","141","0.0926020902606853","0.0780343306552438","0.107169849866127"
"4","2019","no migration background","higher education","587","0.110759721073242","0.102547376745687","0.118972065400798"
"4","2019","direct migration background","in school","3","","",""
"4","2019","direct migration background","inadequately","102","0.0657270022650286","0.0538170292500678","0.0776369752799894"
"4","2019","direct migration background","general elemantary","78","0.051084924276314","0.0392920993070858","0.0628777492455422"
"4","2019","direct migration background","middle vocational","116","0.0724918393071374","0.0606310065598111","0.0843526720544638"
"4","2019","direct migration background","vocational + Abi","48","0.0821953013411661","0.0603990499705331","0.103991552711799"
"4","2019","direct migration background","higher vocational","7","","",""
"4","2019","direct migration background","higher education","106","0.0655589548219028","0.0537445657292951","0.0773733439145104"
"4","2019","indirect migration background","in school","7","","",""
"4","2019","indirect migration background","inadequately","1","","",""
"4","2019","indirect migration background","general elemantary","19","","",""
"4","2019","indirect migration background","middle vocational","48","0.0838836065969404","0.0628616209845367","0.104905592209344"
"4","2019","indirect migration background","vocational + Abi","13","","",""
"4","2019","indirect migration background","higher vocational","8","","",""
"4","2019","indirect migration background","higher education","22","","",""
"5","2019","no migration background","in school","38","0.205675050056302","0.14979716368704","0.261552936425564"
"5","2019","no migration background","inadequately","32","0.169680508232253","0.109002960807765","0.230358055656742"
"5","2019","no migration background","general elemantary","301","0.193178339107501","0.173748710999927","0.212607967215076"
"5","2019","no migration background","middle vocational","1878","0.208030167856936","0.199742325797914","0.216318009915957"
"5","2019","no migration background","vocational + Abi","262","0.185017719694819","0.165425474094986","0.204609965294653"
"5","2019","no migration background","higher vocational","280","0.184306363209381","0.164820610531761","0.203792115887001"
"5","2019","no migration background","higher education","942","0.177777787549645","0.167773181053966","0.187782394045323"
"5","2019","direct migration background","in school","4","","",""
"5","2019","direct migration background","inadequately","210","0.158190567574528","0.140651796786652","0.175729338362404"
"5","2019","direct migration background","general elemantary","203","0.157510897681829","0.137999191307209","0.177022604056449"
"5","2019","direct migration background","middle vocational","280","0.145471137061484","0.129343767520885","0.161598506602083"
"5","2019","direct migration background","vocational + Abi","98","0.151279647430181","0.122844483667893","0.179714811192468"
"5","2019","direct migration background","higher vocational","13","","",""
"5","2019","direct migration background","higher education","247","0.142648623927513","0.125955695789544","0.159341552065482"
"5","2019","indirect migration background","in school","8","","",""
"5","2019","indirect migration background","inadequately","4","","",""
"5","2019","indirect migration background","general elemantary","44","0.206216222633447","0.154815155473522","0.257617289793373"
"5","2019","indirect migration background","middle vocational","106","0.170438241256187","0.141923611057785","0.198952871454589"
