"plh0204_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"6","2018","Bavaria","middle vocational","165","0.0838710930487984","0.0716119025363902","0.0961302835612066","6"
"6","2018","Bavaria","vocational + Abi","21","","","","6"
"6","2018","Bavaria","higher vocational","28","","","","6"
"6","2018","Saxony-Anhalt","general elemantary","10","","","","6"
"6","2018","Saxony-Anhalt","middle vocational","44","0.132154358325615","0.102138162502444","0.162170554148787","6"
"6","2018","Saxony-Anhalt","vocational + Abi","5","","","","6"
"6","2018","Saxony-Anhalt","higher vocational","6","","","","6"
"6","2018","Baden-Württemberg","middle vocational","119","0.0931668424741472","0.0769820616691364","0.109351623279158","6"
"6","2018","Baden-Württemberg","vocational + Abi","20","","","","6"
"6","2018","Baden-Württemberg","higher vocational","15","","","","6"
"6","2018","Saxony-Anhalt","higher education","28","","","","6"
"6","2018","Thuringia","in school","1","","","","6"
"6","2018","Thuringia","inadequately","4","","","","6"
"6","2018","Thuringia","general elemantary","11","","","","6"
"6","2018","Hesse","general elemantary","19","","","","6"
"6","2018","Rhineland-Palatinate,Saarland","inadequately","4","","","","6"
"6","2018","Rhineland-Palatinate,Saarland","general elemantary","13","","","","6"
"6","2018","Rhineland-Palatinate,Saarland","middle vocational","63","0.0957723872603563","0.0742772173770217","0.117267557143691","6"
"6","2018","Rhineland-Palatinate,Saarland","vocational + Abi","9","","","","6"
"6","2018","Rhineland-Palatinate,Saarland","higher vocational","4","","","","6"
"6","2018","Rhineland-Palatinate,Saarland","higher education","36","0.107803235964817","0.073981721513538","0.141624750416096","6"
"6","2018","Baden-Württemberg","in school","7","","","","6"
"6","2018","Baden-Württemberg","inadequately","7","","","","6"
"6","2018","Baden-Württemberg","general elemantary","29","","","","6"
"6","2018","Thuringia","middle vocational","54","0.0954555549473283","0.070602687298742","0.120308422595915","6"
"6","2018","Thuringia","vocational + Abi","4","","","","6"
"6","2018","Thuringia","higher vocational","7","","","","6"
"6","2018","Thuringia","higher education","32","0.163475707831974","0.116494356499872","0.210457059164076","6"
"6","2018","North Rhine-Westphalia","vocational + Abi","58","0.124260269138506","0.098501121519132","0.15001941675788","6"
"6","2018","North Rhine-Westphalia","higher vocational","30","0.106747822366778","0.0688473559353168","0.14464828879824","6"
"6","2018","North Rhine-Westphalia","higher education","163","0.154331975641976","0.135117606996465","0.173546344287487","6"
"6","2018","Hesse","in school","5","","","","6"
"6","2018","Hesse","inadequately","7","","","","6"
"6","2018","Hesse","middle vocational","70","0.0915148959815156","0.071496755580755","0.111533036382276","6"
"6","2018","Hesse","vocational + Abi","13","","","","6"
"6","2018","Hesse","higher vocational","7","","","","6"
"6","2018","Hesse","higher education","67","0.113619658293211","0.0870251953125298","0.140214121273892","6"
"6","2018","Rhineland-Palatinate,Saarland","in school","3","","","","6"
"7","2018","Schleswig-Holstein","in school","2","","","","7"
"7","2018","Schleswig-Holstein","inadequately","4","","","","7"
"7","2018","Schleswig-Holstein","general elemantary","10","","","","7"
"7","2018","Schleswig-Holstein","middle vocational","39","0.0782438836422441","0.0538083226480161","0.102679444636472","7"
"7","2018","Schleswig-Holstein","vocational + Abi","9","","","","7"
"7","2018","Schleswig-Holstein","higher vocational","8","","","","7"
"7","2018","Schleswig-Holstein","higher education","15","","","","7"
"7","2018","Hamburg","in school","1","","","","7"
"7","2018","Hamburg","inadequately","","","","","7"
"7","2018","Hamburg","general elemantary","2","","","","7"
"7","2018","Hamburg","middle vocational","20","","","","7"
"7","2018","Hamburg","vocational + Abi","3","","","","7"
"7","2018","Hamburg","higher vocational","2","","","","7"
"7","2018","Hamburg","higher education","20","","","","7"
"7","2018","Lower Saxony","in school","7","","","","7"
"7","2018","Lower Saxony","inadequately","8","","","","7"
"7","2018","Lower Saxony","general elemantary","52","0.116088950827528","0.0865251992301986","0.145652702424857","7"
"7","2018","Lower Saxony","middle vocational","112","0.0816136137739389","0.0662699566369794","0.0969572709108983","7"
"7","2018","Lower Saxony","vocational + Abi","25","","","","7"
"7","2018","Lower Saxony","higher vocational","12","","","","7"
"7","2018","Lower Saxony","higher education","65","0.158122502625311","0.129216125104716","0.187028880145906","7"
"7","2018","Bremen","in school","1","","","","7"
"7","2018","Bremen","inadequately","1","","","","7"
"7","2018","Bremen","general elemantary","2","","","","7"
"7","2018","Bremen","middle vocational","13","","","","7"
"7","2018","Bremen","vocational + Abi","2","","","","7"
"7","2018","Bremen","higher vocational","1","","","","7"
"7","2018","Bremen","higher education","8","","","","7"
"7","2018","North Rhine-Westphalia","in school","22","","","","7"
"7","2018","North Rhine-Westphalia","inadequately","28","","","","7"
"7","2018","North Rhine-Westphalia","general elemantary","80","0.0826574061356317","0.0637524378788955","0.101562374392368","7"
"7","2018","North Rhine-Westphalia","middle vocational","251","0.100716548614343","0.0887580748584028","0.112675022370284","7"
"7","2018","North Rhine-Westphalia","vocational + Abi","79","0.100880870721662","0.0773633873221955","0.124398354121128","7"
"7","2018","North Rhine-Westphalia","higher vocational","23","","","","7"
"7","2018","North Rhine-Westphalia","higher education","175","0.11139027850681","0.0946571409580454","0.128123416055574","7"
"7","2018","Hesse","in school","8","","","","7"
"7","2018","Hesse","inadequately","8","","","","7"
"7","2018","Hesse","general elemantary","14","","","","7"
"7","2018","Hesse","middle vocational","71","0.0846841943915341","0.0653553632778903","0.104013025505178","7"
"7","2018","Hesse","vocational + Abi","19","","","","7"
"7","2018","Hesse","higher vocational","11","","","","7"
"7","2018","Hesse","higher education","67","0.142157386976396","0.11289276275794","0.171422011194852","7"
"7","2018","Rhineland-Palatinate,Saarland","in school","2","","","","7"
"7","2018","Rhineland-Palatinate,Saarland","inadequately","10","","","","7"
"7","2018","Rhineland-Palatinate,Saarland","general elemantary","26","","","","7"
"7","2018","Rhineland-Palatinate,Saarland","middle vocational","65","0.0907060256551177","0.0697286058930814","0.111683445417154","7"
"7","2018","Rhineland-Palatinate,Saarland","vocational + Abi","15","","","","7"
"7","2018","Rhineland-Palatinate,Saarland","higher vocational","10","","","","7"
"7","2018","Rhineland-Palatinate,Saarland","higher education","41","0.0954647609162332","0.0634182228778254","0.127511298954641","7"
"7","2018","Baden-Württemberg","in school","6","","","","7"
"7","2018","Baden-Württemberg","inadequately","5","","","","7"
"7","2018","Baden-Württemberg","general elemantary","32","0.103086558409577","0.0722696848408279","0.133903431978326","7"
"7","2018","Baden-Württemberg","middle vocational","134","0.111517598703786","0.0939905595272908","0.129044637880282","7"
"7","2018","Baden-Württemberg","vocational + Abi","37","0.151470519106811","0.106487282257208","0.196453755956414","7"
"7","2018","Baden-Württemberg","higher vocational","18","","","","7"
"7","2018","Thuringia","inadequately","2","","","","7"
"7","2018","Thuringia","general elemantary","8","","","","7"
"7","2018","Thuringia","middle vocational","49","0.0621075927288601","0.0416944530907834","0.0825207323669369","7"
"7","2018","Thuringia","vocational + Abi","3","","","","7"
"7","2018","Thuringia","higher vocational","8","","","","7"
"7","2018","Thuringia","higher education","21","","","","7"
"7","2018","Berlin","inadequately","7","","","","7"
"7","2018","Mecklenburg-Western Pomerania","vocational + Abi","4","","","","7"
"7","2018","Mecklenburg-Western Pomerania","higher education","18","","","","7"
"7","2018","Baden-Württemberg","higher education","107","0.118242120564665","0.0970404531030895","0.139443788026241","7"
"7","2018","Bavaria","in school","6","","","","7"
"7","2018","Bavaria","inadequately","10","","","","7"
"7","2018","Bavaria","general elemantary","46","0.0723892296771381","0.0493272231589778","0.0954512361952984","7"
"7","2018","Bavaria","middle vocational","193","0.0955088590126045","0.0825101166369868","0.108507601388222","7"
"7","2018","Bavaria","vocational + Abi","44","0.150264106769701","0.109348981084427","0.191179232454975","7"
"7","2018","Bavaria","higher vocational","32","0.128406223740102","0.0870194733679361","0.169792974112269","7"
"7","2018","Bavaria","higher education","114","0.122950814236422","0.103154320501421","0.142747307971423","7"
"7","2018","Berlin","in school","3","","","","7"
"7","2018","Berlin","general elemantary","5","","","","7"
"7","2018","Berlin","middle vocational","31","0.076455211759111","0.049667555353587","0.103242868164635","7"
"7","2018","Berlin","vocational + Abi","10","","","","7"
"7","2018","Berlin","higher vocational","9","","","","7"
"7","2018","Berlin","higher education","71","0.159113207786861","0.125429423980578","0.192796991593144","7"
"7","2018","Brandenburg","in school","2","","","","7"
"7","2018","Brandenburg","inadequately","3","","","","7"
"7","2018","Brandenburg","general elemantary","4","","","","7"
"7","2018","Brandenburg","middle vocational","52","0.0873442128047363","0.0632617053549975","0.111426720254475","7"
"7","2018","Brandenburg","vocational + Abi","6","","","","7"
"7","2018","Brandenburg","higher vocational","4","","","","7"
"7","2018","Brandenburg","higher education","28","","","","7"
"7","2018","Mecklenburg-Western Pomerania","in school","","","","","7"
"7","2018","Mecklenburg-Western Pomerania","inadequately","","","","","7"
"7","2018","Mecklenburg-Western Pomerania","general elemantary","3","","","","7"
"7","2018","Mecklenburg-Western Pomerania","middle vocational","26","","","","7"
"7","2018","Mecklenburg-Western Pomerania","higher vocational","6","","","","7"
"7","2018","Saxony","in school","6","","","","7"
"7","2018","Saxony","inadequately","4","","","","7"
"7","2018","Saxony","general elemantary","15","","","","7"
"7","2018","Saxony","middle vocational","94","0.0922351128901219","0.0727367683004701","0.111733457479774","7"
"7","2018","Saxony","vocational + Abi","7","","","","7"
"7","2018","Saxony","higher vocational","12","","","","7"
"7","2018","Saxony","higher education","55","0.10520108191089","0.0765982005584359","0.133803963263344","7"
"7","2018","Saxony-Anhalt","in school","","","","","7"
"7","2018","Saxony-Anhalt","inadequately","1","","","","7"
"7","2018","Saxony-Anhalt","general elemantary","10","","","","7"
"7","2018","Saxony-Anhalt","middle vocational","45","0.0777653503205286","0.0540293551212858","0.101501345519771","7"
"7","2018","Saxony-Anhalt","vocational + Abi","6","","","","7"
"7","2018","Saxony-Anhalt","higher vocational","9","","","","7"
"7","2018","Saxony-Anhalt","higher education","25","","","","7"
"7","2018","Thuringia","in school","1","","","","7"
"8","2018","Berlin","inadequately","2","","","","8"
"8","2018","Berlin","in school","1","","","","8"
"8","2018","Bavaria","higher education","87","0.113713015083097","0.0945747365578473","0.132851293608347","8"
"8","2018","Berlin","general elemantary","8","","","","8"
"8","2018","Berlin","middle vocational","24","","","","8"
"8","2018","Berlin","vocational + Abi","8","","","","8"
"8","2018","Baden-Württemberg","general elemantary","37","0.087229340800116","0.0586320810022317","0.115826600598","8"
"8","2018","Baden-Württemberg","middle vocational","97","0.0699769882735285","0.0557721298815957","0.0841818466654614","8"
"8","2018","Baden-Württemberg","vocational + Abi","15","","","","8"
"8","2018","Baden-Württemberg","higher vocational","14","","","","8"
"8","2018","Baden-Württemberg","higher education","81","0.102511751321494","0.0825953691638891","0.122428133479098","8"
"8","2018","Bavaria","in school","5","","","","8"
"8","2018","Bavaria","inadequately","13","","","","8"
"8","2018","Bavaria","general elemantary","44","0.075770396194217","0.0522189848193606","0.0993218075690734","8"
"8","2018","Bavaria","middle vocational","142","0.0848454632845543","0.0725218267652952","0.0971690998038135","8"
"8","2018","Bavaria","vocational + Abi","19","","","","8"
"8","2018","Bavaria","higher vocational","22","","","","8"
"8","2018","Berlin","higher vocational","3","","","","8"
"8","2018","Berlin","higher education","28","","","","8"
"8","2018","Brandenburg","in school","1","","","","8"
"8","2018","Brandenburg","inadequately","4","","","","8"
"8","2018","Brandenburg","general elemantary","11","","","","8"
"8","2018","Brandenburg","middle vocational","42","0.0843242193769212","0.0606225924344254","0.108025846319417","8"
"8","2018","Brandenburg","vocational + Abi","6","","","","8"
"8","2018","Brandenburg","higher vocational","7","","","","8"
"8","2018","Brandenburg","higher education","21","","","","8"
"8","2018","Mecklenburg-Western Pomerania","in school","2","","","","8"
"8","2018","Mecklenburg-Western Pomerania","inadequately","","","","","8"
"8","2018","Mecklenburg-Western Pomerania","general elemantary","4","","","","8"
"8","2018","Mecklenburg-Western Pomerania","middle vocational","29","","","","8"
"8","2018","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","8"
