"pli0080","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2018","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"Min 1x per week","2018","1-pers.-HH","in school","","","","","2"
"Min 1x per week","2018","1-pers.-HH","vocational + Abi","","","","","2"
"Min 1x per week","2018","1-pers.-HH","higher vocational","","","","","2"
"Min 1x per week","2018","1-pers.-HH","higher education","","","","","2"
"Min 1x per week","2018","(Married) couple without C. ","in school","","","","","2"
"Min 1x per week","2018","(Married) couple without C. ","inadequately","","","","","2"
"Min 1x per week","2018","(Married) couple without C. ","general elemantary","","","","","2"
"Min 1x per week","2018","(Married) couple without C. ","middle vocational","","","","","2"
"Min 1x per week","2018","(Married) couple without C. ","vocational + Abi","","","","","2"
"Min 1x per week","2018","(Married) couple without C. ","higher vocational","","","","","2"
"Min 1x per week","2018","(Married) couple without C. ","higher education","","","","","2"
"Min 1x per week","2018","Single parent ","in school","","","","","2"
"Min 1x per week","2018","Single parent ","inadequately","","","","","2"
"Min 1x per week","2018","Single parent ","vocational + Abi","","","","","2"
"Min 1x per week","2018","Single parent ","higher vocational","","","","","2"
"Min 1x per week","2018","Single parent ","higher education","","","","","2"
"Min 1x per week","2018","Couple + C. LE 16 ","in school","","","","","2"
"Min 1x per week","2018","Couple + C. LE 16 ","inadequately","","","","","2"
"Min 1x per week","2018","Couple + C. LE 16 ","general elemantary","","","","","2"
"Min 1x per week","2018","Couple + C. LE 16 ","middle vocational","","","","","2"
"Min 1x per week","2018","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"Min 1x per week","2018","Couple + C. LE 16 ","higher vocational","","","","","2"
"Min 1x per week","2018","Couple + C. LE 16 ","higher education","","","","","2"
"Min 1x per week","2018","Couple + C. GT 16 ","general elemantary","","","","","2"
"Min 1x per week","2018","Couple + C. GT 16 ","middle vocational","","","","","2"
"Min 1x per week","2018","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"Min 1x per week","2018","Couple + C. GT 16 ","higher vocational","","","","","2"
"Min 1x per week","2018","Couple + C. GT 16 ","higher education","","","","","2"
"Min 1x per week","2018","Couple + C. LE and GT 16","in school","","","","","2"
"Min 1x per week","2018","Couple + C. LE and GT 16","inadequately","","","","","2"
"Min 1x per week","2018","Couple + C. LE and GT 16","general elemantary","","","","","2"
"Min 1x per week","2018","Couple + C. LE and GT 16","higher vocational","","","","","2"
"Min 1x per week","2018","Couple + C. LE and GT 16","higher education","","","","","2"
"Min 1x per week","2018","1-pers.-HH","middle vocational","","","","","2"
"Min 1x per week","2018","1-pers.-HH","inadequately","","","","","2"
"Min 1x per week","2018","1-pers.-HH","general elemantary","","","","","2"
"Never","2018","1-pers.-HH","in school","","","","","5"
"Never","2018","1-pers.-HH","inadequately","","","","","5"
"Never","2018","1-pers.-HH","general elemantary","","","","","5"
"Never","2018","1-pers.-HH","middle vocational","","","","","5"
"Never","2018","1-pers.-HH","vocational + Abi","","","","","5"
"Never","2018","1-pers.-HH","higher vocational","","","","","5"
"Never","2018","1-pers.-HH","higher education","","","","","5"
"Never","2018","(Married) couple without C. ","in school","","","","","5"
"Never","2018","(Married) couple without C. ","inadequately","","","","","5"
"Never","2018","(Married) couple without C. ","general elemantary","","","","","5"
"Never","2018","(Married) couple without C. ","middle vocational","","","","","5"
"Never","2018","(Married) couple without C. ","vocational + Abi","","","","","5"
"Never","2018","(Married) couple without C. ","higher vocational","","","","","5"
"Never","2018","(Married) couple without C. ","higher education","","","","","5"
"Never","2018","Single parent ","in school","","","","","5"
"Never","2018","Single parent ","inadequately","","","","","5"
"Never","2018","Single parent ","general elemantary","","","","","5"
"Never","2018","Single parent ","middle vocational","","","","","5"
"Never","2018","Single parent ","vocational + Abi","","","","","5"
"Never","2018","Single parent ","higher vocational","","","","","5"
"Never","2018","Single parent ","higher education","","","","","5"
"Never","2018","Couple + C. LE 16 ","in school","","","","","5"
"Never","2018","Couple + C. LE 16 ","inadequately","","","","","5"
"Never","2018","Couple + C. LE 16 ","general elemantary","","","","","5"
"Never","2018","Couple + C. LE 16 ","middle vocational","","","","","5"
"Never","2018","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"Never","2018","Couple + C. LE 16 ","higher vocational","","","","","5"
"Never","2018","Couple + C. LE 16 ","higher education","","","","","5"
"Never","2018","Couple + C. GT 16 ","in school","","","","","5"
"Never","2018","Couple + C. GT 16 ","inadequately","","","","","5"
"Never","2018","Couple + C. GT 16 ","general elemantary","","","","","5"
"Never","2018","Couple + C. GT 16 ","middle vocational","","","","","5"
"Never","2018","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"Never","2018","Couple + C. GT 16 ","higher vocational","","","","","5"
"Never","2018","Couple + C. GT 16 ","higher education","","","","","5"
"Never","2018","Couple + C. LE and GT 16","in school","","","","","5"
"Never","2018","Couple + C. LE and GT 16","inadequately","","","","","5"
"Never","2018","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Never","2018","Couple + C. LE and GT 16","middle vocational","","","","","5"
"Never","2018","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Never","2018","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Never","2018","Couple + C. LE and GT 16","higher education","","","","","5"
"Rarely","2018","1-pers.-HH","in school","","","","","4"
"Rarely","2018","1-pers.-HH","inadequately","","","","","4"
"Rarely","2018","1-pers.-HH","general elemantary","","","","","4"
"Rarely","2018","1-pers.-HH","vocational + Abi","","","","","4"
"Rarely","2018","1-pers.-HH","higher vocational","","","","","4"
"Rarely","2018","1-pers.-HH","higher education","","","","","4"
"Rarely","2018","(Married) couple without C. ","in school","","","","","4"
"Rarely","2018","(Married) couple without C. ","inadequately","","","","","4"
"Rarely","2018","(Married) couple without C. ","general elemantary","","","","","4"
"Rarely","2018","(Married) couple without C. ","middle vocational","","","","","4"
"Rarely","2018","(Married) couple without C. ","vocational + Abi","","","","","4"
"Rarely","2018","(Married) couple without C. ","higher vocational","","","","","4"
"Rarely","2018","(Married) couple without C. ","higher education","","","","","4"
"Rarely","2018","Single parent ","in school","","","","","4"
"Rarely","2018","Single parent ","inadequately","","","","","4"
"Rarely","2018","Single parent ","general elemantary","","","","","4"
"Rarely","2018","Single parent ","middle vocational","","","","","4"
"Rarely","2018","Single parent ","vocational + Abi","","","","","4"
"Rarely","2018","Single parent ","higher vocational","","","","","4"
"Rarely","2018","Single parent ","higher education","","","","","4"
"Rarely","2018","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2018","Couple + C. LE 16 ","inadequately","","","","","4"
"Rarely","2018","Couple + C. LE 16 ","general elemantary","","","","","4"
"Rarely","2018","Couple + C. LE 16 ","middle vocational","","","","","4"
"Rarely","2018","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"Rarely","2018","Couple + C. LE 16 ","higher vocational","","","","","4"
"Rarely","2018","Couple + C. LE 16 ","higher education","","","","","4"
"Rarely","2018","Couple + C. GT 16 ","inadequately","","","","","4"
"Rarely","2018","Couple + C. GT 16 ","general elemantary","","","","","4"
"Rarely","2018","Couple + C. GT 16 ","middle vocational","","","","","4"
"Rarely","2018","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"Rarely","2018","1-pers.-HH","middle vocational","","","","","4"
"Rarely","2018","Couple + C. GT 16 ","in school","","","","","4"
"Rarely","2018","Couple + C. GT 16 ","higher vocational","","","","","4"
"Rarely","2018","Couple + C. GT 16 ","higher education","","","","","4"
"Rarely","2018","Couple + C. LE and GT 16","in school","","","","","4"
"Rarely","2018","Couple + C. LE and GT 16","inadequately","","","","","4"
"Rarely","2018","Couple + C. LE and GT 16","general elemantary","","","","","4"
"Rarely","2018","Couple + C. LE and GT 16","middle vocational","","","","","4"
"Rarely","2018","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Rarely","2018","Couple + C. LE and GT 16","higher vocational","","","","","4"
"Rarely","2018","Couple + C. LE and GT 16","higher education","","","","","4"
"Daily","2019","1-pers.-HH","vocational + Abi","24","","","","1"
"Daily","2019","Single parent ","general elemantary","36","0.108977718815164","0.0739489851137043","0.144006452516624","1"
"Daily","2019","Couple + C. LE 16 ","middle vocational","65","0.0288905307192202","0.0212392691146704","0.0365417923237699","1"
"Daily","2019","Couple + C. GT 16 ","in school","17","","","","1"
"Daily","2019","1-pers.-HH","higher vocational","11","","","","1"
"Daily","2019","Single parent ","vocational + Abi","9","","","","1"
"Daily","2019","Couple + C. LE 16 ","general elemantary","20","","","","1"
"Daily","2019","Couple + C. LE 16 ","vocational + Abi","18","","","","1"
"Daily","2019","Couple + C. LE 16 ","higher vocational","7","","","","1"
"Daily","2019","Couple + C. LE 16 ","higher education","39","0.0199536017861353","0.0135864625043171","0.0263207410679535","1"
"Daily","2019","Couple + C. GT 16 ","inadequately","3","","","","1"
"Daily","2019","Couple + C. GT 16 ","general elemantary","28","","","","1"
"Daily","2019","Couple + C. GT 16 ","middle vocational","63","0.0485633089346951","0.0370671127205248","0.0600595051488654","1"
"Daily","2019","Couple + C. LE and GT 16","inadequately","10","","","","1"
"Daily","2019","Couple + C. LE and GT 16","general elemantary","38","0.128729671982116","0.0905776087882345","0.166881735175997","1"
"Daily","2019","(Married) couple without C. ","general elemantary","20","","","","1"
"Daily","2019","Couple + C. GT 16 ","higher vocational","2","","","","1"
"Daily","2019","1-pers.-HH","in school","","","","","1"
"Daily","2019","1-pers.-HH","general elemantary","37","0.0913065130964956","0.062936464181795","0.119676562011196","1"
"Daily","2019","(Married) couple without C. ","in school","","","","","1"
"Daily","2019","Single parent ","middle vocational","61","0.0617602814934355","0.0461800120669633","0.0773405509199078","1"
"Daily","2019","Single parent ","higher vocational","5","","","","1"
"Daily","2019","Couple + C. LE and GT 16","in school","14","","","","1"
"Daily","2019","Couple + C. GT 16 ","vocational + Abi","5","","","","1"
"Daily","2019","Couple + C. GT 16 ","higher education","8","","","","1"
"Daily","2019","(Married) couple without C. ","inadequately","3","","","","1"
"Daily","2019","Couple + C. LE 16 ","inadequately","10","","","","1"
"Daily","2019","Couple + C. LE and GT 16","middle vocational","51","0.0512452609711532","0.0364740860074163","0.06601643593489","1"
"Daily","2019","Couple + C. LE and GT 16","vocational + Abi","3","","","","1"
"Daily","2019","Couple + C. LE and GT 16","higher vocational","2","","","","1"
"Daily","2019","1-pers.-HH","inadequately","4","","","","1"
"Daily","2019","Single parent ","inadequately","9","","","","1"
"Daily","2019","1-pers.-HH","middle vocational","108","0.0434630171283921","0.0344910416983183","0.0524349925584659","1"
"Daily","2019","1-pers.-HH","higher education","48","0.0385326700797016","0.0274081575699524","0.0496571825894509","1"
"Daily","2019","Single parent ","higher education","8","","","","1"
"Daily","2019","Couple + C. LE 16 ","in school","","","","","1"
"Daily","2019","(Married) couple without C. ","higher vocational","8","","","","1"
"Daily","2019","Single parent ","in school","7","","","","1"
"Daily","2019","Couple + C. LE and GT 16","higher education","8","","","","1"
"Daily","2019","(Married) couple without C. ","vocational + Abi","6","","","","1"
"Daily","2019","(Married) couple without C. ","middle vocational","74","0.022463800278482","0.0177986649558965","0.0271289356010675","1"
"Daily","2019","(Married) couple without C. ","higher education","32","0.0107534191976127","0.00675963958836788","0.0147471988068576","1"
"Min 1x per month","2019","Couple + C. GT 16 ","in school","22","","","","3"
"Min 1x per month","2019","Couple + C. GT 16 ","inadequately","11","","","","3"
"Min 1x per month","2019","Couple + C. GT 16 ","general elemantary","88","0.251193658883581","0.202758377683105","0.299628940084058","3"
"Min 1x per month","2019","1-pers.-HH","in school","","","","","3"
"Min 1x per month","2019","1-pers.-HH","inadequately","3","","","","3"
"Min 1x per month","2019","1-pers.-HH","vocational + Abi","83","0.298177990602888","0.248746759622652","0.347609221583125","3"
"Min 1x per month","2019","1-pers.-HH","higher vocational","66","0.254046532173104","0.200405103705158","0.307687960641051","3"
