"pli0080","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2014","Bavaria","Male","","","","","4"
"Rarely","2014","Bavaria","Female","","","","","4"
"Rarely","2014","Schleswig-Holstein","Male","","","","","4"
"Rarely","2014","Schleswig-Holstein","Female","","","","","4"
"Rarely","2014","Berlin","Male","","","","","4"
"Rarely","2014","Berlin","Female","","","","","4"
"Rarely","2014","Brandenburg","Male","","","","","4"
"Rarely","2014","Brandenburg","Female","","","","","4"
"Rarely","2014","Lower Saxony","Female","","","","","4"
"Rarely","2014","Bremen","Male","","","","","4"
"Rarely","2014","Hamburg","Male","","","","","4"
"Rarely","2014","Hamburg","Female","","","","","4"
"Rarely","2014","Lower Saxony","Male","","","","","4"
"Rarely","2014","Bremen","Female","","","","","4"
"Rarely","2014","North Rhine-Westphalia","Male","","","","","4"
"Daily","2015","North Rhine-Westphalia","Female","","","","","1"
"Daily","2015","Hesse","Male","","","","","1"
"Daily","2015","Hesse","Female","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","2015","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","2015","Baden-Württemberg","Male","","","","","1"
"Daily","2015","Baden-Württemberg","Female","","","","","1"
"Daily","2015","Bavaria","Male","","","","","1"
"Daily","2015","Bavaria","Female","","","","","1"
"Daily","2015","Berlin","Male","","","","","1"
"Daily","2015","Berlin","Female","","","","","1"
"Daily","2015","Brandenburg","Male","","","","","1"
"Daily","2015","Brandenburg","Female","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","2015","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","2015","Saxony","Male","","","","","1"
"Daily","2015","Saxony","Female","","","","","1"
"Daily","2015","Saxony-Anhalt","Male","","","","","1"
"Daily","2015","Saxony-Anhalt","Female","","","","","1"
"Daily","2015","Thuringia","Male","","","","","1"
"Daily","2015","Thuringia","Female","","","","","1"
"Daily","2015","Lower Saxony","Male","","","","","1"
"Daily","2015","Hamburg","Male","","","","","1"
"Daily","2015","Hamburg","Female","","","","","1"
"Daily","2015","North Rhine-Westphalia","Male","","","","","1"
"Daily","2015","Lower Saxony","Female","","","","","1"
"Daily","2015","Schleswig-Holstein","Female","","","","","1"
"Daily","2015","Bremen","Female","","","","","1"
"Daily","2015","Schleswig-Holstein","Male","","","","","1"
"Daily","2015","Bremen","Male","","","","","1"
"Min 1x per month","2015","Saxony","Female","","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","2015","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","2015","Saxony","Male","","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","2015","Hesse","Male","","","","","3"
"Min 1x per month","2015","Hesse","Female","","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","2015","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","2015","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","2015","Bavaria","Male","","","","","3"
"Min 1x per month","2015","Bavaria","Female","","","","","3"
"Min 1x per month","2015","Berlin","Male","","","","","3"
"Min 1x per month","2015","Berlin","Female","","","","","3"
"Min 1x per month","2015","Brandenburg","Male","","","","","3"
"Min 1x per month","2015","Brandenburg","Female","","","","","3"
"Min 1x per month","2015","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","2015","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","2015","Hamburg","Male","","","","","3"
"Min 1x per month","2015","Hamburg","Female","","","","","3"
"Min 1x per month","2015","Bremen","Male","","","","","3"
"Min 1x per month","2015","Bremen","Female","","","","","3"
"Min 1x per month","2015","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","2015","Lower Saxony","Male","","","","","3"
"Min 1x per month","2015","Lower Saxony","Female","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","2015","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","2015","Thuringia","Male","","","","","3"
"Min 1x per month","2015","Thuringia","Female","","","","","3"
"Min 1x per week","2015","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","2015","Hesse","Male","","","","","2"
"Min 1x per week","2015","Hesse","Female","","","","","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","2015","Bremen","Female","","","","","2"
"Min 1x per week","2015","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","2015","Schleswig-Holstein","Male","","","","","2"
"Min 1x per week","2015","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","2015","Hamburg","Male","","","","","2"
"Min 1x per week","2015","Hamburg","Female","","","","","2"
"Min 1x per week","2015","Lower Saxony","Male","","","","","2"
"Min 1x per week","2015","Lower Saxony","Female","","","","","2"
"Min 1x per week","2015","Bremen","Male","","","","","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","2015","Saxony","Male","","","","","2"
"Min 1x per week","2015","Saxony","Female","","","","","2"
"Min 1x per week","2015","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","2015","Thuringia","Female","","","","","2"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Min 1x per week","2015","Baden-Württemberg","Male","","","","","2"
"Min 1x per week","2015","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","2015","Bavaria","Male","","","","","2"
"Min 1x per week","2015","Bavaria","Female","","","","","2"
"Min 1x per week","2015","Berlin","Male","","","","","2"
"Min 1x per week","2015","Berlin","Female","","","","","2"
"Min 1x per week","2015","Brandenburg","Male","","","","","2"
"Min 1x per week","2015","Brandenburg","Female","","","","","2"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","Male","","","","","2"
"Min 1x per week","2015","Saxony-Anhalt","Female","","","","","2"
"Min 1x per week","2015","Thuringia","Male","","","","","2"
"Never","2015","North Rhine-Westphalia","Male","","","","","5"
"Never","2015","Mecklenburg-Western Pomerania","Male","","","","","5"
"Never","2015","Mecklenburg-Western Pomerania","Female","","","","","5"
"Never","2015","Saxony","Male","","","","","5"
"Never","2015","Saxony","Female","","","","","5"
"Never","2015","Saxony-Anhalt","Male","","","","","5"
"Never","2015","Saxony-Anhalt","Female","","","","","5"
"Never","2015","Thuringia","Male","","","","","5"
"Never","2015","Thuringia","Female","","","","","5"
"Never","2015","Schleswig-Holstein","Male","","","","","5"
"Never","2015","Schleswig-Holstein","Female","","","","","5"
"Never","2015","Hamburg","Male","","","","","5"
"Never","2015","Hamburg","Female","","","","","5"
"Never","2015","Lower Saxony","Male","","","","","5"
"Never","2015","Lower Saxony","Female","","","","","5"
"Never","2015","Bremen","Male","","","","","5"
"Never","2015","Bremen","Female","","","","","5"
"Never","2015","North Rhine-Westphalia","Female","","","","","5"
"Never","2015","Hesse","Male","","","","","5"
"Never","2015","Hesse","Female","","","","","5"
"Never","2015","Rhineland-Palatinate,Saarland","Male","","","","","5"
"Never","2015","Rhineland-Palatinate,Saarland","Female","","","","","5"
"Never","2015","Baden-Württemberg","Male","","","","","5"
"Never","2015","Baden-Württemberg","Female","","","","","5"
"Never","2015","Bavaria","Male","","","","","5"
"Never","2015","Bavaria","Female","","","","","5"
"Never","2015","Berlin","Male","","","","","5"
"Never","2015","Berlin","Female","","","","","5"
"Never","2015","Brandenburg","Male","","","","","5"
"Never","2015","Brandenburg","Female","","","","","5"
"Rarely","2015","Mecklenburg-Western Pomerania","Male","","","","","4"
"Rarely","2015","Mecklenburg-Western Pomerania","Female","","","","","4"
"Rarely","2015","Saxony","Male","","","","","4"
"Rarely","2015","Saxony","Female","","","","","4"
"Rarely","2015","Thuringia","Female","","","","","4"
"Rarely","2015","Saxony-Anhalt","Male","","","","","4"
"Rarely","2015","Saxony-Anhalt","Female","","","","","4"
"Rarely","2015","Thuringia","Male","","","","","4"
"Rarely","2015","North Rhine-Westphalia","Female","","","","","4"
"Rarely","2015","Hesse","Male","","","","","4"
"Rarely","2015","Hesse","Female","","","","","4"
"Rarely","2015","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Rarely","2015","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Rarely","2015","Baden-Württemberg","Male","","","","","4"
"Rarely","2015","Baden-Württemberg","Female","","","","","4"
"Rarely","2015","Bavaria","Male","","","","","4"
"Rarely","2015","Bavaria","Female","","","","","4"
"Rarely","2015","Berlin","Male","","","","","4"
"Rarely","2015","Berlin","Female","","","","","4"
"Rarely","2015","Brandenburg","Male","","","","","4"
"Rarely","2015","Brandenburg","Female","","","","","4"
"Rarely","2015","Schleswig-Holstein","Male","","","","","4"
"Rarely","2015","Schleswig-Holstein","Female","","","","","4"
"Rarely","2015","Hamburg","Male","","","","","4"
"Rarely","2015","Hamburg","Female","","","","","4"
"Rarely","2015","Lower Saxony","Male","","","","","4"
"Rarely","2015","Lower Saxony","Female","","","","","4"
"Rarely","2015","Bremen","Male","","","","","4"
"Rarely","2015","Bremen","Female","","","","","4"
"Rarely","2015","North Rhine-Westphalia","Male","","","","","4"
"Daily","2016","North Rhine-Westphalia","Female","","","","","1"
"Daily","2016","Hesse","Male","","","","","1"
"Daily","2016","Hesse","Female","","","","","1"
"Daily","2016","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","2016","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","2016","Baden-Württemberg","Male","","","","","1"
"Daily","2016","Baden-Württemberg","Female","","","","","1"
"Daily","2016","Bavaria","Male","","","","","1"
"Daily","2016","Bavaria","Female","","","","","1"
"Daily","2016","Berlin","Male","","","","","1"
"Daily","2016","Berlin","Female","","","","","1"
"Daily","2016","Brandenburg","Male","","","","","1"
"Daily","2016","Brandenburg","Female","","","","","1"
"Daily","2016","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","2016","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","2016","Saxony","Male","","","","","1"
"Daily","2016","Saxony","Female","","","","","1"
"Daily","2016","Saxony-Anhalt","Male","","","","","1"
"Daily","2016","Saxony-Anhalt","Female","","","","","1"
"Daily","2016","Thuringia","Male","","","","","1"
"Daily","2016","Thuringia","Female","","","","","1"
"Daily","2016","Schleswig-Holstein","Male","","","","","1"
"Daily","2016","Schleswig-Holstein","Female","","","","","1"
"Daily","2016","Hamburg","Male","","","","","1"
"Daily","2016","Hamburg","Female","","","","","1"
"Daily","2016","Lower Saxony","Male","","","","","1"
"Daily","2016","North Rhine-Westphalia","Male","","","","","1"
"Daily","2016","Lower Saxony","Female","","","","","1"
"Daily","2016","Bremen","Female","","","","","1"
"Daily","2016","Bremen","Male","","","","","1"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","2016","Saxony","Male","","","","","3"
"Min 1x per month","2016","Saxony","Female","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","2016","Hesse","Male","","","","","3"
"Min 1x per month","2016","Hesse","Female","","","","","3"
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","2016","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","2016","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","2016","Bavaria","Male","","","","","3"
"Min 1x per month","2016","Bavaria","Female","","","","","3"
"Min 1x per month","2016","Berlin","Male","","","","","3"
"Min 1x per month","2016","Berlin","Female","","","","","3"
"Min 1x per month","2016","Brandenburg","Male","","","","","3"
"Min 1x per month","2016","Brandenburg","Female","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","2016","Hamburg","Male","","","","","3"
"Min 1x per month","2016","Hamburg","Female","","","","","3"
"Min 1x per month","2016","Bremen","Male","","","","","3"
"Min 1x per month","2016","Bremen","Female","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","2016","Lower Saxony","Male","","","","","3"
"Min 1x per month","2016","Lower Saxony","Female","","","","","3"
"Min 1x per month","2016","Thuringia","Female","","","","","3"
"Min 1x per month","2016","Thuringia","Male","","","","","3"
"Min 1x per week","2016","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","2016","Hesse","Male","","","","","2"
"Min 1x per week","2016","Hesse","Female","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","2016","Hamburg","Male","","","","","2"
"Min 1x per week","2016","Hamburg","Female","","","","","2"
"Min 1x per week","2016","Lower Saxony","Male","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","Male","","","","","2"
"Min 1x per week","2016","Lower Saxony","Female","","","","","2"
"Min 1x per week","2016","Bremen","Male","","","","","2"
"Min 1x per week","2016","Bremen","Female","","","","","2"
"Min 1x per week","2016","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","2016","Bavaria","Male","","","","","2"
"Min 1x per week","2016","Bavaria","Female","","","","","2"
"Min 1x per week","2016","Berlin","Male","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","2016","Saxony","Male","","","","","2"
"Min 1x per week","2016","Saxony","Female","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","2016","Thuringia","Female","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","Female","","","","","2"
