"pli0098_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2015","1-pers.-HH","general elemantary","40","0.0724482043282635","0.0487589127594674","0.0961374958970597","3"
"Min 1x per month","2015","1-pers.-HH","middle vocational","122","0.0704568649573102","0.0585109789487926","0.0824027509658278","3"
"Min 1x per week","2015","Couple + C. GT 16 ","inadequately","3","","","","2"
"Min 1x per week","2015","Couple + C. GT 16 ","general elemantary","23","","","","2"
"Min 1x per week","2015","1-pers.-HH","in school","1","","","","2"
"Min 1x per week","2015","1-pers.-HH","vocational + Abi","22","","","","2"
"Min 1x per week","2015","1-pers.-HH","higher vocational","10","","","","2"
"Min 1x per week","2015","1-pers.-HH","higher education","77","0.0909756261048107","0.0724032030992074","0.109548049110414","2"
"Min 1x per week","2015","(Married) couple without C. ","in school","","","","","2"
"Min 1x per week","2015","(Married) couple without C. ","inadequately","6","","","","2"
"Min 1x per week","2015","(Married) couple without C. ","general elemantary","73","0.123909863011473","0.0987161173793842","0.149103608643562","2"
"Min 1x per week","2015","(Married) couple without C. ","middle vocational","290","0.078799212634888","0.0703172902104971","0.0872811350592789","2"
"Min 1x per week","2015","(Married) couple without C. ","vocational + Abi","33","0.0741418561503676","0.0507276463466591","0.097556065954076","2"
"Min 1x per week","2015","(Married) couple without C. ","higher vocational","43","0.085328721718685","0.062023207327833","0.108634236109537","2"
"Min 1x per week","2015","(Married) couple without C. ","higher education","155","0.0672935617549929","0.0569024270564964","0.0776846964534894","2"
"Min 1x per week","2015","Single parent ","in school","5","","","","2"
"Min 1x per week","2015","Single parent ","inadequately","5","","","","2"
"Min 1x per week","2015","Single parent ","general elemantary","11","","","","2"
"Min 1x per week","2015","Single parent ","middle vocational","30","0.0299275274278316","0.0198676010368889","0.0399874538187744","2"
"Min 1x per week","2015","Single parent ","vocational + Abi","14","","","","2"
"Min 1x per week","2015","Single parent ","higher vocational","8","","","","2"
"Min 1x per week","2015","Single parent ","higher education","18","","","","2"
"Min 1x per week","2015","Couple + C. LE 16 ","in school","","","","","2"
"Min 1x per week","2015","Couple + C. LE 16 ","inadequately","15","","","","2"
"Min 1x per week","2015","Couple + C. LE 16 ","general elemantary","47","0.0791342198664633","0.0578339140420848","0.100434525690842","2"
"Min 1x per week","2015","Couple + C. LE 16 ","middle vocational","222","0.0677486836280893","0.0584099828272895","0.0770873844288891","2"
"Min 1x per week","2015","Couple + C. LE 16 ","vocational + Abi","46","0.0493384103898549","0.0340907647649698","0.06458605601474","2"
"Min 1x per week","2015","Couple + C. LE 16 ","higher vocational","32","0.0857439295003069","0.0574812695279104","0.114006589472703","2"
"Min 1x per week","2015","Couple + C. LE 16 ","higher education","195","0.0676309131571544","0.0565869480069925","0.0786748783073164","2"
"Min 1x per week","2015","Couple + C. GT 16 ","in school","5","","","","2"
"Min 1x per week","2015","Couple + C. GT 16 ","middle vocational","93","0.0422344411950563","0.0317291100238087","0.0527397723663039","2"
"Min 1x per week","2015","Couple + C. GT 16 ","vocational + Abi","15","","","","2"
"Min 1x per week","2015","Couple + C. GT 16 ","higher vocational","16","","","","2"
"Min 1x per week","2015","Couple + C. GT 16 ","higher education","60","0.122119672059441","0.0940851652150477","0.150154178903835","2"
"Min 1x per week","2015","Couple + C. LE and GT 16","in school","18","","","","2"
"Min 1x per week","2015","Couple + C. LE and GT 16","inadequately","14","","","","2"
"Min 1x per week","2015","Couple + C. LE and GT 16","general elemantary","27","","","","2"
"Min 1x per week","2015","Couple + C. LE and GT 16","middle vocational","93","0.0829987600137967","0.0649949017288253","0.101002618298768","2"
"Min 1x per week","2015","Couple + C. LE and GT 16","vocational + Abi","23","","","","2"
"Min 1x per week","2015","Couple + C. LE and GT 16","higher vocational","13","","","","2"
"Min 1x per week","2015","Couple + C. LE and GT 16","higher education","54","0.126349341141973","0.0902281714228329","0.162470510861114","2"
"Min 1x per week","2015","1-pers.-HH","inadequately","4","","","","2"
"Min 1x per week","2015","1-pers.-HH","general elemantary","61","0.131103745391349","0.100260456107288","0.161947034675409","2"
"Min 1x per week","2015","1-pers.-HH","middle vocational","146","0.0872886313797796","0.0741131191948415","0.100464143564718","2"
"Never","2015","1-pers.-HH","in school","2","","","","5"
"Never","2015","1-pers.-HH","inadequately","39","0.696233636950314","0.574695076605246","0.817772197295383","5"
"Never","2015","1-pers.-HH","general elemantary","269","0.605177138537749","0.560507588497816","0.649846688577681","5"
"Never","2015","1-pers.-HH","middle vocational","1123","0.627299685422602","0.604729280560793","0.649870090284411","5"
"Never","2015","1-pers.-HH","vocational + Abi","158","0.700313327535073","0.643750940245542","0.756875714824603","5"
"Never","2015","1-pers.-HH","higher vocational","133","0.711203493286152","0.647917458392713","0.77448952817959","5"
"Never","2015","1-pers.-HH","higher education","593","0.633406216328973","0.602285328032678","0.664527104625268","5"
"Never","2015","(Married) couple without C. ","in school","","","","","5"
"Never","2015","(Married) couple without C. ","inadequately","50","0.676444793299731","0.569853285212025","0.783036301387436","5"
"Never","2015","(Married) couple without C. ","general elemantary","350","0.523124751138555","0.484932924388139","0.561316577888972","5"
"Never","2015","(Married) couple without C. ","middle vocational","2305","0.589655047544077","0.574169385933541","0.605140709154613","5"
"Never","2015","(Married) couple without C. ","vocational + Abi","288","0.594274396180734","0.550392511662395","0.638156280699073","5"
"Never","2015","(Married) couple without C. ","higher vocational","315","0.537934583624059","0.496343999741511","0.579525167506607","5"
"Never","2015","(Married) couple without C. ","higher education","1323","0.58501607607489","0.564579729169055","0.605452422980726","5"
"Never","2015","Single parent ","in school","71","0.657503935455748","0.568823315706229","0.746184555205267","5"
"Never","2015","Single parent ","inadequately","49","0.771420318006768","0.67087194712225","0.871968688891286","5"
"Never","2015","Single parent ","general elemantary","281","0.78681460557187","0.745195614166549","0.828433596977192","5"
"Never","2015","Single parent ","vocational + Abi","129","0.709456732209509","0.645896068892743","0.773017395526276","5"
"Never","2015","Single parent ","higher vocational","33","0.483308810847114","0.369451711524363","0.597165910169866","5"
"Never","2015","Single parent ","higher education","194","0.640089979469866","0.589661490825326","0.690518468114405","5"
"Never","2015","Couple + C. LE 16 ","in school","1","","","","5"
"Never","2015","Couple + C. LE 16 ","inadequately","121","0.599684625611397","0.527503433543501","0.671865817679292","5"
"Never","2015","Couple + C. LE 16 ","general elemantary","383","0.62922141137836","0.591109162242366","0.667333660514353","5"
"Never","2015","Couple + C. LE 16 ","middle vocational","1577","0.602809637306581","0.584626912205262","0.6209923624079","5"
"Never","2015","Couple + C. LE 16 ","vocational + Abi","399","0.568019791412054","0.533145057822353","0.602894525001756","5"
"Never","2015","Couple + C. LE 16 ","higher vocational","163","0.412681869393548","0.362985825870425","0.46237791291667","5"
"Never","2015","Couple + C. LE 16 ","higher education","925","0.511534210156383","0.489549897737578","0.533518522575187","5"
"Never","2015","Couple + C. GT 16 ","in school","55","0.543297664986697","0.444169341966051","0.642425988007344","5"
"Never","2015","Couple + C. GT 16 ","inadequately","23","","","","5"
"Never","2015","Couple + C. GT 16 ","middle vocational","757","0.596037716349466","0.570407395433727","0.621668037265205","5"
"Never","2015","Couple + C. GT 16 ","vocational + Abi","103","0.519205325441367","0.451790369216242","0.586620281666493","5"
"Never","2015","Couple + C. GT 16 ","higher vocational","91","0.478932901522761","0.411043717964858","0.546822085080664","5"
"Never","2015","Couple + C. GT 16 ","higher education","238","0.441188067433923","0.398674537916154","0.483701596951692","5"
"Never","2015","Couple + C. LE and GT 16","in school","69","0.429777917811242","0.347480775420586","0.512075060201899","5"
"Never","2015","Couple + C. LE and GT 16","inadequately","37","0.520478888249585","0.408161571341271","0.6327962051579","5"
"Never","2015","Couple + C. LE and GT 16","general elemantary","199","0.587057613565468","0.536055089230296","0.63806013790064","5"
"Never","2015","Couple + C. LE and GT 16","middle vocational","450","0.513243684871253","0.480625301949809","0.545862067792697","5"
"Never","2015","Couple + C. LE and GT 16","vocational + Abi","83","0.404483716153549","0.335062084243896","0.473905348063203","5"
"Never","2015","Couple + C. LE and GT 16","higher vocational","30","0.288895502577012","0.201785400122901","0.376005605031123","5"
"Never","2015","Couple + C. LE and GT 16","higher education","105","0.31648943169734","0.26592342780559","0.36705543558909","5"
"Never","2015","Single parent ","middle vocational","745","0.655729426825093","0.627677055308969","0.683781798341217","5"
"Never","2015","Couple + C. GT 16 ","general elemantary","190","0.524509991602321","0.470299059883822","0.578720923320819","5"
"Rarely","2015","1-pers.-HH","in school","2","","","","4"
"Rarely","2015","1-pers.-HH","inadequately","6","","","","4"
"Rarely","2015","1-pers.-HH","general elemantary","90","0.191270911742639","0.155329496734157","0.227212326751121","4"
"Rarely","2015","1-pers.-HH","vocational + Abi","56","0.206572235441302","0.156587489142947","0.256556981739657","4"
"Rarely","2015","1-pers.-HH","higher vocational","42","0.167951991285091","0.115750639509291","0.220153343060892","4"
"Rarely","2015","1-pers.-HH","higher education","197","0.217122297683592","0.190495591198438","0.243749004168745","4"
"Rarely","2015","(Married) couple without C. ","in school","3","","","","4"
"Rarely","2015","(Married) couple without C. ","inadequately","13","","","","4"
"Rarely","2015","(Married) couple without C. ","general elemantary","155","0.212514377710224","0.181233359453784","0.243795395966664","4"
"Rarely","2015","(Married) couple without C. ","middle vocational","992","0.262394629610834","0.248544759101142","0.276244500120526","4"
"Rarely","2015","(Married) couple without C. ","vocational + Abi","125","0.267995969922018","0.228414089678265","0.307577850165772","4"
"Rarely","2015","(Married) couple without C. ","higher vocational","139","0.274777549660023","0.23753796785495","0.312017131465096","4"
"Rarely","2015","(Married) couple without C. ","higher education","569","0.274494509357195","0.255985170250024","0.293003848464366","4"
"Rarely","2015","Single parent ","in school","25","","","","4"
"Rarely","2015","Single parent ","inadequately","9","","","","4"
"Rarely","2015","Single parent ","vocational + Abi","33","0.154245944559344","0.103681065016133","0.204810824102555","4"
"Rarely","2015","Single parent ","higher vocational","27","","","","4"
"Rarely","2015","Single parent ","higher education","106","0.266308902016787","0.219867220495384","0.312750583538191","4"
"Rarely","2015","Couple + C. LE 16 ","in school","","","","","4"
"Rarely","2015","Couple + C. LE 16 ","inadequately","32","0.225473558620507","0.163909478911285","0.287037638329729","4"
"Rarely","2015","Couple + C. LE 16 ","general elemantary","146","0.24748226028142","0.213430786206069","0.281533734356771","4"
"Rarely","2015","Couple + C. LE 16 ","middle vocational","702","0.246732987267518","0.230713168035108","0.262752806499928","4"
"Rarely","2015","Couple + C. LE 16 ","vocational + Abi","237","0.294778069314604","0.262677869966049","0.326878268663158","4"
"Rarely","2015","Couple + C. LE 16 ","higher vocational","138","0.378612959440619","0.329651286414007","0.427574632467231","4"
"Rarely","2015","Couple + C. LE 16 ","higher education","592","0.296817144636421","0.276724500285082","0.31690978898776","4"
"Rarely","2015","Couple + C. GT 16 ","in school","31","0.28107865055131","0.191621132608382","0.370536168494237","4"
"Rarely","2015","Couple + C. GT 16 ","middle vocational","410","0.286471651179023","0.262856365401072","0.310086936956974","4"
"Rarely","2015","Couple + C. GT 16 ","vocational + Abi","67","0.357298412870818","0.292639694339628","0.421957131402009","4"
"Rarely","2015","Couple + C. GT 16 ","higher vocational","78","0.374494400381175","0.308720334550183","0.440268466212167","4"
"Rarely","2015","Couple + C. GT 16 ","higher education","164","0.317998133492058","0.2781243437389","0.357871923245215","4"
"Rarely","2015","Couple + C. LE and GT 16","in school","37","0.336669426651758","0.258108329874852","0.415230523428665","4"
"Rarely","2015","Couple + C. LE and GT 16","inadequately","20","","","","4"
"Rarely","2015","Couple + C. LE and GT 16","general elemantary","94","0.234955198424506","0.191037199767096","0.278873197081916","4"
