"pli0098_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","2017","Berlin","West Germany","426","0.719317205672938","0.684827267714171","0.753807143631705","5"
"Never","2017","Berlin","East Germany","387","0.843703138481793","0.812431317437299","0.874974959526287","5"
"Never","2017","Brandenburg","West Germany","","","","","5"
"Never","2017","Brandenburg","East Germany","934","0.807848656436211","0.785767511988992","0.829929800883429","5"
"Never","2017","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2017","Mecklenburg-Western Pomerania","East Germany","499","0.792088528583142","0.760399866445216","0.823777190721068","5"
"Never","2017","Saxony","West Germany","","","","","5"
"Never","2017","Saxony","East Germany","1381","0.769339824990567","0.750055152206007","0.788624497775128","5"
"Never","2017","Saxony-Anhalt","West Germany","","","","","5"
"Never","2017","Saxony-Anhalt","East Germany","834","0.861598577320859","0.840540404087266","0.882656750554452","5"
"Never","2017","Thuringia","West Germany","","","","","5"
"Never","2017","Thuringia","East Germany","756","0.685883596936336","0.658638950671115","0.713128243201556","5"
"Rarely","2017","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2017","Hesse","West Germany","545","0.217709878527095","0.201230050254648","0.234189706799542","4"
"Rarely","2017","Bavaria","West Germany","1355","0.279292622996018","0.266767618280829","0.291817627711207","4"
"Rarely","2017","Hesse","East Germany","","","","","4"
"Rarely","2017","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2017","Rhineland-Palatinate,Saarland","West Germany","506","0.272952421568548","0.252603280208787","0.293301562928308","4"
"Rarely","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2017","Baden-Württemberg","West Germany","1030","0.282896729606519","0.268383901747641","0.297409557465396","4"
"Rarely","2017","Bremen","East Germany","","","","","4"
"Rarely","2017","North Rhine-Westphalia","West Germany","1588","0.25366398287861","0.243335983658693","0.263991982098527","4"
"Rarely","2017","Bavaria","East Germany","","","","","4"
"Rarely","2017","Berlin","West Germany","117","0.175250080172925","0.146068114193871","0.204432046151978","4"
"Rarely","2017","Berlin","East Germany","76","0.0999009995788599","0.0740776087806898","0.12572439037703","4"
"Rarely","2017","Brandenburg","West Germany","","","","","4"
"Rarely","2017","Brandenburg","East Germany","177","0.146792943718238","0.12695874447371","0.166627142962766","4"
"Rarely","2017","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2017","Mecklenburg-Western Pomerania","East Germany","89","0.168481437086194","0.139254061543167","0.197708812629221","4"
"Rarely","2017","Saxony","West Germany","","","","","4"
"Rarely","2017","Saxony","East Germany","241","0.134318207935564","0.118707829036506","0.149928586834622","4"
"Rarely","2017","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2017","Saxony-Anhalt","East Germany","98","0.0843366013583669","0.0673903397947674","0.101282862921967","4"
"Rarely","2017","Thuringia","West Germany","","","","","4"
"Rarely","2017","Thuringia","East Germany","216","0.221394366176392","0.197024524323888","0.245764208028897","4"
"Rarely","2017","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2017","Hamburg","West Germany","158","0.216109331146061","0.183841290943886","0.248377371348235","4"
"Rarely","2017","Hamburg","East Germany","","","","","4"
"Rarely","2017","Lower Saxony","West Germany","964","0.293702467431824","0.278169964428691","0.309234970434957","4"
"Rarely","2017","Lower Saxony","East Germany","","","","","4"
"Rarely","2017","Bremen","West Germany","75","0.28837992463735","0.235786400970082","0.340973448304617","4"
"Rarely","2017","Schleswig-Holstein","West Germany","259","0.230034214394597","0.206533846088394","0.2535345827008","4"
"Daily","2018","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2018","Hesse","West Germany","3","","","","1"
"Daily","2018","Hesse","East Germany","","","","","1"
"Daily","2018","Rhineland-Palatinate,Saarland","West Germany","1","","","","1"
"Daily","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2018","Baden-Württemberg","West Germany","2","","","","1"
"Daily","2018","Baden-Württemberg","East Germany","","","","","1"
"Daily","2018","Bavaria","West Germany","10","","","","1"
"Daily","2018","Bavaria","East Germany","","","","","1"
"Daily","2018","Berlin","West Germany","","","","","1"
"Daily","2018","Berlin","East Germany","","","","","1"
"Daily","2018","Brandenburg","West Germany","","","","","1"
"Daily","2018","Bremen","East Germany","","","","","1"
"Daily","2018","North Rhine-Westphalia","West Germany","4","","","","1"
"Daily","2018","Thuringia","East Germany","1","","","","1"
"Daily","2018","Saxony","West Germany","","","","","1"
"Daily","2018","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2018","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2018","Hamburg","West Germany","","","","","1"
"Daily","2018","Hamburg","East Germany","","","","","1"
"Daily","2018","Lower Saxony","West Germany","1","","","","1"
"Daily","2018","Lower Saxony","East Germany","","","","","1"
"Daily","2018","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2018","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2018","Saxony","East Germany","1","","","","1"
"Daily","2018","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2018","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2018","Thuringia","West Germany","","","","","1"
"Daily","2018","Brandenburg","East Germany","","","","","1"
"Daily","2018","Bremen","West Germany","","","","","1"
"Min 1x per month","2018","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2018","Hesse","West Germany","66","0.13431408565308","0.103387597525614","0.165240573780546","3"
"Min 1x per month","2018","Hesse","East Germany","","","","","3"
"Min 1x per month","2018","Rhineland-Palatinate,Saarland","West Germany","16","","","","3"
"Min 1x per month","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2018","Baden-Württemberg","West Germany","61","0.173771407170506","0.138566163495398","0.208976650845615","3"
"Min 1x per month","2018","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2018","Bavaria","West Germany","53","0.101538665029132","0.0739370435453569","0.129140286512907","3"
"Min 1x per month","2018","Bavaria","East Germany","","","","","3"
"Min 1x per month","2018","Berlin","West Germany","11","","","","3"
"Min 1x per month","2018","Berlin","East Germany","5","","","","3"
"Min 1x per month","2018","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2018","Brandenburg","East Germany","18","","","","3"
"Min 1x per month","2018","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2018","Mecklenburg-Western Pomerania","East Germany","3","","","","3"
"Min 1x per month","2018","Saxony","West Germany","","","","","3"
"Min 1x per month","2018","Saxony","East Germany","3","","","","3"
"Min 1x per month","2018","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2018","Hamburg","West Germany","15","","","","3"
"Min 1x per month","2018","Hamburg","East Germany","","","","","3"
"Min 1x per month","2018","Schleswig-Holstein","West Germany","16","","","","3"
"Min 1x per month","2018","North Rhine-Westphalia","West Germany","71","0.0832254282409138","0.0647320190638416","0.101718837417986","3"
"Min 1x per month","2018","Thuringia","East Germany","9","","","","3"
"Min 1x per month","2018","Bremen","East Germany","","","","","3"
"Min 1x per month","2018","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2018","Bremen","West Germany","3","","","","3"
"Min 1x per month","2018","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2018","Thuringia","West Germany","","","","","3"
"Min 1x per month","2018","Saxony-Anhalt","East Germany","6","","","","3"
"Min 1x per month","2018","Lower Saxony","West Germany","18","","","","3"
"Min 1x per week","2018","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2018","Hesse","West Germany","88","0.229777896825578","0.191622869890928","0.267932923760228","2"
"Min 1x per week","2018","Hesse","East Germany","","","","","2"
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","West Germany","45","0.210396833443791","0.157948929216172","0.26284473767141","2"
"Min 1x per week","2018","North Rhine-Westphalia","West Germany","147","0.193891434901401","0.167422664897977","0.220360204904824","2"
"Min 1x per week","2018","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2018","Hamburg","West Germany","16","","","","2"
"Min 1x per week","2018","Hamburg","East Germany","","","","","2"
"Min 1x per week","2018","Schleswig-Holstein","West Germany","44","0.217528320723828","0.156050670897708","0.279005970549947","2"
"Min 1x per week","2018","Lower Saxony","West Germany","34","0.10042449365877","0.0721469382147881","0.128702049102752","2"
"Min 1x per week","2018","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2018","Mecklenburg-Western Pomerania","East Germany","7","","","","2"
"Min 1x per week","2018","Saxony","West Germany","","","","","2"
"Min 1x per week","2018","Saxony","East Germany","18","","","","2"
"Min 1x per week","2018","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2018","Thuringia","East Germany","24","","","","2"
"Min 1x per week","2018","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2018","Bremen","West Germany","9","","","","2"
"Min 1x per week","2018","Bremen","East Germany","","","","","2"
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2018","Baden-Württemberg","West Germany","89","0.235060002331916","0.195662277855387","0.274457726808445","2"
"Min 1x per week","2018","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2018","Bavaria","West Germany","82","0.294464248278967","0.252811374071841","0.336117122486094","2"
"Min 1x per week","2018","Bavaria","East Germany","","","","","2"
"Min 1x per week","2018","Berlin","West Germany","14","","","","2"
"Min 1x per week","2018","Berlin","East Germany","13","","","","2"
"Min 1x per week","2018","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2018","Brandenburg","East Germany","27","","","","2"
"Min 1x per week","2018","Saxony-Anhalt","East Germany","14","","","","2"
"Min 1x per week","2018","Thuringia","West Germany","","","","","2"
"Never","2018","Schleswig-Holstein","West Germany","82","0.541828291314438","0.46758281244437","0.616073770184505","5"
"Never","2018","Schleswig-Holstein","East Germany","","","","","5"
"Never","2018","Hamburg","West Germany","25","","","","5"
"Never","2018","Hamburg","East Germany","","","","","5"
"Never","2018","Lower Saxony","West Germany","285","0.652767163868102","0.607975956414122","0.697558371322081","5"
"Never","2018","Lower Saxony","East Germany","","","","","5"
"Never","2018","Bremen","West Germany","39","0.628745038926186","0.508483802430182","0.749006275422191","5"
"Never","2018","Bremen","East Germany","","","","","5"
"Never","2018","North Rhine-Westphalia","West Germany","490","0.536347333001929","0.502960354007254","0.569734311996604","5"
"Never","2018","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2018","Hesse","West Germany","225","0.42312830866064","0.378319303131786","0.467937314189495","5"
"Never","2018","Hesse","East Germany","","","","","5"
"Never","2018","Rhineland-Palatinate,Saarland","West Germany","117","0.513039285610159","0.448722197700727","0.57735637351959","5"
"Never","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2018","Baden-Württemberg","West Germany","196","0.362086998280985","0.317433521659438","0.406740474902531","5"
"Never","2018","Baden-Württemberg","East Germany","","","","","5"
"Never","2018","Bavaria","West Germany","249","0.4495168262408","0.404058423083607","0.494975229397993","5"
"Never","2018","Bavaria","East Germany","","","","","5"
"Never","2018","Berlin","West Germany","59","0.468573482521994","0.370769045988612","0.566377919055375","5"
"Never","2018","Berlin","East Germany","36","0.642645856587359","0.529572883216308","0.75571882995841","5"
"Never","2018","Brandenburg","West Germany","","","","","5"
"Never","2018","Brandenburg","East Germany","61","0.385169774449261","0.297736183645309","0.472603365253213","5"
"Never","2018","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2018","Mecklenburg-Western Pomerania","East Germany","36","0.581615058992331","0.446230589802947","0.716999528181714","5"
"Never","2018","Saxony","West Germany","","","","","5"
"Never","2018","Saxony","East Germany","87","0.534585204945167","0.44981351703574","0.619356892854594","5"
"Never","2018","Saxony-Anhalt","West Germany","","","","","5"
"Never","2018","Saxony-Anhalt","East Germany","58","0.546541485106427","0.443114602534115","0.649968367678738","5"
"Never","2018","Thuringia","West Germany","","","","","5"
"Never","2018","Thuringia","East Germany","47","0.521581260409093","0.418946971928132","0.624215548890055","5"
"Rarely","2018","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2018","Hesse","West Germany","85","0.194258386942907","0.158376321276419","0.230140452609395","4"
"Rarely","2018","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2018","Bavaria","West Germany","66","0.130772325523178","0.0999621713812564","0.161582479665099","4"
"Rarely","2018","Hesse","East Germany","","","","","4"
"Rarely","2018","Rhineland-Palatinate,Saarland","West Germany","53","0.195596899413712","0.14455557327088","0.246638225556543","4"
"Rarely","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
