"plb0218","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2019","direct migration background","(2c_voc) vocational maturity certificate","56","0.18802842763027","0.149544209506663","0.226512645753878"
"Yes, every week","2019","direct migration background","(3a) lower tertiary education","10","","",""
"Yes, every week","2019","direct migration background","(3b) higher tertiary education","87","0.14446758860011","0.119016899298198","0.169918277902022"
"Yes, every week","2019","indirect migration background","(0) in school","7","","",""
"Yes, every week","2019","indirect migration background","(1a) inadequately completed","3","","",""
"Yes, every week","2019","indirect migration background","(1b) general elementary school","17","","",""
"Yes, every week","2019","indirect migration background","(1c) basic vocational qualification","23","","",""
"Yes, every week","2019","indirect migration background","(2b) intermediate general qualification","10","","",""
"Yes, every week","2019","indirect migration background","(2a) intermediate vocational","32","0.101537720512501","0.0629207865999118","0.140154654425089"
"Yes, every week","2019","indirect migration background","(2c_gen) general maturity certificate","31","0.251495286315278","0.177197711522203","0.325792861108353"
"Yes, every week","2019","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Yes, every week","2019","indirect migration background","(3a) lower tertiary education","17","","",""
"Yes, every week","2019","indirect migration background","(3b) higher tertiary education","33","0.101829986793617","0.0605317414258041","0.14312823216143"
"Yes, every 2 weeks","2019","no migration background","(0) in school","10","","",""
"Yes, every 2 weeks","2019","no migration background","(1a) inadequately completed","18","","",""
"Yes, every 2 weeks","2019","no migration background","(1b) general elementary school","76","0.191115334157084","0.151160651151707","0.231070017162461"
"Yes, every 2 weeks","2019","no migration background","(1c) basic vocational qualification","254","0.147706324784451","0.130612341660594","0.164800307908309"
"Yes, every 2 weeks","2019","no migration background","(2b) intermediate general qualification","69","0.134551632151578","0.100150933896444","0.168952330406712"
"Yes, every 2 weeks","2019","no migration background","(2a) intermediate vocational","613","0.149331367878541","0.138099277500159","0.160563458256922"
"Yes, every 2 weeks","2019","no migration background","(2c_gen) general maturity certificate","79","0.146427768795242","0.117828106711262","0.175027430879222"
"Yes, every 2 weeks","2019","no migration background","(2c_voc) vocational maturity certificate","216","0.127620354781169","0.111178243349849","0.144062466212488"
"Yes, every 2 weeks","2019","no migration background","(3a) lower tertiary education","143","0.114272219389476","0.0978117352417443","0.130732703537208"
"Yes, every 2 weeks","2019","no migration background","(3b) higher tertiary education","302","0.100240951821995","0.0887566722366992","0.111725231407292"
"Yes, every 2 weeks","2019","direct migration background","(0) in school","1","","",""
"Yes, every 2 weeks","2019","direct migration background","(1a) inadequately completed","19","","",""
"Yes, every 2 weeks","2019","direct migration background","(1b) general elementary school","57","0.24601670143741","0.197602312161923","0.294431090712898"
"Yes, every 2 weeks","2019","direct migration background","(1c) basic vocational qualification","80","0.176062175500962","0.140554911554814","0.21156943944711"
"Yes, every 2 weeks","2019","direct migration background","(2b) intermediate general qualification","5","","",""
"Yes, every 2 weeks","2019","direct migration background","(2a) intermediate vocational","31","0.247842497007519","0.181963283928124","0.313721710086914"
"Yes, every 2 weeks","2019","direct migration background","(2c_gen) general maturity certificate","43","0.206875721838533","0.154412406078931","0.259339037598135"
"Yes, every 2 weeks","2019","direct migration background","(2c_voc) vocational maturity certificate","80","0.214527770692261","0.174097404453143","0.254958136931379"
"Yes, every 2 weeks","2019","direct migration background","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2019","direct migration background","(3b) higher tertiary education","111","0.164540982029855","0.137700165604072","0.191381798455638"
"Yes, every 2 weeks","2019","indirect migration background","(0) in school","1","","",""
"Yes, every 2 weeks","2019","indirect migration background","(1a) inadequately completed","5","","",""
"Yes, every 2 weeks","2019","indirect migration background","(1b) general elementary school","18","","",""
"Yes, every 2 weeks","2019","indirect migration background","(1c) basic vocational qualification","31","0.216367115185183","0.149113010019658","0.283621220350707"
"Yes, every 2 weeks","2019","indirect migration background","(2b) intermediate general qualification","14","","",""
"Yes, every 2 weeks","2019","indirect migration background","(2a) intermediate vocational","35","0.171799369402358","0.123572094684481","0.220026644120235"
"Yes, every 2 weeks","2019","indirect migration background","(2c_gen) general maturity certificate","21","","",""
"Yes, every 2 weeks","2019","indirect migration background","(2c_voc) vocational maturity certificate","21","","",""
"Yes, every 2 weeks","2019","indirect migration background","(3a) lower tertiary education","8","","",""
"Yes, every 2 weeks","2019","indirect migration background","(3b) higher tertiary education","21","","",""
"Yes, every 3-4 weeks","2019","no migration background","(0) in school","4","","",""
"Yes, every 3-4 weeks","2019","no migration background","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2019","no migration background","(1b) general elementary school","18","","",""
"Yes, every 3-4 weeks","2019","no migration background","(1c) basic vocational qualification","156","0.106157294175978","0.0913165881510559","0.120998000200901"
"Yes, every 3-4 weeks","2019","no migration background","(2b) intermediate general qualification","28","","",""
"Yes, every 3-4 weeks","2019","no migration background","(2a) intermediate vocational","362","0.0961831640219938","0.086891476384644","0.105474851659344"
"Yes, every 3-4 weeks","2019","no migration background","(2c_gen) general maturity certificate","52","0.0836570117004108","0.0612590114843365","0.106055011916485"
"Yes, every 3-4 weeks","2019","no migration background","(2c_voc) vocational maturity certificate","163","0.0935045479862648","0.0791581117054583","0.107850984267071"
"Yes, every 3-4 weeks","2019","no migration background","(3a) lower tertiary education","136","0.0704821078031794","0.0572389833884281","0.0837252322179306"
"Yes, every 3-4 weeks","2019","no migration background","(3b) higher tertiary education","290","0.10000593936739","0.088533632027352","0.111478246707428"
"Yes, every 3-4 weeks","2019","direct migration background","(0) in school","1","","",""
