"plb0218","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2019","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2019","no degree/no degree yet","middle vocational","12","","",""
"Yes, every week","2019","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2019","no degree/no degree yet","higher vocational","1","","",""
"Yes, every week","2019","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2019","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2019","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2019","lower secondary degree","general elemantary","111","0.232658023523038","0.19598755166077","0.269328495385306"
"Yes, every 2 weeks","2019","lower secondary degree","middle vocational","274","0.154596585154804","0.137516516853089","0.171676653456519"
"Yes, every 2 weeks","2019","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2019","lower secondary degree","higher vocational","25","","",""
"Yes, every 2 weeks","2019","lower secondary degree","higher education","1","","",""
"Yes, every 2 weeks","2019","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2019","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2019","secondary school degree","general elemantary","88","0.135986504111243","0.105574408460003","0.166398599762484"
"Yes, every 2 weeks","2019","secondary school degree","middle vocational","602","0.160951588952689","0.149073613594073","0.172829564311304"
"Yes, every 2 weeks","2019","secondary school degree","vocational + Abi","1","","",""
"Yes, every 2 weeks","2019","secondary school degree","higher vocational","77","0.110273165189836","0.0849985035597134","0.135547826819958"
"Yes, every 2 weeks","2019","secondary school degree","higher education","51","0.104055911124185","0.0757188704167033","0.132392951831668"
"Yes, every 2 weeks","2019","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2019","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2019","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2019","college entrance qualification","middle vocational","111","0.144678774644397","0.119944190261525","0.169413359027268"
"Yes, every 2 weeks","2019","college entrance qualification","vocational + Abi","202","0.135805293097298","0.118080291211429","0.153530294983168"
"Yes, every 2 weeks","2019","college entrance qualification","higher vocational","47","0.115753064531873","0.0833291593709743","0.148176969692772"
"Yes, every 2 weeks","2019","college entrance qualification","higher education","419","0.10045033626135","0.0910064674508099","0.10989420507189"
"Yes, every 2 weeks","2019","Other degree","in school","","","",""
"Yes, every 2 weeks","2019","Other degree","inadequately","3","","",""
"Yes, every 2 weeks","2019","Other degree","general elemantary","37","0.184852553862656","0.133790013469624","0.235915094255687"
"Yes, every 2 weeks","2019","Other degree","middle vocational","96","0.190298019432125","0.155856876656299","0.224739162207951"
"Yes, every 2 weeks","2019","Other degree","vocational + Abi","62","0.25754259522092","0.206863905270841","0.308221285170999"
"Yes, every 2 weeks","2019","Other degree","higher vocational","7","","",""
"Yes, every 2 weeks","2019","Other degree","higher education","106","0.17154839389946","0.142387053844575","0.200709733954346"
"Yes, every 2 weeks","2019","no degree/no degree yet","in school","12","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","inadequately","27","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","middle vocational","13","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","higher vocational","2","","",""
"Yes, every 2 weeks","2019","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2019","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2019","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2019","lower secondary degree","general elemantary","24","","",""
"Yes, every 3-4 weeks","2019","lower secondary degree","middle vocational","160","0.103742795706054","0.0893364789549733","0.118149112457135"
"Yes, every 3-4 weeks","2019","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2019","lower secondary degree","higher vocational","23","","",""
"Yes, every 3-4 weeks","2019","lower secondary degree","higher education","4","","",""
"Yes, every 3-4 weeks","2019","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2019","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2019","secondary school degree","general elemantary","31","0.0643540073214926","0.0425828378355062","0.086125176807479"
"Yes, every 3-4 weeks","2019","secondary school degree","middle vocational","340","0.0942970815138247","0.0848511827773911","0.103742980250258"
"Yes, every 3-4 weeks","2019","secondary school degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2019","secondary school degree","higher vocational","49","0.0719441146396232","0.051094079751057","0.0927941495281893"
"Yes, every 3-4 weeks","2019","secondary school degree","higher education","40","0.106524439605318","0.0778927729231376","0.135156106287499"
"Yes, every 3-4 weeks","2019","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2019","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2019","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2019","college entrance qualification","middle vocational","65","0.0812407041799403","0.0620307957663168","0.100450612593564"
"Yes, every 3-4 weeks","2019","college entrance qualification","vocational + Abi","146","0.0938233683445936","0.0787370217865495","0.108909714902638"
"Yes, every 3-4 weeks","2019","college entrance qualification","higher vocational","32","0.0719062767081793","0.0457249525088913","0.0980876009074673"
"Yes, every 3-4 weeks","2019","college entrance qualification","higher education","403","0.0882579763767422","0.0793459873258902","0.0971699654275941"
"Yes, every 3-4 weeks","2019","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2019","Other degree","inadequately","1","","",""
"Yes, every 3-4 weeks","2019","Other degree","general elemantary","13","","",""
"Yes, every 3-4 weeks","2019","Other degree","middle vocational","32","0.0696759128679694","0.0473372957386751","0.0920145299972637"
"Yes, every 3-4 weeks","2019","Other degree","vocational + Abi","26","","",""
"Yes, every 3-4 weeks","2019","Other degree","higher vocational","2","","",""
"Yes, every 3-4 weeks","2019","Other degree","higher education","47","0.0604246104521288","0.0419934227076437","0.078855798196614"
"Yes, every 3-4 weeks","2019","no degree/no degree yet","in school","5","","",""
"Yes, every 3-4 weeks","2019","no degree/no degree yet","inadequately","5","","",""
"Yes, every 3-4 weeks","2019","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2019","no degree/no degree yet","middle vocational","1","","",""
"Yes, every 3-4 weeks","2019","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2019","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2019","no degree/no degree yet","higher education","","","",""
"Rarely","2019","lower secondary degree","in school","","","",""
"Rarely","2019","lower secondary degree","inadequately","","","",""
"Rarely","2019","lower secondary degree","general elemantary","89","0.165240122788011","0.133007062481342","0.19747318309468"
"Rarely","2019","lower secondary degree","middle vocational","359","0.211016264323455","0.191738811616771","0.23029371703014"
"Rarely","2019","lower secondary degree","vocational + Abi","","","",""
"Rarely","2019","lower secondary degree","higher vocational","35","0.14398389427656","0.0933944215968237","0.194573366956296"
"Rarely","2019","lower secondary degree","higher education","10","","",""
"Rarely","2019","secondary school degree","in school","","","",""
"Rarely","2019","secondary school degree","inadequately","","","",""
"Rarely","2019","secondary school degree","general elemantary","56","0.188113345614525","0.153440005068157","0.222786686160892"
"Rarely","2019","secondary school degree","middle vocational","664","0.182059723923647","0.169586778763766","0.194532669083529"
"Rarely","2019","secondary school degree","vocational + Abi","","","",""
"Rarely","2019","secondary school degree","higher vocational","164","0.301226344644423","0.264206309847054","0.338246379441792"
"Rarely","2019","secondary school degree","higher education","113","0.259481292608561","0.218799347900612","0.300163237316509"
"Rarely","2019","college entrance qualification","in school","","","",""
"Rarely","2019","college entrance qualification","inadequately","","","",""
