"plb0219","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2018","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2018","66 and older","(0) in school","","","",""
"Rarely","2018","66 and older","(1a) inadequately completed","","","",""
"Rarely","2018","66 and older","(1b) general elementary school","","","",""
"Rarely","2018","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2018","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2018","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2018","66 and older","(3b) higher tertiary education","","","",""
"No, never","2019","16-34 y.","(0) in school","38","0.501719969916622","0.382880400538449","0.620559539294795"
"No, never","2019","16-34 y.","(1a) inadequately completed","24","","",""
"No, never","2019","16-34 y.","(1b) general elementary school","180","0.759701882227196","0.705981172715194","0.813422591739199"
"No, never","2019","16-34 y.","(1c) basic vocational qualification","180","0.742193843704002","0.689023834827086","0.795363852580918"
"No, never","2019","16-34 y.","(2b) intermediate general qualification","203","0.755901280369106","0.705766533323629","0.806036027414583"
"No, never","2019","16-34 y.","(2a) intermediate vocational","369","0.683518412464586","0.645167720857245","0.721869104071928"
"No, never","2019","16-34 y.","(2c_gen) general maturity certificate","381","0.648300938410551","0.608358382785257","0.688243494035846"
"No, never","2019","16-34 y.","(2c_voc) vocational maturity certificate","258","0.607624177795468","0.561202346539163","0.654046009051772"
"No, never","2019","16-34 y.","(3a) lower tertiary education","117","0.534822092086933","0.465170798326029","0.604473385847836"
"No, never","2019","16-34 y.","(3b) higher tertiary education","348","0.586066124593595","0.546883588718698","0.625248660468492"
"No, never","2019","35-65 y.","(0) in school","","","",""
"No, never","2019","35-65 y.","(1a) inadequately completed","99","0.688809393179644","0.614219496854823","0.763399289504465"
"No, never","2019","35-65 y.","(1b) general elementary school","321","0.685739502241094","0.644123666213875","0.727355338268314"
"No, never","2019","35-65 y.","(1c) basic vocational qualification","1171","0.638306562955241","0.616035071421154","0.660578054489327"
"No, never","2019","35-65 y.","(2b) intermediate general qualification","128","0.72792849603004","0.66464984975753","0.791207142302551"
"No, never","2019","35-65 y.","(2a) intermediate vocational","2278","0.654239192720853","0.638522674734671","0.669955710707034"
"No, never","2019","35-65 y.","(2c_gen) general maturity certificate","201","0.581343698630663","0.5316760286357","0.631011368625626"
"No, never","2019","35-65 y.","(2c_voc) vocational maturity certificate","1041","0.658442875488685","0.63547706017086","0.681408690806511"
"No, never","2019","35-65 y.","(3a) lower tertiary education","769","0.614851065951335","0.588428487354678","0.641273644547992"
"No, never","2019","35-65 y.","(3b) higher tertiary education","1309","0.503327390870099","0.484691038613234","0.521963743126963"
"No, never","2019","66 and older","(0) in school","","","",""
"No, never","2019","66 and older","(1a) inadequately completed","4","","",""
"No, never","2019","66 and older","(1b) general elementary school","21","","",""
"No, never","2019","66 and older","(1c) basic vocational qualification","116","0.738734335940833","0.66979436383102","0.807674308050646"
"No, never","2019","66 and older","(2b) intermediate general qualification","9","","",""
"No, never","2019","66 and older","(2a) intermediate vocational","81","0.765633699583103","0.687874144323042","0.843393254843165"
"No, never","2019","66 and older","(2c_gen) general maturity certificate","7","","",""
"No, never","2019","66 and older","(2c_voc) vocational maturity certificate","22","","",""
"No, never","2019","66 and older","(3a) lower tertiary education","42","0.480635868324338","0.371830669481522","0.589441067167154"
"No, never","2019","66 and older","(3b) higher tertiary education","87","0.497716898910333","0.422776584204058","0.572657213616607"
"Yes, every week","2019","16-34 y.","(0) in school","9","","",""
"Yes, every week","2019","16-34 y.","(1a) inadequately completed","4","","",""
"Yes, every week","2019","16-34 y.","(1b) general elementary school","15","","",""
"Yes, every week","2019","16-34 y.","(1c) basic vocational qualification","19","","",""
"Yes, every week","2019","16-34 y.","(2b) intermediate general qualification","19","","",""
"Yes, every week","2019","16-34 y.","(2a) intermediate vocational","26","","",""
"Yes, every week","2019","16-34 y.","(2c_gen) general maturity certificate","46","0.0693346071934985","0.0480858403618627","0.0905833740251343"
"Yes, every week","2019","16-34 y.","(2c_voc) vocational maturity certificate","25","","",""
"Yes, every week","2019","16-34 y.","(3a) lower tertiary education","12","","",""
"Yes, every week","2019","16-34 y.","(3b) higher tertiary education","56","0.0968503233368041","0.0733223700979209","0.120378276575687"
"Yes, every week","2019","35-65 y.","(0) in school","","","",""
"Yes, every week","2019","35-65 y.","(1a) inadequately completed","9","","",""
"Yes, every week","2019","35-65 y.","(1b) general elementary school","28","","",""
"Yes, every week","2019","35-65 y.","(1c) basic vocational qualification","109","0.0612252709170134","0.0501128064140027","0.072337735420024"
"Yes, every week","2019","35-65 y.","(2b) intermediate general qualification","15","","",""
"Yes, every week","2019","35-65 y.","(2a) intermediate vocational","177","0.0437930301466084","0.037030976311616","0.0505550839816008"
"Yes, every week","2019","35-65 y.","(2c_gen) general maturity certificate","54","0.139929587674249","0.105003473690276","0.174855701658221"
"Yes, every week","2019","35-65 y.","(2c_voc) vocational maturity certificate","90","0.0557554611231988","0.0446438485847182","0.0668670736616793"
"Yes, every week","2019","35-65 y.","(3a) lower tertiary education","79","0.0509960307403518","0.0390512526809029","0.0629408087998007"
"Yes, every week","2019","35-65 y.","(3b) higher tertiary education","320","0.111329116689291","0.0996051282811718","0.12305310509741"
"Yes, every week","2019","66 and older","(0) in school","","","",""
"Yes, every week","2019","66 and older","(1a) inadequately completed","2","","",""
"Yes, every week","2019","66 and older","(1b) general elementary school","4","","",""
"Yes, every week","2019","66 and older","(1c) basic vocational qualification","7","","",""
"Yes, every week","2019","66 and older","(2b) intermediate general qualification","1","","",""
"Yes, every week","2019","66 and older","(2a) intermediate vocational","5","","",""
"Yes, every week","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2019","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2019","66 and older","(3a) lower tertiary education","9","","",""
"Yes, every week","2019","66 and older","(3b) higher tertiary education","14","","",""
"Yes, every 2 weeks","2019","16-34 y.","(0) in school","11","","",""
"Yes, every 2 weeks","2019","16-34 y.","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2019","16-34 y.","(1b) general elementary school","24","","",""
"Yes, every 2 weeks","2019","16-34 y.","(1c) basic vocational qualification","22","","",""
"Yes, every 2 weeks","2019","16-34 y.","(2b) intermediate general qualification","28","","",""
"Yes, every 2 weeks","2019","16-34 y.","(2a) intermediate vocational","74","0.11501044893439","0.0887040387258752","0.141316859142905"
"Yes, every 2 weeks","2019","16-34 y.","(2c_gen) general maturity certificate","49","0.101943068167049","0.0766330356176441","0.127253100716453"
"Yes, every 2 weeks","2019","16-34 y.","(2c_voc) vocational maturity certificate","65","0.151720330152018","0.117613210491287","0.185827449812749"
"Yes, every 2 weeks","2019","16-34 y.","(3a) lower tertiary education","14","","",""
"Yes, every 2 weeks","2019","16-34 y.","(3b) higher tertiary education","60","0.0987366543504542","0.0750055033110449","0.122467805389864"
"Yes, every 2 weeks","2019","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2019","35-65 y.","(1a) inadequately completed","23","","",""
"Yes, every 2 weeks","2019","35-65 y.","(1b) general elementary school","62","0.131353517103862","0.101072076774119","0.161634957433605"
"Yes, every 2 weeks","2019","35-65 y.","(1c) basic vocational qualification","172","0.0897636394695429","0.0765143786310536","0.103012900308032"
"Yes, every 2 weeks","2019","35-65 y.","(2b) intermediate general qualification","24","","",""
"Yes, every 2 weeks","2019","35-65 y.","(2a) intermediate vocational","349","0.0967714950001218","0.0870019864754515","0.106541003524792"
"Yes, every 2 weeks","2019","35-65 y.","(2c_gen) general maturity certificate","41","0.104129942826733","0.0733803894894268","0.134879496164038"
"Yes, every 2 weeks","2019","35-65 y.","(2c_voc) vocational maturity certificate","154","0.0978219596231017","0.0834354497682625","0.112208469477941"
"Yes, every 2 weeks","2019","35-65 y.","(3a) lower tertiary education","87","0.0515620276729059","0.0395547281670484","0.0635693271787634"
"Yes, every 2 weeks","2019","35-65 y.","(3b) higher tertiary education","266","0.0836070808996896","0.0732898555665739","0.0939243062328053"
"Yes, every 2 weeks","2019","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2019","66 and older","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2019","66 and older","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2019","66 and older","(1c) basic vocational qualification","4","","",""
"Yes, every 2 weeks","2019","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2019","66 and older","(2a) intermediate vocational","7","","",""
"Yes, every 2 weeks","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2019","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2019","66 and older","(3a) lower tertiary education","5","","",""
"Yes, every 2 weeks","2019","66 and older","(3b) higher tertiary education","10","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","(0) in school","5","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","(1b) general elementary school","6","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","(1c) basic vocational qualification","14","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","(2b) intermediate general qualification","12","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","(2a) intermediate vocational","30","0.0429844173221314","0.026260466040235","0.0597083686040278"
"Yes, every 3-4 weeks","2019","16-34 y.","(2c_gen) general maturity certificate","29","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","(2c_voc) vocational maturity certificate","31","0.0593169817003032","0.0368593063126968","0.0817746570879097"
"Yes, every 3-4 weeks","2019","16-34 y.","(3a) lower tertiary education","7","","",""
"Yes, every 3-4 weeks","2019","16-34 y.","(3b) higher tertiary education","45","0.0697543629552959","0.0494897527320006","0.0900189731785912"
"Yes, every 3-4 weeks","2019","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","35-65 y.","(1a) inadequately completed","5","","",""
"Yes, every 3-4 weeks","2019","35-65 y.","(1b) general elementary school","12","","",""
"Yes, every 3-4 weeks","2019","35-65 y.","(1c) basic vocational qualification","102","0.0705916282703873","0.0587190723562886","0.082464184184486"
"Yes, every 3-4 weeks","2019","35-65 y.","(2b) intermediate general qualification","8","","",""
"Yes, every 3-4 weeks","2019","35-65 y.","(2a) intermediate vocational","211","0.0541386495610022","0.0466609567061539","0.0616163424158505"
"Yes, every 3-4 weeks","2019","35-65 y.","(2c_gen) general maturity certificate","17","","",""
"Yes, every 3-4 weeks","2019","35-65 y.","(2c_voc) vocational maturity certificate","109","0.0526233320142375","0.0418104452153913","0.0634362188130837"
"Yes, every 3-4 weeks","2019","35-65 y.","(3a) lower tertiary education","82","0.0532939632328929","0.0410978214252484","0.0654901050405375"
"Yes, every 3-4 weeks","2019","35-65 y.","(3b) higher tertiary education","241","0.0738654451715071","0.064116486547692","0.0836144037953222"
"Yes, every 3-4 weeks","2019","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","66 and older","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2019","66 and older","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2019","66 and older","(1c) basic vocational qualification","1","","",""
"Yes, every 3-4 weeks","2019","66 and older","(2b) intermediate general qualification","","","",""
