"plb0219","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2018","no degree/no degree yet","inadequately","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","no degree/no degree yet","higher education","","","",""
"Rarely","2018","lower secondary degree","in school","","","",""
"Rarely","2018","lower secondary degree","inadequately","","","",""
"Rarely","2018","lower secondary degree","general elemantary","","","",""
"Rarely","2018","lower secondary degree","middle vocational","","","",""
"Rarely","2018","lower secondary degree","vocational + Abi","","","",""
"Rarely","2018","lower secondary degree","higher vocational","","","",""
"Rarely","2018","lower secondary degree","higher education","","","",""
"Rarely","2018","secondary school degree","in school","","","",""
"Rarely","2018","secondary school degree","inadequately","","","",""
"Rarely","2018","secondary school degree","general elemantary","","","",""
"Rarely","2018","secondary school degree","middle vocational","","","",""
"Rarely","2018","secondary school degree","vocational + Abi","","","",""
"Rarely","2018","secondary school degree","higher vocational","","","",""
"Rarely","2018","secondary school degree","higher education","","","",""
"Rarely","2018","college entrance qualification","in school","","","",""
"Rarely","2018","college entrance qualification","inadequately","","","",""
"Rarely","2018","college entrance qualification","general elemantary","","","",""
"Rarely","2018","college entrance qualification","middle vocational","","","",""
"Rarely","2018","college entrance qualification","vocational + Abi","","","",""
"Rarely","2018","college entrance qualification","higher vocational","","","",""
"Rarely","2018","college entrance qualification","higher education","","","",""
"Rarely","2018","Other degree","in school","","","",""
"Rarely","2018","Other degree","inadequately","","","",""
"Rarely","2018","Other degree","general elemantary","","","",""
"Rarely","2018","Other degree","middle vocational","","","",""
"Rarely","2018","Other degree","vocational + Abi","","","",""
"Rarely","2018","Other degree","higher vocational","","","",""
"Rarely","2018","Other degree","higher education","","","",""
"Rarely","2018","no degree/no degree yet","in school","","","",""
"Rarely","2018","no degree/no degree yet","inadequately","","","",""
"Rarely","2018","no degree/no degree yet","general elemantary","","","",""
"Rarely","2018","no degree/no degree yet","middle vocational","","","",""
"Rarely","2018","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2018","no degree/no degree yet","higher vocational","","","",""
"Rarely","2018","no degree/no degree yet","higher education","","","",""
"No, never","2019","lower secondary degree","in school","","","",""
"No, never","2019","lower secondary degree","inadequately","","","",""
"No, never","2019","lower secondary degree","general elemantary","336","0.700946519450712","0.66085559224405","0.741037446657373"
"No, never","2019","lower secondary degree","middle vocational","1136","0.667931953775506","0.64547843593795","0.690385471613063"
"No, never","2019","lower secondary degree","vocational + Abi","","","",""
"No, never","2019","lower secondary degree","higher vocational","103","0.55220234645961","0.479758944911006","0.624645748008215"
"No, never","2019","lower secondary degree","higher education","23","","",""
"No, never","2019","secondary school degree","in school","","","",""
"No, never","2019","secondary school degree","inadequately","","","",""
"No, never","2019","secondary school degree","general elemantary","340","0.746387062740673","0.707586119870511","0.785188005610836"
"No, never","2019","secondary school degree","middle vocational","2380","0.668488797218998","0.653149340403189","0.683828254034807"
"No, never","2019","secondary school degree","vocational + Abi","5","","",""
"No, never","2019","secondary school degree","higher vocational","346","0.612997712795787","0.573290412098824","0.65270501349275"
"No, never","2019","secondary school degree","higher education","269","0.687410192665637","0.644097304618915","0.730723080712358"
"No, never","2019","college entrance qualification","in school","","","",""
"No, never","2019","college entrance qualification","inadequately","","","",""
"No, never","2019","college entrance qualification","general elemantary","","","",""
"No, never","2019","college entrance qualification","middle vocational","477","0.623185860237","0.589002729829089","0.657368990644912"
"No, never","2019","college entrance qualification","vocational + Abi","912","0.671970189212192","0.647576510408363","0.696363868016022"
"No, never","2019","college entrance qualification","higher vocational","212","0.577672656236355","0.527412175048536","0.627933137424174"
"No, never","2019","college entrance qualification","higher education","1929","0.52556440202685","0.509817782229586","0.541311021824115"
"No, never","2019","Other degree","in school","","","",""
"No, never","2019","Other degree","inadequately","26","","",""
"No, never","2019","Other degree","general elemantary","160","0.715244157658481","0.655744367328338","0.774743947988625"
"No, never","2019","Other degree","middle vocational","335","0.631235981641071","0.588818972841931","0.673652990440211"
"No, never","2019","Other degree","vocational + Abi","186","0.641159114476625","0.585471382426226","0.696846846527024"
"No, never","2019","Other degree","higher vocational","13","","",""
"No, never","2019","Other degree","higher education","376","0.588010360083384","0.549907751198968","0.626112968967801"
"No, never","2019","no degree/no degree yet","in school","38","0.501922477794535","0.382199507302784","0.621645448286286"
"No, never","2019","no degree/no degree yet","inadequately","97","0.729564430544056","0.6551852242564","0.803943636831712"
"No, never","2019","no degree/no degree yet","general elemantary","","","",""
"No, never","2019","no degree/no degree yet","middle vocational","26","","",""
"No, never","2019","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2019","no degree/no degree yet","higher vocational","4","","",""
"No, never","2019","no degree/no degree yet","higher education","4","","",""
"Yes, every week","2019","lower secondary degree","in school","","","",""
"Yes, every week","2019","lower secondary degree","inadequately","","","",""
"Yes, every week","2019","lower secondary degree","general elemantary","34","0.0484540823928356","0.0296518554637397","0.0672563093219314"
"Yes, every week","2019","lower secondary degree","middle vocational","96","0.0571810374108288","0.0461111065545992","0.0682509682670584"
"Yes, every week","2019","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2019","lower secondary degree","higher vocational","22","","",""
"Yes, every week","2019","lower secondary degree","higher education","4","","",""
"Yes, every week","2019","secondary school degree","in school","","","",""
"Yes, every week","2019","secondary school degree","inadequately","","","",""
"Yes, every week","2019","secondary school degree","general elemantary","35","0.0705652636540223","0.0477261387448663","0.0934043885631782"
"Yes, every week","2019","secondary school degree","middle vocational","174","0.0434519362040087","0.0368088211395889","0.0500950512684285"
"Yes, every week","2019","secondary school degree","vocational + Abi","1","","",""
"Yes, every week","2019","secondary school degree","higher vocational","34","0.0476047395216319","0.0302460121990227","0.0649634668442411"
"Yes, every week","2019","secondary school degree","higher education","33","0.0472973521402849","0.0274629619314709","0.0671317423490988"
"Yes, every week","2019","college entrance qualification","in school","","","",""
"Yes, every week","2019","college entrance qualification","inadequately","","","",""
"Yes, every week","2019","college entrance qualification","general elemantary","","","",""
"Yes, every week","2019","college entrance qualification","middle vocational","85","0.0887475085972608","0.0686872332340353","0.108807783960486"
"Yes, every week","2019","college entrance qualification","vocational + Abi","78","0.0463232579120847","0.0354026759048492","0.0572438399193202"
"Yes, every week","2019","college entrance qualification","higher vocational","19","","",""
"Yes, every week","2019","college entrance qualification","higher education","392","0.0925051456319331","0.0833684161178124","0.101641875146054"
"Yes, every week","2019","Other degree","in school","","","",""
"Yes, every week","2019","Other degree","inadequately","","","",""
"Yes, every week","2019","Other degree","general elemantary","13","","",""
"Yes, every week","2019","Other degree","middle vocational","32","0.0749583212457326","0.0518078160438842","0.0981088264475809"
"Yes, every week","2019","Other degree","vocational + Abi","15","","",""
"Yes, every week","2019","Other degree","higher vocational","2","","",""
"Yes, every week","2019","Other degree","higher education","44","0.0927546065134903","0.070297737500681","0.1152114755263"
"Yes, every week","2019","no degree/no degree yet","in school","8","","",""
"Yes, every week","2019","no degree/no degree yet","inadequately","10","","",""
"Yes, every week","2019","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2019","no degree/no degree yet","middle vocational","5","","",""
