"plb0219","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes, every week","2016","North Rhine-Westphalia","general elemantary","","","","","2"
"Yes, every week","2016","North Rhine-Westphalia","middle vocational","","","","","2"
"Yes, every week","2016","North Rhine-Westphalia","vocational + Abi","","","","","2"
"Yes, every week","2016","North Rhine-Westphalia","higher vocational","","","","","2"
"Yes, every week","2016","North Rhine-Westphalia","higher education","","","","","2"
"Yes, every week","2016","Hesse","in school","","","","","2"
"Yes, every week","2016","Hesse","inadequately","","","","","2"
"Yes, every week","2016","Hesse","general elemantary","","","","","2"
"Yes, every week","2016","Hesse","middle vocational","","","","","2"
"Yes, every week","2016","Hesse","vocational + Abi","","","","","2"
"Yes, every week","2016","Hesse","higher vocational","","","","","2"
"Yes, every week","2016","Hesse","higher education","","","","","2"
"Yes, every week","2016","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Yes, every week","2016","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Yes, every week","2016","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"Yes, every week","2016","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"Yes, every week","2016","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Yes, every week","2016","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Yes, every week","2016","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"Yes, every week","2016","Baden-Württemberg","in school","","","","","2"
"Yes, every week","2016","Baden-Württemberg","inadequately","","","","","2"
"Yes, every week","2016","Baden-Württemberg","general elemantary","","","","","2"
"Yes, every week","2016","Baden-Württemberg","middle vocational","","","","","2"
"Yes, every week","2016","Baden-Württemberg","vocational + Abi","","","","","2"
"Yes, every week","2016","Brandenburg","middle vocational","","","","","2"
"Yes, every week","2016","Brandenburg","vocational + Abi","","","","","2"
"Yes, every week","2016","Brandenburg","higher vocational","","","","","2"
"Yes, every week","2016","Brandenburg","higher education","","","","","2"
"Yes, every week","2016","Mecklenburg-Western Pomerania","in school","","","","","2"
"Yes, every week","2016","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Yes, every week","2016","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Yes, every week","2016","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Yes, every week","2016","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Yes, every week","2016","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Yes, every week","2016","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Yes, every week","2016","Saxony","in school","","","","","2"
"Yes, every week","2016","Saxony","inadequately","","","","","2"
"Yes, every week","2016","Saxony","general elemantary","","","","","2"
"Yes, every week","2016","Saxony","middle vocational","","","","","2"
"Yes, every week","2016","Saxony","vocational + Abi","","","","","2"
"Yes, every week","2016","Saxony","higher vocational","","","","","2"
"Yes, every week","2016","Saxony","higher education","","","","","2"
"Yes, every week","2016","Saxony-Anhalt","in school","","","","","2"
"Yes, every week","2016","Saxony-Anhalt","inadequately","","","","","2"
"Yes, every week","2016","Saxony-Anhalt","general elemantary","","","","","2"
"Yes, every week","2016","Saxony-Anhalt","middle vocational","","","","","2"
"Yes, every week","2016","Saxony-Anhalt","vocational + Abi","","","","","2"
"Yes, every week","2016","Saxony-Anhalt","higher vocational","","","","","2"
"Yes, every week","2016","Bremen","middle vocational","","","","","2"
"Yes, every week","2016","Bremen","vocational + Abi","","","","","2"
"Yes, every week","2016","Bremen","higher vocational","","","","","2"
"Yes, every week","2016","Bremen","higher education","","","","","2"
"Yes, every week","2016","North Rhine-Westphalia","in school","","","","","2"
"Yes, every week","2016","North Rhine-Westphalia","inadequately","","","","","2"
"Yes, every week","2016","Baden-Württemberg","higher vocational","","","","","2"
"Yes, every week","2016","Baden-Württemberg","higher education","","","","","2"
"Yes, every week","2016","Bavaria","in school","","","","","2"
"Yes, every week","2016","Bavaria","inadequately","","","","","2"
"Yes, every week","2016","Bavaria","general elemantary","","","","","2"
"Yes, every week","2016","Bavaria","middle vocational","","","","","2"
"Yes, every week","2016","Bavaria","vocational + Abi","","","","","2"
"Yes, every week","2016","Bavaria","higher vocational","","","","","2"
"Yes, every week","2016","Bavaria","higher education","","","","","2"
"Yes, every week","2016","Berlin","in school","","","","","2"
"Yes, every week","2016","Berlin","inadequately","","","","","2"
"Yes, every week","2016","Berlin","general elemantary","","","","","2"
"Yes, every week","2016","Berlin","middle vocational","","","","","2"
"Yes, every week","2016","Brandenburg","inadequately","","","","","2"
"Yes, every week","2016","Brandenburg","general elemantary","","","","","2"
"Yes, every week","2016","Saxony-Anhalt","higher education","","","","","2"
"Yes, every week","2016","Brandenburg","in school","","","","","2"
"Yes, every week","2016","Thuringia","in school","","","","","2"
"Yes, every week","2016","Thuringia","inadequately","","","","","2"
"Yes, every week","2016","Thuringia","middle vocational","","","","","2"
"Yes, every week","2016","Thuringia","vocational + Abi","","","","","2"
"Yes, every week","2016","Thuringia","higher vocational","","","","","2"
"Yes, every week","2016","Thuringia","higher education","","","","","2"
"Yes, every week","2016","Berlin","higher vocational","","","","","2"
"Yes, every week","2016","Berlin","higher education","","","","","2"
"Yes, every week","2016","Berlin","vocational + Abi","","","","","2"
"Yes, every week","2016","Thuringia","general elemantary","","","","","2"
"No, never","2017","Schleswig-Holstein","in school","","","","","1"
"No, never","2017","Schleswig-Holstein","inadequately","7","","","","1"
"No, never","2017","Schleswig-Holstein","general elemantary","41","0.730011475595457","0.611601386649961","0.848421564540953","1"
"No, never","2017","Schleswig-Holstein","middle vocational","175","0.68087130464228","0.624748340791141","0.73699426849342","1"
"No, never","2017","Schleswig-Holstein","vocational + Abi","42","0.676555585055789","0.561042977863788","0.792068192247791","1"
"No, never","2017","Schleswig-Holstein","higher vocational","23","","","","1"
"No, never","2017","Schleswig-Holstein","higher education","80","0.514054459065559","0.43184869223671","0.596260225894407","1"
"No, never","2017","Hamburg","in school","1","","","","1"
"No, never","2017","Hamburg","inadequately","1","","","","1"
"No, never","2017","Hamburg","general elemantary","10","","","","1"
"No, never","2017","Hamburg","middle vocational","60","0.476788819492742","0.374169546350457","0.579408092635026","1"
"No, never","2017","Hamburg","vocational + Abi","24","","","","1"
"No, never","2017","Hamburg","higher vocational","7","","","","1"
"No, never","2017","Hamburg","higher education","78","0.587744792219396","0.501795898996809","0.673693685441983","1"
"No, never","2017","Lower Saxony","in school","3","","","","1"
"No, never","2017","Lower Saxony","inadequately","19","","","","1"
"No, never","2017","Lower Saxony","general elemantary","102","0.635167211015873","0.559383964058028","0.710950457973718","1"
"No, never","2017","Lower Saxony","middle vocational","515","0.62886692770543","0.594919841850783","0.662814013560078","1"
"No, never","2017","Lower Saxony","vocational + Abi","119","0.690541126627292","0.622820990866763","0.758261262387821","1"
"No, never","2017","Lower Saxony","higher vocational","51","0.51073027879841","0.413719949658882","0.607740607937938","1"
"No, never","2017","Lower Saxony","higher education","205","0.503330470710652","0.454393591024066","0.552267350397239","1"
"No, never","2017","Bremen","in school","2","","","","1"
"No, never","2017","Bremen","inadequately","6","","","","1"
"No, never","2017","Bremen","general elemantary","5","","","","1"
"No, never","2017","Bremen","middle vocational","39","0.789885670149756","0.680207521768073","0.899563818531438","1"
"No, never","2017","Bremen","vocational + Abi","7","","","","1"
"No, never","2017","Bremen","higher vocational","3","","","","1"
"No, never","2017","Bremen","higher education","22","","","","1"
"No, never","2017","North Rhine-Westphalia","in school","8","","","","1"
"No, never","2017","North Rhine-Westphalia","inadequately","41","0.763379275274305","0.654931996744629","0.871826553803981","1"
"No, never","2017","North Rhine-Westphalia","general elemantary","234","0.739493820062498","0.690869648850483","0.788117991274513","1"
"No, never","2017","North Rhine-Westphalia","middle vocational","903","0.622825114695167","0.597409282774086","0.648240946616247","1"
"No, never","2017","North Rhine-Westphalia","vocational + Abi","323","0.602459824848921","0.559606572722294","0.645313076975549","1"
"No, never","2017","North Rhine-Westphalia","higher vocational","101","0.532436643196361","0.459748595255304","0.605124691137417","1"
"No, never","2017","North Rhine-Westphalia","higher education","474","0.543848414771259","0.510482369370133","0.577214460172385","1"
"No, never","2017","Hesse","in school","6","","","","1"
"No, never","2017","Hesse","inadequately","9","","","","1"
"No, never","2017","Hesse","general elemantary","65","0.682189233823484","0.588557509460533","0.775820958186435","1"
"No, never","2017","Hesse","middle vocational","281","0.634572676596439","0.590129917529127","0.67901543566375","1"
"No, never","2017","Hesse","vocational + Abi","76","0.619533785910957","0.531561534588199","0.707506037233715","1"
"No, never","2017","Hesse","higher vocational","35","0.587625939463129","0.46509425747195","0.710157621454308","1"
"No, never","2017","Hesse","higher education","203","0.475344641381806","0.425330817355119","0.525358465408493","1"
"No, never","2017","Rhineland-Palatinate,Saarland","in school","3","","","","1"
"No, never","2017","Brandenburg","higher education","88","0.638014004715053","0.560326635678804","0.715701373751301","1"
"No, never","2017","Rhineland-Palatinate,Saarland","inadequately","4","","","","1"
"No, never","2017","Rhineland-Palatinate,Saarland","general elemantary","70","0.669340377486363","0.582213294392003","0.756467460580723","1"
"No, never","2017","Rhineland-Palatinate,Saarland","middle vocational","297","0.6312193950493","0.58674059348067","0.675698196617931","1"
"No, never","2017","Rhineland-Palatinate,Saarland","vocational + Abi","73","0.704392071875019","0.615399722433439","0.793384421316598","1"
"No, never","2017","Rhineland-Palatinate,Saarland","higher vocational","29","","","","1"
"No, never","2017","Rhineland-Palatinate,Saarland","higher education","103","0.520811463748682","0.449017968672255","0.592604958825109","1"
"No, never","2017","Baden-Württemberg","in school","2","","","","1"
"No, never","2017","Baden-Württemberg","inadequately","11","","","","1"
"No, never","2017","Baden-Württemberg","general elemantary","116","0.742406154379315","0.675065224845855","0.809747083912775","1"
"No, never","2017","Baden-Württemberg","middle vocational","582","0.674699354819542","0.642614228763393","0.706784480875692","1"
"No, never","2017","Baden-Württemberg","vocational + Abi","128","0.666361779023917","0.601177479909338","0.731546078138497","1"
"No, never","2017","Baden-Württemberg","higher vocational","87","0.653008803382883","0.572711686277429","0.733305920488337","1"
"No, never","2017","Baden-Württemberg","higher education","394","0.615012061611907","0.577690751668686","0.652333371555129","1"
"No, never","2017","Bavaria","in school","5","","","","1"
"No, never","2017","Bavaria","inadequately","19","","","","1"
"No, never","2017","Bavaria","general elemantary","182","0.830798714493015","0.782760163470759","0.878837265515271","1"
"No, never","2017","Bavaria","middle vocational","860","0.678459228210767","0.65287201381412","0.704046442607415","1"
"No, never","2017","Bavaria","vocational + Abi","135","0.603946595423716","0.540602448166104","0.667290742681329","1"
"No, never","2017","Bavaria","higher vocational","121","0.644478727346062","0.5765945597788","0.712362894913325","1"
"No, never","2017","Bavaria","higher education","444","0.594526611893365","0.559504571649726","0.629548652137004","1"
"No, never","2017","Berlin","in school","2","","","","1"
"No, never","2017","Berlin","inadequately","2","","","","1"
"No, never","2017","Berlin","general elemantary","23","","","","1"
"No, never","2017","Berlin","middle vocational","114","0.6648232996502","0.598225564054604","0.731421035245795","1"
"No, never","2017","Berlin","vocational + Abi","39","0.541910408960398","0.414776604467568","0.669044213453229","1"
"No, never","2017","Berlin","higher vocational","24","","","","1"
"No, never","2017","Berlin","higher education","141","0.522899599359899","0.463758845683565","0.582040353036232","1"
"No, never","2017","Brandenburg","in school","","","","","1"
"No, never","2017","Brandenburg","inadequately","","","","","1"
"No, never","2017","Brandenburg","general elemantary","22","","","","1"
"No, never","2017","Brandenburg","middle vocational","180","0.608874364810163","0.551917572552257","0.665831157068069","1"
"No, never","2017","Brandenburg","vocational + Abi","28","","","","1"
"No, never","2017","Brandenburg","higher vocational","23","","","","1"
"No, never","2017","Mecklenburg-Western Pomerania","in school","2","","","","1"
"No, never","2017","Mecklenburg-Western Pomerania","inadequately","3","","","","1"
"No, never","2017","Mecklenburg-Western Pomerania","general elemantary","11","","","","1"
"No, never","2017","Mecklenburg-Western Pomerania","middle vocational","103","0.601505450093922","0.528338518234315","0.674672381953529","1"
"No, never","2017","Mecklenburg-Western Pomerania","vocational + Abi","12","","","","1"
"No, never","2017","Mecklenburg-Western Pomerania","higher vocational","13","","","","1"
"No, never","2017","Mecklenburg-Western Pomerania","higher education","43","0.688028602777864","0.578712489697677","0.797344715858051","1"
"No, never","2017","Saxony","in school","","","","","1"
"No, never","2017","Saxony","inadequately","4","","","","1"
"No, never","2017","Saxony","general elemantary","31","0.470080975078122","0.336961282988336","0.603200667167908","1"
"No, never","2017","Saxony","middle vocational","325","0.630709375711262","0.588824060575374","0.672594690847151","1"
"No, never","2017","Saxony-Anhalt","general elemantary","20","","","","1"
"No, never","2017","Saxony","vocational + Abi","41","0.673421710501019","0.558528248527979","0.78831517247406","1"
