"plb0219","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"Rarely","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"Rarely","2018","Other degree","(0) in school","","","",""
"Rarely","2018","Other degree","(1a) inadequately completed","","","",""
"Rarely","2018","Other degree","(1b) general elementary school","","","",""
"Rarely","2018","Other degree","(1c) basic vocational qualification","","","",""
"Rarely","2018","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2018","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2018","Other degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","Other degree","(3a) lower tertiary education","","","",""
"Rarely","2018","Other degree","(3b) higher tertiary education","","","",""
"Rarely","2018","no degree/no degree yet","(0) in school","","","",""
"Rarely","2018","no degree/no degree yet","(1a) inadequately completed","","","",""
"Rarely","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No, never","2019","lower secondary degree","(0) in school","","","",""
"No, never","2019","lower secondary degree","(1a) inadequately completed","","","",""
"No, never","2019","lower secondary degree","(1b) general elementary school","336","0.700946519450712","0.66085559224405","0.741037446657373"
"No, never","2019","lower secondary degree","(1c) basic vocational qualification","1237","0.662892315493912","0.64145524314777","0.684329387840054"
"No, never","2019","lower secondary degree","(2b) intermediate general qualification","","","",""
"No, never","2019","lower secondary degree","(2a) intermediate vocational","2","","",""
"No, never","2019","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No, never","2019","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2019","lower secondary degree","(3a) lower tertiary education","14","","",""
"No, never","2019","lower secondary degree","(3b) higher tertiary education","9","","",""
"No, never","2019","secondary school degree","(0) in school","","","",""
"No, never","2019","secondary school degree","(1a) inadequately completed","","","",""
"No, never","2019","secondary school degree","(1b) general elementary school","","","",""
"No, never","2019","secondary school degree","(1c) basic vocational qualification","","","",""
"No, never","2019","secondary school degree","(2b) intermediate general qualification","340","0.746387062740673","0.707586119870511","0.785188005610836"
"No, never","2019","secondary school degree","(2a) intermediate vocational","2726","0.661874307424295","0.647558727171698","0.676189887676892"
"No, never","2019","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No, never","2019","secondary school degree","(2c_voc) vocational maturity certificate","5","","",""
"No, never","2019","secondary school degree","(3a) lower tertiary education","199","0.65264291532772","0.6007985597653","0.704487270890139"
"No, never","2019","secondary school degree","(3b) higher tertiary education","70","0.773370128993794","0.697184796189829","0.849555461797759"
"No, never","2019","college entrance qualification","(0) in school","","","",""
"No, never","2019","college entrance qualification","(1a) inadequately completed","","","",""
"No, never","2019","college entrance qualification","(1b) general elementary school","","","",""
"No, never","2019","college entrance qualification","(1c) basic vocational qualification","","","",""
"No, never","2019","college entrance qualification","(2b) intermediate general qualification","","","",""
"No, never","2019","college entrance qualification","(2a) intermediate vocational","","","",""
"No, never","2019","college entrance qualification","(2c_gen) general maturity certificate","477","0.623185860237","0.589002729829089","0.657368990644912"
"No, never","2019","college entrance qualification","(2c_voc) vocational maturity certificate","1124","0.651103480005485","0.629048320713709","0.673158639297261"
"No, never","2019","college entrance qualification","(3a) lower tertiary education","682","0.573057758579503","0.544799615427453","0.601315901731553"
"No, never","2019","college entrance qualification","(3b) higher tertiary education","1247","0.503960093013878","0.485051837203331","0.522868348824425"
"No, never","2019","Other degree","(0) in school","","","",""
"No, never","2019","Other degree","(1a) inadequately completed","","","",""
"No, never","2019","Other degree","(1b) general elementary school","186","0.731942475456483","0.677035115411934","0.786849835501031"
"No, never","2019","Other degree","(1c) basic vocational qualification","230","0.635357607936459","0.58389152114415","0.686823694728768"
"No, never","2019","Other degree","(2b) intermediate general qualification","","","",""
"No, never","2019","Other degree","(2a) intermediate vocational","","","",""
"No, never","2019","Other degree","(2c_gen) general maturity certificate","112","0.627869173835757","0.555207393514089","0.700530954157425"
"No, never","2019","Other degree","(2c_voc) vocational maturity certificate","192","0.639958208314124","0.585458745319727","0.694457671308521"
"No, never","2019","Other degree","(3a) lower tertiary education","13","","",""
"No, never","2019","Other degree","(3b) higher tertiary education","363","0.579491501551558","0.540666345032964","0.618316658070151"
"No, never","2019","no degree/no degree yet","(0) in school","38","0.501719969916622","0.382880400538449","0.620559539294795"
"No, never","2019","no degree/no degree yet","(1a) inadequately completed","127","0.696727659459499","0.631876556914095","0.761578762004903"
"No, never","2019","no degree/no degree yet","(1b) general elementary school","","","",""
"No, never","2019","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No, never","2019","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No, never","2019","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No, never","2019","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No, never","2019","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No, never","2019","no degree/no degree yet","(3a) lower tertiary education","2","","",""
"No, never","2019","no degree/no degree yet","(3b) higher tertiary education","2","","",""
"Yes, every week","2019","lower secondary degree","(0) in school","","","",""
"Yes, every week","2019","lower secondary degree","(1a) inadequately completed","","","",""
"Yes, every week","2019","lower secondary degree","(1b) general elementary school","34","0.0484540823928356","0.0296518554637397","0.0672563093219314"
"Yes, every week","2019","lower secondary degree","(1c) basic vocational qualification","117","0.0596424076155802","0.0489029151904608","0.0703819000406997"
"Yes, every week","2019","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2019","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes, every week","2019","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2019","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2019","lower secondary degree","(3a) lower tertiary education","3","","",""
"Yes, every week","2019","lower secondary degree","(3b) higher tertiary education","1","","",""
"Yes, every week","2019","secondary school degree","(0) in school","","","",""
"Yes, every week","2019","secondary school degree","(1a) inadequately completed","","","",""
"Yes, every week","2019","secondary school degree","(1b) general elementary school","","","",""
"Yes, every week","2019","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2019","secondary school degree","(2b) intermediate general qualification","35","0.0705652636540223","0.0477261387448663","0.0934043885631782"
"Yes, every week","2019","secondary school degree","(2a) intermediate vocational","208","0.0440397713279191","0.0378307300321629","0.0502488126236752"
"Yes, every week","2019","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2019","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every week","2019","secondary school degree","(3a) lower tertiary education","23","","",""
"Yes, every week","2019","secondary school degree","(3b) higher tertiary education","10","","",""
"Yes, every week","2019","college entrance qualification","(0) in school","","","",""
"Yes, every week","2019","college entrance qualification","(1a) inadequately completed","","","",""
"Yes, every week","2019","college entrance qualification","(1b) general elementary school","","","",""
"Yes, every week","2019","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes, every week","2019","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes, every week","2019","college entrance qualification","(2a) intermediate vocational","","","",""
