"plb0219","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2019","Lower Saxony","(1b) general elementary school","2","","",""
"Yes, every 3-4 weeks","2019","Lower Saxony","(1c) basic vocational qualification","6","","",""
"Yes, every 3-4 weeks","2019","Lower Saxony","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2019","Lower Saxony","(2a) intermediate vocational","36","0.0959983572832413","0.0685660246331786","0.123430689933304"
"Yes, every 3-4 weeks","2019","Lower Saxony","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2019","Lower Saxony","(2c_voc) vocational maturity certificate","9","","",""
"Yes, every 3-4 weeks","2019","Lower Saxony","(3a) lower tertiary education","6","","",""
"Yes, every 3-4 weeks","2019","Lower Saxony","(3b) higher tertiary education","23","","",""
"Yes, every 3-4 weeks","2019","Bremen","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Bremen","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2019","Bremen","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2019","Bremen","(1c) basic vocational qualification","1","","",""
"Yes, every 3-4 weeks","2019","Bremen","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2019","Bremen","(2a) intermediate vocational","1","","",""
"Yes, every 3-4 weeks","2019","Bremen","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2019","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2019","Bremen","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2019","Bremen","(3b) higher tertiary education","1","","",""
"Yes, every 3-4 weeks","2019","North Rhine-Westphalia","(0) in school","2","","",""
"Yes, every 3-4 weeks","2019","North Rhine-Westphalia","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2019","North Rhine-Westphalia","(1b) general elementary school","5","","",""
"Yes, every 3-4 weeks","2019","North Rhine-Westphalia","(1c) basic vocational qualification","20","","",""
"Yes, every 3-4 weeks","2019","North Rhine-Westphalia","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2019","North Rhine-Westphalia","(2a) intermediate vocational","39","0.0432558896233003","0.0275318862810736","0.0589798929655271"
"Yes, every 3-4 weeks","2019","North Rhine-Westphalia","(2c_gen) general maturity certificate","13","","",""
"Yes, every 3-4 weeks","2019","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","40","0.0697560814041511","0.0490249238651108","0.0904872389431914"
"Yes, every 3-4 weeks","2019","North Rhine-Westphalia","(3a) lower tertiary education","15","","",""
"Yes, every 3-4 weeks","2019","North Rhine-Westphalia","(3b) higher tertiary education","54","0.0758412209778613","0.056215055424671","0.0954673865310517"
"Yes, every 3-4 weeks","2019","Hesse","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Hesse","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2019","Hesse","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2019","Hesse","(1c) basic vocational qualification","10","","",""
"Yes, every 3-4 weeks","2019","Hesse","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2019","Hesse","(2a) intermediate vocational","16","","",""
"Yes, every 3-4 weeks","2019","Hesse","(2c_gen) general maturity certificate","8","","",""
"Yes, every 3-4 weeks","2019","Hesse","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every 3-4 weeks","2019","Hesse","(3a) lower tertiary education","10","","",""
"Yes, every 3-4 weeks","2019","Hesse","(3b) higher tertiary education","32","0.0808430803139528","0.0501498192238158","0.11153634140409"
"Yes, every 3-4 weeks","2019","Rhineland-Palatinate,Saarland","(0) in school","1","","",""
"Yes, every 3-4 weeks","2019","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2019","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2019","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","8","","",""
"Yes, every 3-4 weeks","2019","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2019","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","13","","",""
"Yes, every 3-4 weeks","2019","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2019","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every 3-4 weeks","2019","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","3","","",""
"Yes, every 3-4 weeks","2019","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","11","","",""
"Yes, every 3-4 weeks","2019","Baden-Württemberg","(0) in school","1","","",""
"Yes, every 3-4 weeks","2019","Baden-Württemberg","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2019","Baden-Württemberg","(1b) general elementary school","4","","",""
"Yes, every 3-4 weeks","2019","Baden-Württemberg","(1c) basic vocational qualification","19","","",""
"Yes, every 3-4 weeks","2019","Baden-Württemberg","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2019","Baden-Württemberg","(2a) intermediate vocational","25","","",""
"Yes, every 3-4 weeks","2019","Baden-Württemberg","(2c_gen) general maturity certificate","7","","",""
"Yes, every 3-4 weeks","2019","Baden-Württemberg","(2c_voc) vocational maturity certificate","14","","",""
"Yes, every 3-4 weeks","2019","Baden-Württemberg","(3a) lower tertiary education","16","","",""
"Yes, every 3-4 weeks","2019","Baden-Württemberg","(3b) higher tertiary education","51","0.0865564308430132","0.0603723846054089","0.112740477080618"
"Yes, every 3-4 weeks","2019","Bavaria","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Bavaria","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2019","Bavaria","(1b) general elementary school","3","","",""
"Yes, every 3-4 weeks","2019","Bavaria","(1c) basic vocational qualification","36","0.0894622523316236","0.0653226651103856","0.113601839552862"
"Yes, every 3-4 weeks","2019","Bavaria","(2b) intermediate general qualification","6","","",""
"Yes, every 3-4 weeks","2019","Bavaria","(2a) intermediate vocational","30","0.0234739993036064","0.0115756052484205","0.0353723933587923"
"Yes, every 3-4 weeks","2019","Bavaria","(2c_gen) general maturity certificate","4","","",""
"Yes, every 3-4 weeks","2019","Bavaria","(2c_voc) vocational maturity certificate","17","","",""
"Yes, every 3-4 weeks","2019","Bavaria","(3a) lower tertiary education","16","","",""
"Yes, every 3-4 weeks","2019","Bavaria","(3b) higher tertiary education","47","0.0494129074080688","0.0312173233534429","0.0676084914626947"
"Yes, every 3-4 weeks","2019","Berlin","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Berlin","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2019","Berlin","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2019","Berlin","(1c) basic vocational qualification","4","","",""
"Yes, every 3-4 weeks","2019","Berlin","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2019","Berlin","(2a) intermediate vocational","10","","",""
"Yes, every 3-4 weeks","2019","Berlin","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2019","Berlin","(2c_voc) vocational maturity certificate","7","","",""
"Yes, every 3-4 weeks","2019","Berlin","(3a) lower tertiary education","7","","",""
"Yes, every 3-4 weeks","2019","Berlin","(3b) higher tertiary education","21","","",""
"Yes, every 3-4 weeks","2019","Brandenburg","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Brandenburg","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2019","Brandenburg","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2019","Brandenburg","(1c) basic vocational qualification","1","","",""
"Yes, every 3-4 weeks","2019","Brandenburg","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2019","Brandenburg","(2a) intermediate vocational","19","","",""
"Yes, every 3-4 weeks","2019","Brandenburg","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2019","Brandenburg","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 3-4 weeks","2019","Brandenburg","(3a) lower tertiary education","5","","",""
"Yes, every 3-4 weeks","2019","Brandenburg","(3b) higher tertiary education","6","","",""
"Yes, every 3-4 weeks","2019","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2019","Mecklenburg-Western Pomerania","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2019","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","1","","",""
"Yes, every 3-4 weeks","2019","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2019","Mecklenburg-Western Pomerania","(2a) intermediate vocational","8","","",""
"Yes, every 3-4 weeks","2019","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2019","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2019","Mecklenburg-Western Pomerania","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2019","Mecklenburg-Western Pomerania","(3b) higher tertiary education","5","","",""
"Yes, every 3-4 weeks","2019","Saxony","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Saxony","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2019","Saxony","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2019","Saxony","(1c) basic vocational qualification","1","","",""
"Yes, every 3-4 weeks","2019","Saxony","(2b) intermediate general qualification","3","","",""
"Yes, every 3-4 weeks","2019","Saxony","(2a) intermediate vocational","19","","",""
"Yes, every 3-4 weeks","2019","Saxony","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2019","Saxony","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every 3-4 weeks","2019","Saxony","(3a) lower tertiary education","4","","",""
"Yes, every 3-4 weeks","2019","Saxony","(3b) higher tertiary education","16","","",""
"Yes, every 3-4 weeks","2019","Saxony-Anhalt","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2019","Saxony-Anhalt","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2019","Saxony-Anhalt","(1c) basic vocational qualification","4","","",""
"Yes, every 3-4 weeks","2019","Saxony-Anhalt","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2019","Saxony-Anhalt","(2a) intermediate vocational","11","","",""
"Yes, every 3-4 weeks","2019","Saxony-Anhalt","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2019","Saxony-Anhalt","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 3-4 weeks","2019","Saxony-Anhalt","(3a) lower tertiary education","3","","",""
"Yes, every 3-4 weeks","2019","Saxony-Anhalt","(3b) higher tertiary education","5","","",""
"Yes, every 3-4 weeks","2019","Thuringia","(0) in school","","","",""
"Yes, every 3-4 weeks","2019","Thuringia","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2019","Thuringia","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2019","Thuringia","(1c) basic vocational qualification","2","","",""
"Yes, every 3-4 weeks","2019","Thuringia","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2019","Thuringia","(2a) intermediate vocational","11","","",""
"Yes, every 3-4 weeks","2019","Thuringia","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2019","Thuringia","(2c_voc) vocational maturity certificate","4","","",""
"Yes, every 3-4 weeks","2019","Thuringia","(3a) lower tertiary education","5","","",""
"Yes, every 3-4 weeks","2019","Thuringia","(3b) higher tertiary education","12","","",""
"Rarely","2019","Schleswig-Holstein","(0) in school","","","",""
"Rarely","2019","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Rarely","2019","Schleswig-Holstein","(1b) general elementary school","4","","",""
"Rarely","2019","Schleswig-Holstein","(1c) basic vocational qualification","9","","",""
"Rarely","2019","Schleswig-Holstein","(2b) intermediate general qualification","3","","",""
"Rarely","2019","Schleswig-Holstein","(2a) intermediate vocational","23","","",""
"Rarely","2019","Schleswig-Holstein","(2c_gen) general maturity certificate","1","","",""
"Rarely","2019","Schleswig-Holstein","(2c_voc) vocational maturity certificate","11","","",""
"Rarely","2019","Schleswig-Holstein","(3a) lower tertiary education","8","","",""
"Rarely","2019","Schleswig-Holstein","(3b) higher tertiary education","22","","",""
"Rarely","2019","Hamburg","(0) in school","","","",""
"Rarely","2019","Hamburg","(1a) inadequately completed","","","",""
"Rarely","2019","Hamburg","(1b) general elementary school","2","","",""
"Rarely","2019","Hamburg","(1c) basic vocational qualification","4","","",""
"Rarely","2019","Hamburg","(2b) intermediate general qualification","","","",""
"Rarely","2019","Hamburg","(2a) intermediate vocational","6","","",""
"Rarely","2019","Hamburg","(2c_gen) general maturity certificate","4","","",""
"Rarely","2019","Hamburg","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","2019","Hamburg","(3a) lower tertiary education","15","","",""
