"pli0096_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2010","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2010","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2010","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2010","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2010","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2010","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2010","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2010","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2010","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2010","Couple + C. LE and GT 16","higher education","","","",""
"Never","2010","1-pers.-HH","in school","","","",""
"Never","2010","1-pers.-HH","inadequately","","","",""
"Never","2010","1-pers.-HH","general elemantary","","","",""
"Never","2010","1-pers.-HH","middle vocational","","","",""
"Never","2010","1-pers.-HH","vocational + Abi","","","",""
"Never","2010","1-pers.-HH","higher vocational","","","",""
"Never","2010","1-pers.-HH","higher education","","","",""
"Never","2010","(Married) couple without C. ","in school","","","",""
"Never","2010","(Married) couple without C. ","inadequately","","","",""
"Never","2010","(Married) couple without C. ","general elemantary","","","",""
"Never","2010","(Married) couple without C. ","middle vocational","","","",""
"Never","2010","(Married) couple without C. ","vocational + Abi","","","",""
"Never","2010","(Married) couple without C. ","higher vocational","","","",""
"Never","2010","(Married) couple without C. ","higher education","","","",""
"Never","2010","Single parent ","in school","","","",""
"Never","2010","Single parent ","inadequately","","","",""
"Never","2010","Single parent ","general elemantary","","","",""
"Never","2010","Single parent ","middle vocational","","","",""
"Never","2010","Single parent ","vocational + Abi","","","",""
"Never","2010","Single parent ","higher vocational","","","",""
"Never","2010","Single parent ","higher education","","","",""
"Never","2010","Couple + C. LE 16 ","in school","","","",""
"Never","2010","Couple + C. LE 16 ","inadequately","","","",""
"Never","2010","Couple + C. LE 16 ","general elemantary","","","",""
"Never","2010","Couple + C. LE 16 ","middle vocational","","","",""
"Never","2010","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","2010","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2010","Couple + C. LE 16 ","higher education","","","",""
"Never","2010","Couple + C. GT 16 ","in school","","","",""
"Never","2010","Couple + C. GT 16 ","inadequately","","","",""
"Never","2010","Couple + C. GT 16 ","general elemantary","","","",""
"Never","2010","Couple + C. GT 16 ","middle vocational","","","",""
"Never","2010","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","2010","Couple + C. GT 16 ","higher vocational","","","",""
"Never","2010","Couple + C. GT 16 ","higher education","","","",""
"Never","2010","Couple + C. LE and GT 16","in school","","","",""
"Never","2010","Couple + C. LE and GT 16","inadequately","","","",""
"Never","2010","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","2010","Couple + C. LE and GT 16","middle vocational","","","",""
"Never","2010","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","2010","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","2010","Couple + C. LE and GT 16","higher education","","","",""
"Daily","2011","1-pers.-HH","in school","","","",""
"Daily","2011","1-pers.-HH","inadequately","","","",""
"Daily","2011","1-pers.-HH","general elemantary","","","",""
"Daily","2011","1-pers.-HH","middle vocational","","","",""
"Daily","2011","1-pers.-HH","vocational + Abi","","","",""
"Daily","2011","1-pers.-HH","higher vocational","","","",""
"Daily","2011","1-pers.-HH","higher education","","","",""
"Daily","2011","(Married) couple without C. ","in school","","","",""
"Daily","2011","(Married) couple without C. ","inadequately","","","",""
"Daily","2011","(Married) couple without C. ","general elemantary","","","",""
"Daily","2011","(Married) couple without C. ","middle vocational","","","",""
"Daily","2011","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2011","(Married) couple without C. ","higher vocational","","","",""
"Daily","2011","(Married) couple without C. ","higher education","","","",""
"Daily","2011","Single parent ","in school","","","",""
"Daily","2011","Single parent ","inadequately","","","",""
"Daily","2011","Single parent ","general elemantary","","","",""
"Daily","2011","Single parent ","middle vocational","","","",""
"Daily","2011","Single parent ","vocational + Abi","","","",""
"Daily","2011","Single parent ","higher vocational","","","",""
"Daily","2011","Single parent ","higher education","","","",""
"Daily","2011","Couple + C. LE 16 ","in school","","","",""
"Daily","2011","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2011","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2011","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2011","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2011","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2011","Couple + C. LE 16 ","higher education","","","",""
"Daily","2011","Couple + C. GT 16 ","in school","","","",""
"Daily","2011","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2011","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2011","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2011","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2011","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2011","Couple + C. GT 16 ","higher education","","","",""
"Daily","2011","Couple + C. LE and GT 16","in school","","","",""
"Daily","2011","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2011","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2011","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2011","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2011","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2011","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2011","1-pers.-HH","in school","","","",""
"Min 1x per week","2011","1-pers.-HH","inadequately","2","","",""
"Min 1x per week","2011","1-pers.-HH","general elemantary","34","0.0472795213822688","0.0286765475658659","0.0658824951986718"
"Min 1x per week","2011","1-pers.-HH","middle vocational","154","0.0832599507357179","0.0706089018636432","0.0959109996077926"
"Min 1x per week","2011","1-pers.-HH","vocational + Abi","15","","",""
"Min 1x per week","2011","1-pers.-HH","higher vocational","31","0.152766135804929","0.104108204212497","0.20142406739736"
"Min 1x per week","2011","1-pers.-HH","higher education","113","0.152651829641783","0.126773985467254","0.178529673816312"
"Min 1x per week","2011","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2011","(Married) couple without C. ","inadequately","3","","",""
"Min 1x per week","2011","(Married) couple without C. ","general elemantary","49","0.0693123057401696","0.0504702823461143","0.0881543291342249"
"Min 1x per week","2011","(Married) couple without C. ","middle vocational","414","0.0954531181313237","0.0866355613331256","0.104270674929522"
"Min 1x per week","2011","(Married) couple without C. ","vocational + Abi","36","0.115027370360857","0.0827351451654638","0.147319595556251"
"Min 1x per week","2011","(Married) couple without C. ","higher vocational","89","0.125130715717246","0.0992326177422276","0.151028813692264"
"Min 1x per week","2011","(Married) couple without C. ","higher education","302","0.135490359663231","0.120594923185424","0.150385796141038"
"Min 1x per week","2011","Single parent ","in school","17","","",""
"Min 1x per week","2011","Single parent ","inadequately","3","","",""
"Min 1x per week","2011","Single parent ","general elemantary","27","","",""
"Min 1x per week","2011","Single parent ","middle vocational","105","0.0739402566263873","0.0601041243865697","0.087776388866205"
"Min 1x per week","2011","Single parent ","vocational + Abi","16","","",""
"Min 1x per week","2011","Single parent ","higher vocational","7","","",""
"Min 1x per week","2011","Single parent ","higher education","58","0.0907781651030143","0.0635921800774133","0.117964150128615"
"Min 1x per week","2011","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2011","Couple + C. LE 16 ","inadequately","3","","",""
"Min 1x per week","2011","Couple + C. LE 16 ","general elemantary","31","0.0521823117511086","0.0337463308626435","0.0706182926395737"
"Min 1x per week","2011","Couple + C. LE 16 ","middle vocational","397","0.102440382339517","0.0926606789091112","0.112220085769922"
"Min 1x per week","2011","Couple + C. LE 16 ","vocational + Abi","84","0.097992111364636","0.0779107675994111","0.118073455129861"
"Min 1x per week","2011","Couple + C. LE 16 ","higher vocational","87","0.133931454144261","0.105773742421198","0.162089165867324"
"Min 1x per week","2011","Couple + C. LE 16 ","higher education","291","0.120348765192173","0.106277798044776","0.13441973233957"
"Min 1x per week","2011","Couple + C. GT 16 ","in school","20","","",""
"Min 1x per week","2011","Couple + C. GT 16 ","inadequately","2","","",""
"Min 1x per week","2011","Couple + C. GT 16 ","general elemantary","20","","",""
"Min 1x per week","2011","Couple + C. GT 16 ","middle vocational","188","0.118524873299987","0.102823751898077","0.134225994701897"
"Min 1x per week","2011","Couple + C. GT 16 ","vocational + Abi","29","","",""
"Min 1x per week","2011","Couple + C. GT 16 ","higher vocational","29","","",""
"Min 1x per week","2011","Couple + C. GT 16 ","higher education","100","0.149856509787429","0.121055613134571","0.178657406440287"
"Min 1x per week","2011","Couple + C. LE and GT 16","in school","28","","",""
"Min 1x per week","2011","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2011","Couple + C. LE and GT 16","general elemantary","31","0.156182241723476","0.115705177318077","0.196659306128875"
"Min 1x per week","2011","Couple + C. LE and GT 16","middle vocational","116","0.112433706692617","0.0914665996055093","0.133400813779725"
"Min 1x per week","2011","Couple + C. LE and GT 16","vocational + Abi","22","","",""
"Min 1x per week","2011","Couple + C. LE and GT 16","higher vocational","36","0.208935373965804","0.135269366982251","0.282601380949357"
"Min 1x per week","2011","Couple + C. LE and GT 16","higher education","66","0.174734035922492","0.132865259340878","0.216602812504105"
"Min 1x per month","2011","1-pers.-HH","in school","1","","",""
"Min 1x per month","2011","1-pers.-HH","inadequately","2","","",""
"Min 1x per month","2011","1-pers.-HH","general elemantary","14","","",""
"Min 1x per month","2011","1-pers.-HH","middle vocational","111","0.0679754190026635","0.0564495153147683","0.0795013226905588"
"Min 1x per month","2011","1-pers.-HH","vocational + Abi","15","","",""
"Min 1x per month","2011","1-pers.-HH","higher vocational","20","","",""
"Min 1x per month","2011","1-pers.-HH","higher education","67","0.0706972481060472","0.0522544842899058","0.0891400119221886"
"Min 1x per month","2011","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2011","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2011","(Married) couple without C. ","general elemantary","35","0.0474565506327259","0.0316836756419063","0.0632294256235455"
"Min 1x per month","2011","(Married) couple without C. ","middle vocational","335","0.0820056146994191","0.0737722098265446","0.0902390195722936"
"Min 1x per month","2011","(Married) couple without C. ","vocational + Abi","30","0.106090860622903","0.0749222005770401","0.137259520668765"
"Min 1x per month","2011","(Married) couple without C. ","higher vocational","69","0.103169923351898","0.0793606601032336","0.126979186600563"
"Min 1x per month","2011","(Married) couple without C. ","higher education","239","0.112799268469786","0.099031035598837","0.126567501340735"
"Min 1x per month","2011","Single parent ","in school","12","","",""
"Min 1x per month","2011","Single parent ","inadequately","1","","",""
"Min 1x per month","2011","Single parent ","general elemantary","18","","",""
"Min 1x per month","2011","Single parent ","middle vocational","112","0.0716969885558115","0.0580558675430755","0.0853381095685474"
"Min 1x per month","2011","Single parent ","vocational + Abi","26","","",""
"Min 1x per month","2011","Single parent ","higher vocational","10","","",""
"Min 1x per month","2011","Single parent ","higher education","44","0.0860807250949118","0.0595391726492568","0.112622277540567"
"Min 1x per month","2011","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2011","Couple + C. LE 16 ","inadequately","3","","",""
