"pli0096_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","2013","Hesse","indirect migration background","86","0.885047964642551","0.82516868341582","0.944927245869282"
"Never","2013","Rhineland-Palatinate,Saarland","no migration background","729","0.624413176355558","0.596676089470528","0.652150263240588"
"Never","2013","Rhineland-Palatinate,Saarland","direct migration background","153","0.887911962553489","0.841037310930917","0.934786614176061"
"Never","2013","Rhineland-Palatinate,Saarland","indirect migration background","54","0.773279716437767","0.676564381512805","0.869995051362728"
"Never","2013","Baden-Württemberg","no migration background","1402","0.633001843908754","0.613588887888246","0.652414799929262"
"Never","2013","Baden-Württemberg","direct migration background","341","0.751261453154925","0.710211715033513","0.792311191276337"
"Never","2013","Baden-Württemberg","indirect migration background","147","0.721308674903819","0.660812325786639","0.781805024020998"
"Never","2013","Bavaria","no migration background","2015","0.641949611682105","0.625777400017331","0.65812182334688"
"Never","2013","Bavaria","direct migration background","351","0.82306881670298","0.78708340442713","0.85905422897883"
"Never","2013","Bavaria","indirect migration background","150","0.747305872538071","0.688671317265951","0.805940427810192"
"Never","2013","Berlin","no migration background","650","0.749374812679688","0.720577605697389","0.778172019661987"
"Never","2013","Berlin","direct migration background","61","0.830242938355953","0.745279128334268","0.915206748377638"
"Never","2013","Berlin","indirect migration background","36","0.937071676662985","0.864490609529027","1.00965274379694"
"Never","2013","Brandenburg","no migration background","705","0.73460353114145","0.706831186118043","0.762375876164857"
"Never","2013","Brandenburg","direct migration background","31","0.878284649672923","0.77148073686695","0.985088562478896"
"Never","2013","Brandenburg","indirect migration background","10","","",""
"Never","2013","Mecklenburg-Western Pomerania","no migration background","404","0.742327333904055","0.706264839024385","0.778389828783726"
"Never","2013","Mecklenburg-Western Pomerania","direct migration background","11","","",""
"Never","2013","Mecklenburg-Western Pomerania","indirect migration background","5","","",""
"Never","2013","Saxony","no migration background","1237","0.749512174814535","0.728643225622109","0.770381124006962"
"Never","2013","Saxony","direct migration background","31","0.88529624643606","0.782617547875564","0.987974944996555"
"Never","2013","Saxony","indirect migration background","12","","",""
"Never","2013","Saxony-Anhalt","no migration background","707","0.758918791392955","0.73147231467238","0.786365268113529"
"Never","2013","Saxony-Anhalt","direct migration background","14","","",""
"Never","2013","Saxony-Anhalt","indirect migration background","11","","",""
"Never","2013","Thuringia","no migration background","689","0.724934439500468","0.696847400891108","0.753021478109829"
"Never","2013","Thuringia","direct migration background","11","","",""
"Never","2013","Thuringia","indirect migration background","8","","",""
"Daily","2014","Schleswig-Holstein","no migration background","","","",""
"Daily","2014","Schleswig-Holstein","direct migration background","","","",""
"Daily","2014","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2014","Hamburg","no migration background","","","",""
"Daily","2014","Hamburg","direct migration background","","","",""
"Daily","2014","Hamburg","indirect migration background","","","",""
"Daily","2014","Lower Saxony","no migration background","","","",""
"Daily","2014","Lower Saxony","direct migration background","","","",""
"Daily","2014","Lower Saxony","indirect migration background","","","",""
"Daily","2014","Bremen","no migration background","","","",""
"Daily","2014","Bremen","direct migration background","","","",""
"Daily","2014","Bremen","indirect migration background","","","",""
"Daily","2014","North Rhine-Westphalia","no migration background","","","",""
"Daily","2014","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2014","Hesse","no migration background","","","",""
"Daily","2014","Hesse","direct migration background","","","",""
"Daily","2014","Hesse","indirect migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2014","Baden-Württemberg","no migration background","","","",""
"Daily","2014","Baden-Württemberg","direct migration background","","","",""
"Daily","2014","Baden-Württemberg","indirect migration background","","","",""
"Daily","2014","Bavaria","no migration background","","","",""
"Daily","2014","Bavaria","direct migration background","","","",""
"Daily","2014","Bavaria","indirect migration background","","","",""
"Daily","2014","Berlin","no migration background","","","",""
"Daily","2014","Berlin","direct migration background","","","",""
"Daily","2014","Berlin","indirect migration background","","","",""
"Daily","2014","Brandenburg","no migration background","","","",""
"Daily","2014","Brandenburg","direct migration background","","","",""
"Daily","2014","Brandenburg","indirect migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2014","Saxony","no migration background","","","",""
"Daily","2014","Saxony","direct migration background","","","",""
"Daily","2014","Saxony","indirect migration background","","","",""
"Daily","2014","Saxony-Anhalt","no migration background","","","",""
"Daily","2014","Saxony-Anhalt","direct migration background","","","",""
"Daily","2014","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2014","Thuringia","no migration background","","","",""
"Daily","2014","Thuringia","direct migration background","","","",""
"Daily","2014","Thuringia","indirect migration background","","","",""
"Min 1x per week","2014","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2014","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2014","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2014","Hamburg","no migration background","","","",""
"Min 1x per week","2014","Hamburg","direct migration background","","","",""
"Min 1x per week","2014","Hamburg","indirect migration background","","","",""
"Min 1x per week","2014","Lower Saxony","no migration background","","","",""
"Min 1x per week","2014","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2014","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2014","Bremen","no migration background","","","",""
"Min 1x per week","2014","Bremen","direct migration background","","","",""
"Min 1x per week","2014","Bremen","indirect migration background","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2014","Hesse","no migration background","","","",""
"Min 1x per week","2014","Hesse","direct migration background","","","",""
"Min 1x per week","2014","Hesse","indirect migration background","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2014","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2014","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2014","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2014","Bavaria","no migration background","","","",""
"Min 1x per week","2014","Bavaria","direct migration background","","","",""
"Min 1x per week","2014","Bavaria","indirect migration background","","","",""
"Min 1x per week","2014","Berlin","no migration background","","","",""
"Min 1x per week","2014","Berlin","direct migration background","","","",""
"Min 1x per week","2014","Berlin","indirect migration background","","","",""
"Min 1x per week","2014","Brandenburg","no migration background","","","",""
"Min 1x per week","2014","Brandenburg","direct migration background","","","",""
