"pli0082","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","2015","Hamburg","no migration background","","","",""
"Never","2015","Hamburg","direct migration background","","","",""
"Never","2015","Hamburg","indirect migration background","","","",""
"Never","2015","Lower Saxony","no migration background","","","",""
"Never","2015","Lower Saxony","direct migration background","","","",""
"Never","2015","Lower Saxony","indirect migration background","","","",""
"Never","2015","Bremen","no migration background","","","",""
"Never","2015","Bremen","direct migration background","","","",""
"Never","2015","Bremen","indirect migration background","","","",""
"Never","2015","North Rhine-Westphalia","no migration background","","","",""
"Never","2015","North Rhine-Westphalia","direct migration background","","","",""
"Never","2015","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2015","Hesse","no migration background","","","",""
"Never","2015","Hesse","direct migration background","","","",""
"Never","2015","Hesse","indirect migration background","","","",""
"Never","2015","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2015","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2015","Baden-Württemberg","no migration background","","","",""
"Never","2015","Baden-Württemberg","direct migration background","","","",""
"Never","2015","Baden-Württemberg","indirect migration background","","","",""
"Never","2015","Bavaria","no migration background","","","",""
"Never","2015","Bavaria","direct migration background","","","",""
"Never","2015","Bavaria","indirect migration background","","","",""
"Never","2015","Berlin","no migration background","","","",""
"Never","2015","Berlin","direct migration background","","","",""
"Never","2015","Berlin","indirect migration background","","","",""
"Never","2015","Brandenburg","no migration background","","","",""
"Never","2015","Brandenburg","direct migration background","","","",""
"Never","2015","Brandenburg","indirect migration background","","","",""
"Never","2015","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2015","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2015","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2015","Saxony","no migration background","","","",""
"Never","2015","Saxony","direct migration background","","","",""
"Never","2015","Saxony","indirect migration background","","","",""
"Never","2015","Saxony-Anhalt","no migration background","","","",""
"Never","2015","Saxony-Anhalt","direct migration background","","","",""
"Never","2015","Saxony-Anhalt","indirect migration background","","","",""
"Never","2015","Thuringia","no migration background","","","",""
"Never","2015","Thuringia","direct migration background","","","",""
"Never","2015","Thuringia","indirect migration background","","","",""
"Daily","2016","Schleswig-Holstein","no migration background","","","",""
"Daily","2016","Schleswig-Holstein","direct migration background","","","",""
"Daily","2016","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2016","Hamburg","no migration background","","","",""
"Daily","2016","Hamburg","direct migration background","","","",""
"Daily","2016","Hamburg","indirect migration background","","","",""
"Daily","2016","Lower Saxony","no migration background","","","",""
"Daily","2016","Lower Saxony","direct migration background","","","",""
"Daily","2016","Lower Saxony","indirect migration background","","","",""
"Daily","2016","Bremen","no migration background","","","",""
"Daily","2016","Bremen","direct migration background","","","",""
"Daily","2016","Bremen","indirect migration background","","","",""
"Daily","2016","North Rhine-Westphalia","no migration background","","","",""
"Daily","2016","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2016","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2016","Hesse","no migration background","","","",""
"Daily","2016","Hesse","direct migration background","","","",""
"Daily","2016","Hesse","indirect migration background","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2016","Baden-Württemberg","no migration background","","","",""
"Daily","2016","Baden-Württemberg","direct migration background","","","",""
"Daily","2016","Baden-Württemberg","indirect migration background","","","",""
"Daily","2016","Bavaria","no migration background","","","",""
"Daily","2016","Bavaria","direct migration background","","","",""
"Daily","2016","Bavaria","indirect migration background","","","",""
"Daily","2016","Berlin","no migration background","","","",""
"Daily","2016","Berlin","direct migration background","","","",""
"Daily","2016","Berlin","indirect migration background","","","",""
"Daily","2016","Brandenburg","no migration background","","","",""
"Daily","2016","Brandenburg","direct migration background","","","",""
"Daily","2016","Brandenburg","indirect migration background","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2016","Saxony","no migration background","","","",""
"Daily","2016","Saxony","direct migration background","","","",""
"Daily","2016","Saxony","indirect migration background","","","",""
"Daily","2016","Saxony-Anhalt","no migration background","","","",""
"Daily","2016","Saxony-Anhalt","direct migration background","","","",""
"Daily","2016","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2016","Thuringia","no migration background","","","",""
"Daily","2016","Thuringia","direct migration background","","","",""
"Daily","2016","Thuringia","indirect migration background","","","",""
"Min 1x per week","2016","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2016","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2016","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2016","Hamburg","no migration background","","","",""
"Min 1x per week","2016","Hamburg","direct migration background","","","",""
"Min 1x per week","2016","Hamburg","indirect migration background","","","",""
"Min 1x per week","2016","Lower Saxony","no migration background","","","",""
"Min 1x per week","2016","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2016","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2016","Bremen","no migration background","","","",""
"Min 1x per week","2016","Bremen","direct migration background","","","",""
"Min 1x per week","2016","Bremen","indirect migration background","","","",""
"Min 1x per week","2016","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2016","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2016","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2016","Hesse","no migration background","","","",""
"Min 1x per week","2016","Hesse","direct migration background","","","",""
"Min 1x per week","2016","Hesse","indirect migration background","","","",""
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2016","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2016","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2016","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2016","Bavaria","no migration background","","","",""
"Min 1x per week","2016","Bavaria","direct migration background","","","",""
"Min 1x per week","2016","Bavaria","indirect migration background","","","",""
