"pli0082","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2017","direct migration background","(2c_gen) general maturity certificate","132","0.169076198434008","0.142393157336452","0.195759239531565"
"Min 1x per month","2017","direct migration background","(2c_voc) vocational maturity certificate","34","0.277755335748735","0.201920444522006","0.353590226975463"
"Min 1x per month","2017","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2017","direct migration background","(3b) higher tertiary education","174","0.17577936092951","0.151289868376701","0.200268853482318"
"Min 1x per month","2017","indirect migration background","(0) in school","","","",""
"Min 1x per month","2017","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2017","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2017","no migration background","(0) in school","","","",""
"Rarely","2017","no migration background","(1a) inadequately completed","","","",""
"Rarely","2017","no migration background","(1b) general elementary school","","","",""
"Rarely","2017","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2017","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2017","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2017","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2017","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2017","direct migration background","(0) in school","4","","",""
"Rarely","2017","direct migration background","(1a) inadequately completed","686","0.297128997541038","0.277936588747526","0.31632140633455"
"Rarely","2017","direct migration background","(1b) general elementary school","369","0.324477944349447","0.296542876773978","0.352413011924915"
"Rarely","2017","direct migration background","(1c) basic vocational qualification","30","0.251645058560568","0.162969854596924","0.340320262524213"
"Rarely","2017","direct migration background","(2b) intermediate general qualification","6","","",""
"Rarely","2017","direct migration background","(2a) intermediate vocational","1","","",""
"Rarely","2017","direct migration background","(2c_gen) general maturity certificate","243","0.33100029255062","0.297500613907517","0.364499971193723"
"Rarely","2017","direct migration background","(2c_voc) vocational maturity certificate","40","0.29858932045675","0.221104074830473","0.376074566083027"
"Rarely","2017","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2017","direct migration background","(3b) higher tertiary education","328","0.336662373897439","0.306257814818816","0.367066932976062"
"Rarely","2017","indirect migration background","(0) in school","","","",""
"Rarely","2017","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2017","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2017","no migration background","(0) in school","","","",""
