"pli0082","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2013","Saxony","middle vocational","150","0.16370307510557","0.139754918367233","0.187651231843906"
"Never","2013","Saxony","vocational + Abi","6","","",""
"Never","2013","Saxony","higher vocational","13","","",""
"Never","2013","Saxony","higher education","26","","",""
"Never","2013","Saxony-Anhalt","in school","1","","",""
"Never","2013","Saxony-Anhalt","inadequately","7","","",""
"Never","2013","Saxony-Anhalt","general elemantary","18","","",""
"Never","2013","Saxony-Anhalt","middle vocational","106","0.201419045343598","0.167079686003089","0.235758404684108"
"Never","2013","Saxony-Anhalt","vocational + Abi","2","","",""
"Never","2013","Saxony-Anhalt","higher vocational","9","","",""
"Never","2013","Saxony-Anhalt","higher education","12","","",""
"Never","2013","Thuringia","in school","","","",""
"Never","2013","Thuringia","inadequately","3","","",""
"Never","2013","Thuringia","general elemantary","20","","",""
"Never","2013","Thuringia","middle vocational","102","0.185551309039475","0.154393897180469","0.216708720898482"
"Never","2013","Thuringia","vocational + Abi","1","","",""
"Never","2013","Thuringia","higher vocational","6","","",""
"Never","2013","Thuringia","higher education","12","","",""
"Daily","2014","Schleswig-Holstein","in school","","","",""
"Daily","2014","Schleswig-Holstein","inadequately","","","",""
"Daily","2014","Schleswig-Holstein","general elemantary","","","",""
"Daily","2014","Schleswig-Holstein","middle vocational","","","",""
"Daily","2014","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","2014","Schleswig-Holstein","higher vocational","","","",""
"Daily","2014","Schleswig-Holstein","higher education","","","",""
"Daily","2014","Hamburg","in school","","","",""
"Daily","2014","Hamburg","inadequately","","","",""
"Daily","2014","Hamburg","general elemantary","","","",""
"Daily","2014","Hamburg","middle vocational","","","",""
"Daily","2014","Hamburg","vocational + Abi","","","",""
"Daily","2014","Hamburg","higher vocational","","","",""
"Daily","2014","Hamburg","higher education","","","",""
"Daily","2014","Lower Saxony","in school","","","",""
"Daily","2014","Lower Saxony","inadequately","","","",""
"Daily","2014","Lower Saxony","general elemantary","","","",""
"Daily","2014","Lower Saxony","middle vocational","","","",""
"Daily","2014","Lower Saxony","vocational + Abi","","","",""
"Daily","2014","Lower Saxony","higher vocational","","","",""
"Daily","2014","Lower Saxony","higher education","","","",""
"Daily","2014","Bremen","in school","","","",""
"Daily","2014","Bremen","inadequately","","","",""
"Daily","2014","Bremen","general elemantary","","","",""
"Daily","2014","Bremen","middle vocational","","","",""
"Daily","2014","Bremen","vocational + Abi","","","",""
"Daily","2014","Bremen","higher vocational","","","",""
"Daily","2014","Bremen","higher education","","","",""
"Daily","2014","North Rhine-Westphalia","in school","","","",""
"Daily","2014","North Rhine-Westphalia","inadequately","","","",""
"Daily","2014","North Rhine-Westphalia","general elemantary","","","",""
"Daily","2014","North Rhine-Westphalia","middle vocational","","","",""
"Daily","2014","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","2014","North Rhine-Westphalia","higher vocational","","","",""
"Daily","2014","North Rhine-Westphalia","higher education","","","",""
"Daily","2014","Hesse","in school","","","",""
"Daily","2014","Hesse","inadequately","","","",""
"Daily","2014","Hesse","general elemantary","","","",""
"Daily","2014","Hesse","middle vocational","","","",""
"Daily","2014","Hesse","vocational + Abi","","","",""
"Daily","2014","Hesse","higher vocational","","","",""
"Daily","2014","Hesse","higher education","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","2014","Baden-Württemberg","in school","","","",""
"Daily","2014","Baden-Württemberg","inadequately","","","",""
"Daily","2014","Baden-Württemberg","general elemantary","","","",""
"Daily","2014","Baden-Württemberg","middle vocational","","","",""
"Daily","2014","Baden-Württemberg","vocational + Abi","","","",""
"Daily","2014","Baden-Württemberg","higher vocational","","","",""
"Daily","2014","Baden-Württemberg","higher education","","","",""
"Daily","2014","Bavaria","in school","","","",""
"Daily","2014","Bavaria","inadequately","","","",""
"Daily","2014","Bavaria","general elemantary","","","",""
"Daily","2014","Bavaria","middle vocational","","","",""
"Daily","2014","Bavaria","vocational + Abi","","","",""
"Daily","2014","Bavaria","higher vocational","","","",""
"Daily","2014","Bavaria","higher education","","","",""
"Daily","2014","Berlin","in school","","","",""
"Daily","2014","Berlin","inadequately","","","",""
"Daily","2014","Berlin","general elemantary","","","",""
"Daily","2014","Berlin","middle vocational","","","",""
"Daily","2014","Berlin","vocational + Abi","","","",""
"Daily","2014","Berlin","higher vocational","","","",""
"Daily","2014","Berlin","higher education","","","",""
"Daily","2014","Brandenburg","in school","","","",""
"Daily","2014","Brandenburg","inadequately","","","",""
"Daily","2014","Brandenburg","general elemantary","","","",""
"Daily","2014","Brandenburg","middle vocational","","","",""
"Daily","2014","Brandenburg","vocational + Abi","","","",""
"Daily","2014","Brandenburg","higher vocational","","","",""
"Daily","2014","Brandenburg","higher education","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","higher education","","","",""
"Daily","2014","Saxony","in school","","","",""
"Daily","2014","Saxony","inadequately","","","",""
"Daily","2014","Saxony","general elemantary","","","",""
"Daily","2014","Saxony","middle vocational","","","",""
"Daily","2014","Saxony","vocational + Abi","","","",""
"Daily","2014","Saxony","higher vocational","","","",""
"Daily","2014","Saxony","higher education","","","",""
"Daily","2014","Saxony-Anhalt","in school","","","",""
"Daily","2014","Saxony-Anhalt","inadequately","","","",""
"Daily","2014","Saxony-Anhalt","general elemantary","","","",""
"Daily","2014","Saxony-Anhalt","middle vocational","","","",""
"Daily","2014","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","2014","Saxony-Anhalt","higher vocational","","","",""
"Daily","2014","Saxony-Anhalt","higher education","","","",""
"Daily","2014","Thuringia","in school","","","",""
"Daily","2014","Thuringia","inadequately","","","",""
"Daily","2014","Thuringia","general elemantary","","","",""
"Daily","2014","Thuringia","middle vocational","","","",""
"Daily","2014","Thuringia","vocational + Abi","","","",""
"Daily","2014","Thuringia","higher vocational","","","",""
"Daily","2014","Thuringia","higher education","","","",""
"Min 1x per week","2014","Schleswig-Holstein","in school","","","",""
"Min 1x per week","2014","Schleswig-Holstein","inadequately","","","",""
"Min 1x per week","2014","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per week","2014","Schleswig-Holstein","middle vocational","","","",""
"Min 1x per week","2014","Schleswig-Holstein","vocational + Abi","","","",""
"Min 1x per week","2014","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per week","2014","Schleswig-Holstein","higher education","","","",""
"Min 1x per week","2014","Hamburg","in school","","","",""
"Min 1x per week","2014","Hamburg","inadequately","","","",""
"Min 1x per week","2014","Hamburg","general elemantary","","","",""
"Min 1x per week","2014","Hamburg","middle vocational","","","",""
"Min 1x per week","2014","Hamburg","vocational + Abi","","","",""
"Min 1x per week","2014","Hamburg","higher vocational","","","",""
"Min 1x per week","2014","Hamburg","higher education","","","",""
"Min 1x per week","2014","Lower Saxony","in school","","","",""
"Min 1x per week","2014","Lower Saxony","inadequately","","","",""
"Min 1x per week","2014","Lower Saxony","general elemantary","","","",""
"Min 1x per week","2014","Lower Saxony","middle vocational","","","",""
"Min 1x per week","2014","Lower Saxony","vocational + Abi","","","",""
"Min 1x per week","2014","Lower Saxony","higher vocational","","","",""
"Min 1x per week","2014","Lower Saxony","higher education","","","",""
"Min 1x per week","2014","Bremen","in school","","","",""
"Min 1x per week","2014","Bremen","inadequately","","","",""
"Min 1x per week","2014","Bremen","general elemantary","","","",""
"Min 1x per week","2014","Bremen","middle vocational","","","",""
"Min 1x per week","2014","Bremen","vocational + Abi","","","",""
"Min 1x per week","2014","Bremen","higher vocational","","","",""
"Min 1x per week","2014","Bremen","higher education","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","in school","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","general elemantary","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","middle vocational","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","vocational + Abi","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","higher vocational","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","higher education","","","",""
"Min 1x per week","2014","Hesse","in school","","","",""
"Min 1x per week","2014","Hesse","inadequately","","","",""
"Min 1x per week","2014","Hesse","general elemantary","","","",""
"Min 1x per week","2014","Hesse","middle vocational","","","",""
"Min 1x per week","2014","Hesse","vocational + Abi","","","",""
"Min 1x per week","2014","Hesse","higher vocational","","","",""
"Min 1x per week","2014","Hesse","higher education","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","higher education","","","",""
"Min 1x per week","2014","Baden-Württemberg","in school","","","",""
"Min 1x per week","2014","Baden-Württemberg","inadequately","","","",""
"Min 1x per week","2014","Baden-Württemberg","general elemantary","","","",""
"Min 1x per week","2014","Baden-Württemberg","middle vocational","","","",""
"Min 1x per week","2014","Baden-Württemberg","vocational + Abi","","","",""
"Min 1x per week","2014","Baden-Württemberg","higher vocational","","","",""
"Min 1x per week","2014","Baden-Württemberg","higher education","","","",""
"Min 1x per week","2014","Bavaria","in school","","","",""
"Min 1x per week","2014","Bavaria","inadequately","","","",""
"Min 1x per week","2014","Bavaria","general elemantary","","","",""
"Min 1x per week","2014","Bavaria","middle vocational","","","",""
"Min 1x per week","2014","Bavaria","vocational + Abi","","","",""
"Min 1x per week","2014","Bavaria","higher vocational","","","",""
"Min 1x per week","2014","Bavaria","higher education","","","",""
"Min 1x per week","2014","Berlin","in school","","","",""
"Min 1x per week","2014","Berlin","inadequately","","","",""
"Min 1x per week","2014","Berlin","general elemantary","","","",""
"Min 1x per week","2014","Berlin","middle vocational","","","",""
"Min 1x per week","2014","Berlin","vocational + Abi","","","",""
"Min 1x per week","2014","Berlin","higher vocational","","","",""
"Min 1x per week","2014","Berlin","higher education","","","",""
"Min 1x per week","2014","Brandenburg","in school","","","",""
"Min 1x per week","2014","Brandenburg","inadequately","","","",""
"Min 1x per week","2014","Brandenburg","general elemantary","","","",""
"Min 1x per week","2014","Brandenburg","middle vocational","","","",""
