"pli0082","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2019","direct migration background","middle vocational","147","0.0461392684611434","0.0364772758020157","0.0558012611202711","2"
"Min 1x per week","2019","direct migration background","vocational + Abi","46","0.0626231346097468","0.0433647073277539","0.0818815618917398","2"
"Min 1x per week","2019","direct migration background","higher vocational","4","","","","2"
"Min 1x per week","2019","direct migration background","higher education","169","0.051293210105056","0.0406941495293635","0.0618922706807484","2"
"Min 1x per week","2019","indirect migration background","in school","3","","","","2"
"Min 1x per week","2019","indirect migration background","inadequately","3","","","","2"
"Min 1x per week","2019","indirect migration background","general elemantary","11","","","","2"
"Min 1x per week","2019","indirect migration background","middle vocational","43","0.041583785103901","0.0264333795184982","0.0567341906893039","2"
"Min 1x per week","2019","indirect migration background","vocational + Abi","5","","","","2"
"Never","2019","no migration background","in school","11","","","","5"
"Never","2019","no migration background","inadequately","60","0.401840303864627","0.322853861419927","0.480826746309328","5"
"Never","2019","no migration background","general elemantary","359","0.258662547073219","0.23709094604729","0.280234148099148","5"
"Never","2019","no migration background","middle vocational","979","0.126290754921983","0.119508937350466","0.133072572493501","5"
"Never","2019","no migration background","vocational + Abi","63","0.0510523383311408","0.0399433024476172","0.0621613742146644","5"
"Never","2019","no migration background","higher vocational","84","0.0658989059041178","0.0534261524011083","0.0783716594071272","5"
"Never","2019","no migration background","higher education","163","0.0429887752925973","0.0376811199654843","0.0482964306197104","5"
"Never","2019","direct migration background","in school","7","","","","5"
"Never","2019","direct migration background","inadequately","343","0.301482457311312","0.278746638369341","0.324218276253284","5"
"Never","2019","direct migration background","general elemantary","268","0.261369175181803","0.237466217512296","0.28527213285131","5"
"Never","2019","direct migration background","middle vocational","304","0.172920613644468","0.155503112477028","0.190338114811907","5"
"Never","2019","direct migration background","vocational + Abi","90","0.156150010231104","0.127296415028637","0.185003605433572","5"
"Never","2019","direct migration background","higher vocational","7","","","","5"
"Never","2019","direct migration background","higher education","154","0.0675926214280585","0.0555304936213556","0.0796547492347613","5"
"Never","2019","indirect migration background","in school","7","","","","5"
"Never","2019","indirect migration background","inadequately","6","","","","5"
"Never","2019","indirect migration background","general elemantary","31","0.145884438854774","0.100944060980487","0.19082481672906","5"
"Never","2019","indirect migration background","middle vocational","59","0.088960176433111","0.0673553056823784","0.110565047183844","5"
"Never","2019","indirect migration background","vocational + Abi","8","","","","5"
"Never","2019","indirect migration background","higher vocational","2","","","","5"
"Never","2019","indirect migration background","higher education","4","","","","5"
"Rarely","2019","direct migration background","in school","23","","","","4"
"Rarely","2019","direct migration background","inadequately","569","0.514553402501547","0.489791906596611","0.539314898406483","4"
"Rarely","2019","direct migration background","general elemantary","555","0.473421585627174","0.446259300808054","0.500583870446294","4"
"Rarely","2019","direct migration background","middle vocational","809","0.525600485601785","0.502602549516797","0.548598421686773","4"
"Rarely","2019","direct migration background","vocational + Abi","299","0.524628455200877","0.48493318033424","0.564323730067514","4"
"Rarely","2019","direct migration background","higher vocational","40","0.542331966240745","0.428820398264416","0.655843534217074","4"
"Rarely","2019","direct migration background","higher education","667","0.423914785037109","0.400170774482055","0.447658795592164","4"
"Rarely","2019","indirect migration background","in school","41","0.530590426048371","0.422572249661807","0.638608602434934","4"
"Rarely","2019","indirect migration background","inadequately","24","","","","4"
"Rarely","2019","indirect migration background","general elemantary","153","0.633576687154194","0.572233680185472","0.694919694122915","4"
"Rarely","2019","indirect migration background","middle vocational","372","0.602288324630277","0.565145787470401","0.639430861790153","4"
"Rarely","2019","indirect migration background","vocational + Abi","78","0.647978429623631","0.56942433431056","0.726532524936701","4"
