"pli0097_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2017","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2017","secondary school degree","higher vocational","","","",""
"Min 1x per month","2017","secondary school degree","higher education","","","",""
"Min 1x per month","2017","college entrance qualification","in school","","","",""
"Min 1x per month","2017","college entrance qualification","inadequately","","","",""
"Min 1x per month","2017","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2017","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2017","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2017","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2017","college entrance qualification","higher education","156","0.0374237927276565","0.0319679759270796","0.0428796095282335"
"Min 1x per month","2017","Other degree","in school","","","",""
"Min 1x per month","2017","Other degree","inadequately","","","",""
"Min 1x per month","2017","Other degree","general elemantary","","","",""
"Min 1x per month","2017","Other degree","middle vocational","","","",""
"Min 1x per month","2017","Other degree","vocational + Abi","","","",""
"Min 1x per month","2017","Other degree","higher vocational","","","",""
"Min 1x per month","2017","Other degree","higher education","","","",""
"Min 1x per month","2017","no degree/no degree yet","in school","","","",""
"Min 1x per month","2017","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2017","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2017","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2017","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2017","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2017","no degree/no degree yet","higher education","","","",""
"Rarely","2017","lower secondary degree","in school","","","",""
"Rarely","2017","lower secondary degree","inadequately","","","",""
"Rarely","2017","lower secondary degree","general elemantary","41","0.0258234624454159","0.0175564335532722","0.0340904913375597"
"Rarely","2017","lower secondary degree","middle vocational","229","0.0602797084890963","0.0530766199674206","0.067482797010772"
"Rarely","2017","lower secondary degree","vocational + Abi","","","",""
"Rarely","2017","lower secondary degree","higher vocational","","","",""
"Rarely","2017","lower secondary degree","higher education","","","",""
"Rarely","2017","secondary school degree","in school","","","",""
"Rarely","2017","secondary school degree","inadequately","","","",""
"Rarely","2017","secondary school degree","general elemantary","38","0.0433998551442999","0.0294111135499799","0.0573885967386199"
"Rarely","2017","secondary school degree","middle vocational","297","0.0590324327259208","0.0527457130585521","0.0653191523932895"
"Rarely","2017","secondary school degree","vocational + Abi","","","",""
"Rarely","2017","secondary school degree","higher vocational","62","0.0910230918978157","0.0700127045157976","0.112033479279834"
"Rarely","2017","secondary school degree","higher education","46","0.0926242363433171","0.0700934971259381","0.115154975560696"
"Rarely","2017","college entrance qualification","in school","","","",""
"Rarely","2017","college entrance qualification","inadequately","","","",""
"Rarely","2017","college entrance qualification","general elemantary","","","",""
"Rarely","2017","college entrance qualification","middle vocational","73","0.0608114958349661","0.0472218199816024","0.0744011716883297"
"Rarely","2017","college entrance qualification","vocational + Abi","92","0.0538653608401548","0.0429923659742992","0.0647383557060104"
"Rarely","2017","college entrance qualification","higher vocational","37","0.0710067935674471","0.0466460593546188","0.0953675277802753"
"Rarely","2017","college entrance qualification","higher education","418","0.0817901101865829","0.0739125868642196","0.0896676335089462"
"Rarely","2017","Other degree","in school","","","",""
"Rarely","2017","Other degree","inadequately","","","",""
"Rarely","2017","Other degree","general elemantary","","","",""
"Rarely","2017","Other degree","middle vocational","","","",""
"Rarely","2017","Other degree","vocational + Abi","","","",""
"Rarely","2017","Other degree","higher vocational","","","",""
"Rarely","2017","Other degree","higher education","38","0.0638941007755422","0.0486828005170334","0.0791054010340511"
"Rarely","2017","no degree/no degree yet","in school","","","",""
"Rarely","2017","no degree/no degree yet","inadequately","","","",""
"Rarely","2017","no degree/no degree yet","general elemantary","","","",""
"Rarely","2017","no degree/no degree yet","middle vocational","","","",""
"Rarely","2017","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2017","no degree/no degree yet","higher vocational","","","",""
"Rarely","2017","no degree/no degree yet","higher education","","","",""
"Never","2017","lower secondary degree","in school","","","",""
"Never","2017","lower secondary degree","inadequately","","","",""
"Never","2017","lower secondary degree","general elemantary","1356","0.963843371412879","0.954113197946599","0.973573544879159"
"Never","2017","lower secondary degree","middle vocational","3886","0.922580769047668","0.914492408480491","0.930669129614844"
"Never","2017","lower secondary degree","vocational + Abi","","","",""
"Never","2017","lower secondary degree","higher vocational","280","0.908249542475189","0.87662095367664","0.939878131273738"
"Never","2017","lower secondary degree","higher education","102","0.877504066477009","0.820029131415926","0.934979001538092"
"Never","2017","secondary school degree","in school","","","",""
"Never","2017","secondary school degree","inadequately","","","",""
"Never","2017","secondary school degree","general elemantary","771","0.950640821437998","0.93576909191741","0.965512550958587"
"Never","2017","secondary school degree","middle vocational","4987","0.921201203855021","0.914014521216356","0.928387886493686"
"Never","2017","secondary school degree","vocational + Abi","","","",""
"Never","2017","secondary school degree","higher vocational","632","0.883088783686689","0.859618836270277","0.906558731103101"
"Never","2017","secondary school degree","higher education","565","0.869810588755059","0.84365769738833","0.895963480121787"
"Never","2017","college entrance qualification","in school","","","",""
"Never","2017","college entrance qualification","inadequately","","","",""
"Never","2017","college entrance qualification","general elemantary","","","",""
"Never","2017","college entrance qualification","middle vocational","1079","0.915009923409152","0.899152344431778","0.930867502386525"
"Never","2017","college entrance qualification","vocational + Abi","1526","0.912496519951246","0.898886893787894","0.926106146114598"
"Never","2017","college entrance qualification","higher vocational","364","0.866129715066377","0.833832303581241","0.898427126551513"
"Never","2017","college entrance qualification","higher education","3963","0.853594898203133","0.843433058761095","0.863756737645171"
"Never","2017","Other degree","in school","","","",""
"Never","2017","Other degree","inadequately","55","0.970759349573292","0.926632453186993","1.01488624595959"
"Never","2017","Other degree","general elemantary","506","0.958005775122099","0.940799308836772","0.975212241407427"
"Never","2017","Other degree","middle vocational","937","0.9497305620497","0.935987272462835","0.963473851636565"
"Never","2017","Other degree","vocational + Abi","530","0.951226621697205","0.933192656426425","0.969260586967985"
