"pli0093_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","inadequately","4","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","general elemantary","20","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","middle vocational","71","0.0995462817801931","0.0779164867861386","0.121176076774248"
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","vocational + Abi","15","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","higher vocational","12","","",""
"Min 1x per week","2015","Rhineland-Palatinate,Saarland","higher education","59","0.272530076961983","0.221016479114307","0.324043674809659"
"Min 1x per week","2015","Baden-Württemberg","in school","17","","",""
"Min 1x per week","2015","Baden-Württemberg","inadequately","","","",""
"Min 1x per week","2015","Baden-Württemberg","general elemantary","30","0.0954794497176624","0.065615943650213","0.125342955785112"
"Min 1x per week","2015","Baden-Württemberg","middle vocational","179","0.159455445175213","0.140005468934798","0.178905421415628"
"Min 1x per week","2015","Baden-Württemberg","vocational + Abi","34","0.130580987766096","0.0905387647394653","0.170623210792728"
"Min 1x per week","2015","Baden-Württemberg","higher vocational","36","0.132755555293184","0.0864202961865016","0.179090814399865"
"Min 1x per week","2015","Baden-Württemberg","higher education","162","0.213722373811104","0.1862769062643","0.241167841357908"
"Min 1x per week","2015","Bavaria","in school","19","","",""
"Min 1x per week","2015","Bavaria","inadequately","4","","",""
"Min 1x per week","2015","Bavaria","general elemantary","43","0.0710964842897403","0.0475351784335025","0.0946577901459781"
"Min 1x per week","2015","Bavaria","middle vocational","217","0.0915964676343151","0.0792797611158067","0.103913174152824"
"Min 1x per week","2015","Bavaria","vocational + Abi","37","0.154667788976711","0.115595955654832","0.193739622298591"
"Min 1x per week","2015","Bavaria","higher vocational","34","0.0769949884458206","0.0451970131533805","0.108792963738261"
"Min 1x per week","2015","Bavaria","higher education","203","0.177130777182257","0.153815429169936","0.200446125194578"
"Min 1x per week","2015","Berlin","in school","6","","",""
"Min 1x per week","2015","Berlin","inadequately","1","","",""
"Min 1x per week","2015","Berlin","general elemantary","4","","",""
"Min 1x per week","2015","Berlin","middle vocational","53","0.157559079976331","0.119976556705954","0.195141603246707"
"Min 1x per week","2015","Berlin","vocational + Abi","12","","",""
"Min 1x per week","2015","Berlin","higher vocational","15","","",""
"Min 1x per week","2015","Berlin","higher education","74","0.229319898753531","0.187966540749719","0.270673256757342"
"Min 1x per week","2015","Brandenburg","in school","4","","",""
"Min 1x per week","2015","Brandenburg","inadequately","","","",""
"Min 1x per week","2015","Brandenburg","general elemantary","3","","",""
"Min 1x per week","2015","Brandenburg","middle vocational","27","","",""
"Min 1x per week","2015","Brandenburg","vocational + Abi","5","","",""
"Min 1x per week","2015","Brandenburg","higher vocational","8","","",""
"Min 1x per week","2015","Brandenburg","higher education","41","0.219884223437588","0.168544366732019","0.271224080143158"
"Min 1x per week","2015","Mecklenburg-Western Pomerania","in school","1","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","general elemantary","4","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","middle vocational","22","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","higher vocational","8","","",""
"Min 1x per week","2015","Mecklenburg-Western Pomerania","higher education","25","","",""
"Min 1x per week","2015","Saxony","in school","6","","",""
"Min 1x per week","2015","Saxony","inadequately","","","",""
"Min 1x per week","2015","Saxony","general elemantary","9","","",""
"Min 1x per week","2015","Saxony","middle vocational","65","0.0743340623611707","0.0560074666141357","0.0926606581082058"
"Min 1x per week","2015","Saxony","vocational + Abi","17","","",""
"Min 1x per week","2015","Saxony","higher vocational","12","","",""
"Min 1x per week","2015","Saxony","higher education","76","0.138816551533103","0.10571033567211","0.171922767394096"
"Min 1x per week","2015","Saxony-Anhalt","in school","4","","",""
"Min 1x per week","2015","Saxony-Anhalt","inadequately","1","","",""
"Min 1x per week","2015","Saxony-Anhalt","general elemantary","2","","",""
"Min 1x per week","2015","Saxony-Anhalt","middle vocational","25","","",""
"Min 1x per week","2015","Saxony-Anhalt","vocational + Abi","5","","",""
"Min 1x per week","2015","Saxony-Anhalt","higher vocational","5","","",""
"Min 1x per week","2015","Saxony-Anhalt","higher education","42","0.191022439560664","0.138476484232898","0.243568394888431"
"Min 1x per week","2015","Thuringia","in school","4","","",""
"Min 1x per week","2015","Thuringia","inadequately","","","",""
"Min 1x per week","2015","Thuringia","general elemantary","5","","",""
"Min 1x per week","2015","Thuringia","middle vocational","33","0.070804267117008","0.0493874163321179","0.0922211179018981"
"Min 1x per week","2015","Thuringia","vocational + Abi","6","","",""
"Min 1x per week","2015","Thuringia","higher vocational","8","","",""
"Min 1x per week","2015","Thuringia","higher education","35","0.19662634846367","0.145149731328228","0.248102965599113"
"Min 1x per month","2015","Schleswig-Holstein","in school","3","","",""
"Min 1x per month","2015","Schleswig-Holstein","inadequately","","","",""
"Min 1x per month","2015","Schleswig-Holstein","general elemantary","3","","",""
"Min 1x per month","2015","Schleswig-Holstein","middle vocational","21","","",""
"Min 1x per month","2015","Schleswig-Holstein","vocational + Abi","5","","",""
"Min 1x per month","2015","Schleswig-Holstein","higher vocational","3","","",""
"Min 1x per month","2015","Schleswig-Holstein","higher education","10","","",""
"Min 1x per month","2015","Hamburg","in school","1","","",""
"Min 1x per month","2015","Hamburg","inadequately","","","",""
"Min 1x per month","2015","Hamburg","general elemantary","1","","",""
"Min 1x per month","2015","Hamburg","middle vocational","9","","",""
"Min 1x per month","2015","Hamburg","vocational + Abi","3","","",""
"Min 1x per month","2015","Hamburg","higher vocational","1","","",""
"Min 1x per month","2015","Hamburg","higher education","22","","",""
"Min 1x per month","2015","Lower Saxony","in school","6","","",""
"Min 1x per month","2015","Lower Saxony","inadequately","1","","",""
"Min 1x per month","2015","Lower Saxony","general elemantary","15","","",""
"Min 1x per month","2015","Lower Saxony","middle vocational","77","0.0664084021344817","0.0522613943360734","0.08055540993289"
"Min 1x per month","2015","Lower Saxony","vocational + Abi","11","","",""
"Min 1x per month","2015","Lower Saxony","higher vocational","4","","",""
"Min 1x per month","2015","Lower Saxony","higher education","55","0.0892176746343551","0.0653510744052168","0.113084274863493"
"Min 1x per month","2015","Bremen","in school","1","","",""
"Min 1x per month","2015","Bremen","inadequately","","","",""
"Min 1x per month","2015","Bremen","general elemantary","2","","",""
"Min 1x per month","2015","Bremen","middle vocational","3","","",""
"Min 1x per month","2015","Bremen","vocational + Abi","2","","",""
"Min 1x per month","2015","Bremen","higher vocational","","","",""
"Min 1x per month","2015","Bremen","higher education","3","","",""
"Min 1x per month","2015","North Rhine-Westphalia","in school","6","","",""
"Min 1x per month","2015","North Rhine-Westphalia","inadequately","5","","",""
"Min 1x per month","2015","North Rhine-Westphalia","general elemantary","36","0.0469968102720027","0.0317693488843652","0.0622242716596403"
"Min 1x per month","2015","North Rhine-Westphalia","middle vocational","131","0.0571347017091018","0.0478411976631259","0.0664282057550777"
"Min 1x per month","2015","North Rhine-Westphalia","vocational + Abi","57","0.105720390961822","0.081034943405519","0.130405838518125"
"Min 1x per month","2015","North Rhine-Westphalia","higher vocational","10","","",""
"Min 1x per month","2015","North Rhine-Westphalia","higher education","106","0.0798087025250451","0.064193572762383","0.0954238322877072"
"Min 1x per month","2015","Hesse","in school","","","",""
"Min 1x per month","2015","Hesse","inadequately","","","",""
"Min 1x per month","2015","Hesse","general elemantary","14","","",""
"Min 1x per month","2015","Hesse","middle vocational","51","0.0654004991066063","0.0478924800793624","0.0829085181338502"
"Min 1x per month","2015","Hesse","vocational + Abi","17","","",""
"Min 1x per month","2015","Hesse","higher vocational","7","","",""
"Min 1x per month","2015","Hesse","higher education","65","0.111122818584208","0.0848331917369613","0.137412445431454"
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","in school","5","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","general elemantary","12","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","middle vocational","29","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","vocational + Abi","5","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","higher vocational","7","","",""
"Min 1x per month","2015","Rhineland-Palatinate,Saarland","higher education","27","","",""
"Min 1x per month","2015","Baden-Württemberg","in school","6","","",""
"Min 1x per month","2015","Baden-Württemberg","inadequately","","","",""
"Min 1x per month","2015","Baden-Württemberg","general elemantary","27","","",""
"Min 1x per month","2015","Baden-Württemberg","middle vocational","122","0.0885702816757043","0.0734755765353968","0.103664986816012"
"Min 1x per month","2015","Baden-Württemberg","vocational + Abi","25","","",""
"Min 1x per month","2015","Baden-Württemberg","higher vocational","18","","",""
"Min 1x per month","2015","Baden-Württemberg","higher education","98","0.112143897673073","0.0910179210330543","0.133269874313092"
"Min 1x per month","2015","Bavaria","in school","7","","",""
"Min 1x per month","2015","Bavaria","inadequately","2","","",""
"Min 1x per month","2015","Bavaria","general elemantary","25","","",""
"Min 1x per month","2015","Bavaria","middle vocational","179","0.0776990530855517","0.0662686903276701","0.0891294158434332"
"Min 1x per month","2015","Bavaria","vocational + Abi","26","","",""
"Min 1x per month","2015","Bavaria","higher vocational","26","","",""
"Min 1x per month","2015","Bavaria","higher education","119","0.105240102779369","0.0864999396971274","0.123980265861611"
"Min 1x per month","2015","Berlin","in school","2","","",""
"Min 1x per month","2015","Berlin","inadequately","","","",""
"Min 1x per month","2015","Berlin","general elemantary","3","","",""
"Min 1x per month","2015","Berlin","middle vocational","18","","",""
"Min 1x per month","2015","Berlin","vocational + Abi","8","","",""
"Min 1x per month","2015","Berlin","higher vocational","7","","",""
"Min 1x per month","2015","Berlin","higher education","51","0.153582930414608","0.118116578493404","0.189049282335811"
"Min 1x per month","2015","Brandenburg","in school","2","","",""
"Min 1x per month","2015","Brandenburg","inadequately","","","",""
"Min 1x per month","2015","Brandenburg","general elemantary","1","","",""
"Min 1x per month","2015","Brandenburg","middle vocational","26","","",""
"Min 1x per month","2015","Brandenburg","vocational + Abi","12","","",""
"Min 1x per month","2015","Brandenburg","higher vocational","6","","",""
"Min 1x per month","2015","Brandenburg","higher education","18","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","in school","2","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","inadequately","1","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","middle vocational","15","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","vocational + Abi","2","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","higher vocational","1","","",""
"Min 1x per month","2015","Mecklenburg-Western Pomerania","higher education","14","","",""
"Min 1x per month","2015","Saxony","in school","1","","",""
"Min 1x per month","2015","Saxony","inadequately","","","",""
"Min 1x per month","2015","Saxony","general elemantary","2","","",""
"Min 1x per month","2015","Saxony","middle vocational","47","0.056600082439614","0.0404558584784766","0.0727443064007515"
"Min 1x per month","2015","Saxony","vocational + Abi","13","","",""
"Min 1x per month","2015","Saxony","higher vocational","10","","",""
"Min 1x per month","2015","Saxony","higher education","42","0.106623043320256","0.0770712398523239","0.136174846788188"
"Min 1x per month","2015","Saxony-Anhalt","in school","1","","",""
