"pli0093_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2018","North Rhine-Westphalia","West Germany","50","0.0686198699589842","0.0517531310305434","0.085486608887425","2"
"Min 1x per week","2018","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2018","Hamburg","West Germany","7","","","","2"
"Min 1x per week","2018","Hamburg","East Germany","","","","","2"
"Min 1x per week","2018","Schleswig-Holstein","West Germany","7","","","","2"
"Min 1x per week","2018","Lower Saxony","West Germany","9","","","","2"
"Min 1x per week","2018","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2018","Mecklenburg-Western Pomerania","East Germany","7","","","","2"
"Min 1x per week","2018","Saxony","West Germany","","","","","2"
"Min 1x per week","2018","Saxony","East Germany","7","","","","2"
"Min 1x per week","2018","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2018","Thuringia","East Germany","19","","","","2"
"Min 1x per week","2018","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2018","Bremen","West Germany","4","","","","2"
"Min 1x per week","2018","Bremen","East Germany","","","","","2"
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2018","Baden-Württemberg","West Germany","31","0.0985515817191479","0.0707961192603537","0.126307044177942","2"
"Min 1x per week","2018","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2018","Bavaria","West Germany","21","","","","2"
"Min 1x per week","2018","Bavaria","East Germany","","","","","2"
"Min 1x per week","2018","Berlin","West Germany","4","","","","2"
"Min 1x per week","2018","Berlin","East Germany","6","","","","2"
"Min 1x per week","2018","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2018","Brandenburg","East Germany","11","","","","2"
"Min 1x per week","2018","Saxony-Anhalt","East Germany","4","","","","2"
"Min 1x per week","2018","Thuringia","West Germany","","","","","2"
"Never","2018","Schleswig-Holstein","West Germany","115","0.595184287909477","0.522459330459641","0.667909245359313","5"
"Never","2018","Schleswig-Holstein","East Germany","","","","","5"
"Never","2018","Hamburg","West Germany","43","0.558660925864404","0.443966534533322","0.673355317195486","5"
"Never","2018","Hamburg","East Germany","","","","","5"
"Never","2018","Lower Saxony","West Germany","277","0.61538589869105","0.569720083153328","0.661051714228772","5"
"Never","2018","Lower Saxony","East Germany","","","","","5"
"Never","2018","Bremen","West Germany","36","0.630263312668546","0.510103419628081","0.750423205709011","5"
"Never","2018","Bremen","East Germany","","","","","5"
"Never","2018","North Rhine-Westphalia","West Germany","575","0.657308998609455","0.625644046729888","0.688973950489023","5"
"Never","2018","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2018","Hesse","West Germany","376","0.738208210577466","0.698294456319509","0.778121964835424","5"
"Never","2018","Hesse","East Germany","","","","","5"
"Never","2018","Rhineland-Palatinate,Saarland","West Germany","152","0.613024408078282","0.549803411508824","0.67624540464774","5"
"Never","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2018","Baden-Württemberg","West Germany","258","0.496462310574355","0.449903126452246","0.543021494696464","5"
"Never","2018","Baden-Württemberg","East Germany","","","","","5"
"Never","2018","Bavaria","West Germany","352","0.742600044580338","0.7025597677746","0.782640321386075","5"
"Never","2018","Bavaria","East Germany","","","","","5"
"Never","2018","Berlin","West Germany","79","0.728892605079551","0.642624460173699","0.815160749985404","5"
"Never","2018","Berlin","East Germany","44","0.639139644132838","0.525823702915058","0.752455585350618","5"
"Never","2018","Brandenburg","West Germany","","","","","5"
"Never","2018","Brandenburg","East Germany","94","0.849303730059517","0.785026466809157","0.913580993309876","5"
"Never","2018","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2018","Mecklenburg-Western Pomerania","East Germany","31","0.403709719824643","0.269053483727125","0.538365955922162","5"
"Never","2018","Saxony","West Germany","","","","","5"
"Never","2018","Saxony","East Germany","97","0.743622740233249","0.669136302110089","0.81810917835641","5"
"Never","2018","Saxony-Anhalt","West Germany","","","","","5"
"Never","2018","Saxony-Anhalt","East Germany","74","0.734109438575115","0.642832996986919","0.825385880163312","5"
"Never","2018","Thuringia","West Germany","","","","","5"
"Never","2018","Thuringia","East Germany","36","0.492079451731484","0.389362315818327","0.594796587644641","5"
"Rarely","2018","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2018","Hesse","West Germany","53","0.137400131904919","0.106142692265112","0.168657571544727","4"
"Rarely","2018","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2018","Bavaria","West Germany","49","0.106325374713812","0.0780945525383129","0.134556196889312","4"
"Rarely","2018","Hesse","East Germany","","","","","4"
"Rarely","2018","Rhineland-Palatinate,Saarland","West Germany","43","0.187750656203693","0.13706138070686","0.238439931700526","4"
"Rarely","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2018","Baden-Württemberg","West Germany","83","0.178099190132931","0.142471562514271","0.213726817751591","4"
"Rarely","2018","Bremen","East Germany","","","","","4"
"Rarely","2018","North Rhine-Westphalia","West Germany","169","0.19404844605773","0.167663740847206","0.220433151268255","4"
"Rarely","2018","Bavaria","East Germany","","","","","4"
"Rarely","2018","Berlin","West Germany","10","","","","4"
"Rarely","2018","Berlin","East Germany","15","","","","4"
"Rarely","2018","Brandenburg","West Germany","","","","","4"
"Rarely","2018","Brandenburg","East Germany","5","","","","4"
"Rarely","2018","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2018","Mecklenburg-Western Pomerania","East Germany","7","","","","4"
"Rarely","2018","Saxony","West Germany","","","","","4"
"Rarely","2018","Saxony","East Germany","17","","","","4"
"Rarely","2018","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2018","Saxony-Anhalt","East Germany","9","","","","4"
"Rarely","2018","Thuringia","West Germany","","","","","4"
"Rarely","2018","Thuringia","East Germany","16","","","","4"
"Rarely","2018","Schleswig-Holstein","West Germany","29","","","","4"
"Rarely","2018","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2018","Hamburg","West Germany","11","","","","4"
"Rarely","2018","Hamburg","East Germany","","","","","4"
"Rarely","2018","Lower Saxony","West Germany","124","0.27622765054733","0.234257607471732","0.318197693622927","4"
"Rarely","2018","Lower Saxony","East Germany","","","","","4"
"Rarely","2018","Bremen","West Germany","15","","","","4"
"Daily","2019","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2019","Hesse","West Germany","104","0.0451525808296583","0.0361422386131105","0.054162923046206","1"
"Daily","2019","Hesse","East Germany","","","","","1"
"Daily","2019","Rhineland-Palatinate,Saarland","West Germany","74","0.0432334935809275","0.0334761169254667","0.0529908702363884","1"
"Daily","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2019","Baden-Württemberg","West Germany","151","0.0486550036032874","0.0412582835135261","0.0560517236930487","1"
"Daily","2019","Baden-Württemberg","East Germany","","","","","1"
"Daily","2019","Bavaria","West Germany","234","0.0531981979298179","0.046582649821428","0.0598137460382078","1"
"Daily","2019","Bavaria","East Germany","","","","","1"
"Daily","2019","Berlin","West Germany","47","0.0628326163225893","0.0443055550256284","0.0813596776195501","1"
"Daily","2019","Berlin","East Germany","29","","","","1"
"Daily","2019","Brandenburg","West Germany","","","","","1"
"Daily","2019","Bremen","East Germany","","","","","1"
"Daily","2019","Schleswig-Holstein","West Germany","53","0.0407015097810077","0.0292711661426738","0.0521318534193417","1"
"Daily","2019","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2019","Hamburg","West Germany","36","0.0703581222613686","0.0501617812655648","0.0905544632571723","1"
"Daily","2019","Hamburg","East Germany","","","","","1"
"Daily","2019","North Rhine-Westphalia","West Germany","281","0.0412108375725044","0.0362945695899158","0.046127105555093","1"
"Daily","2019","Saxony","East Germany","83","0.04868191949046","0.0386164842827212","0.0587473546981988","1"
"Daily","2019","Saxony-Anhalt","East Germany","37","0.0302889306759138","0.0196132975425796","0.040964563809248","1"
"Daily","2019","Lower Saxony","West Germany","123","0.0464263057701355","0.0387365447205991","0.0541160668196718","1"
"Daily","2019","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2019","Mecklenburg-Western Pomerania","East Germany","24","","","","1"
"Daily","2019","Saxony","West Germany","","","","","1"
"Daily","2019","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2019","Thuringia","East Germany","35","0.0320734398059422","0.0211365336608616","0.0430103459510228","1"
"Daily","2019","Brandenburg","East Germany","32","0.029837951039475","0.0202868623556365","0.0393890397233134","1"
"Daily","2019","Thuringia","West Germany","","","","","1"
"Daily","2019","Lower Saxony","East Germany","","","","","1"
"Daily","2019","Bremen","West Germany","14","","","","1"
"Min 1x per month","2019","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2019","Hesse","West Germany","169","0.0722879984008302","0.0610504210364279","0.0835255757652325","3"
"Min 1x per month","2019","Hesse","East Germany","","","","","3"
"Min 1x per month","2019","Rhineland-Palatinate,Saarland","West Germany","145","0.0900450563834959","0.0763122339621404","0.103777878804851","3"
"Min 1x per month","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2019","Baden-Württemberg","West Germany","302","0.0782724477489737","0.0690379739584188","0.0875069215395285","3"
"Min 1x per month","2019","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2019","Bavaria","West Germany","432","0.0984523666309886","0.0896703298324359","0.107234403429541","3"
"Min 1x per month","2019","Bavaria","East Germany","","","","","3"
"Min 1x per month","2019","Berlin","West Germany","88","0.139986286046516","0.11349513567758","0.166477436415451","3"
"Min 1x per month","2019","Berlin","East Germany","44","0.092300391676867","0.0648141008433458","0.119786682510388","3"
"Min 1x per month","2019","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2019","Brandenburg","East Germany","100","0.0641831173481843","0.0504252195312688","0.0779410151650999","3"
"Min 1x per month","2019","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2019","Mecklenburg-Western Pomerania","East Germany","50","0.0747612993406342","0.0545734707523918","0.0949491279288766","3"
"Min 1x per month","2019","Saxony","West Germany","","","","","3"
"Min 1x per month","2019","Saxony","East Germany","177","0.0907191737026525","0.0772858217042117","0.104152525701093","3"
"Min 1x per month","2019","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2019","Hamburg","West Germany","71","0.0930617328483385","0.0701196858108215","0.116003779885856","3"
"Min 1x per month","2019","Hamburg","East Germany","","","","","3"
"Min 1x per month","2019","Schleswig-Holstein","West Germany","105","0.0803145989019366","0.0645930967058287","0.0960361010980445","3"
"Min 1x per month","2019","North Rhine-Westphalia","West Germany","567","0.0891884434213428","0.0821392921966091","0.0962375946460765","3"
"Min 1x per month","2019","Thuringia","East Germany","79","0.0911979413437382","0.0733278126397407","0.109068070047736","3"
"Min 1x per month","2019","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2019","Bremen","West Germany","36","0.0951927578003359","0.0611201284077751","0.129265387192897","3"
"Min 1x per month","2019","Bremen","East Germany","","","","","3"
"Min 1x per month","2019","Saxony-Anhalt","East Germany","65","0.0513552804776928","0.0376061623506245","0.0651043986047611","3"
"Min 1x per month","2019","Thuringia","West Germany","","","","","3"
"Min 1x per month","2019","Lower Saxony","West Germany","308","0.10263710225875","0.0915456121591926","0.113728592358307","3"
"Min 1x per month","2019","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per week","2019","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2019","Hesse","West Germany","254","0.133605791544042","0.118841812511827","0.148369770576256","2"
"Min 1x per week","2019","Hesse","East Germany","","","","","2"
"Min 1x per week","2019","Rhineland-Palatinate,Saarland","West Germany","170","0.103456690606259","0.0888455254220103","0.118067855790508","2"
"Min 1x per week","2019","North Rhine-Westphalia","West Germany","723","0.12035740162682","0.11230996070418","0.12840484254946","2"
"Min 1x per week","2019","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2019","Hamburg","West Germany","67","0.0980533467299466","0.0745689520041681","0.121537741455725","2"
"Min 1x per week","2019","Hamburg","East Germany","","","","","2"
"Min 1x per week","2019","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2019","Bavaria","West Germany","602","0.130032115419437","0.120117753745259","0.139946477093615","2"
"Min 1x per week","2019","Bavaria","East Germany","","","","","2"
"Min 1x per week","2019","Schleswig-Holstein","West Germany","121","0.127131592534203","0.107861745015985","0.146401440052421","2"
"Min 1x per week","2019","Lower Saxony","West Germany","325","0.12027061934713","0.108382641910372","0.132158596783889","2"
"Min 1x per week","2019","Baden-Württemberg","West Germany","479","0.157552168431843","0.145026811481199","0.170077525382487","2"
"Min 1x per week","2019","Berlin","West Germany","88","0.128895408625077","0.103311949845978","0.154478867404177","2"
