"party","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"AfD","2016","in school","Urban Area","5","","","","7"
"AfD","2016","in school","Rural Area","","","","","7"
"AfD","2016","middle vocational","Urban Area","162","0.0608087278730922","0.0514726069900688","0.0701448487561157","7"
"AfD","2016","middle vocational","Rural Area","141","0.0867098384129753","0.0721091046285587","0.101310572197392","7"
"AfD","2016","general elemantary","Rural Area","18","","","","7"
"AfD","2016","vocational + Abi","Urban Area","27","","","","7"
"AfD","2016","vocational + Abi","Rural Area","15","","","","7"
"AfD","2016","inadequately","Urban Area","2","","","","7"
"AfD","2016","inadequately","Rural Area","3","","","","7"
"AfD","2016","general elemantary","Urban Area","25","","","","7"
"AfD","2016","higher education","Urban Area","44","0.0195822951619296","0.0139367773422429","0.0252278129816163","7"
"AfD","2016","higher education","Rural Area","33","0.0406180946526678","0.0270985621153338","0.0541376271900019","7"
"AfD","2016","higher vocational","Urban Area","29","","","","7"
"AfD","2016","higher vocational","Rural Area","11","","","","7"
"CDU/CSU","2016","higher vocational","Rural Area","114","0.508356630702341","0.444302151902297","0.572411109502385","1"
"CDU/CSU","2016","higher education","Urban Area","759","0.318946516645218","0.29995691061576","0.337936122674675","1"
"CDU/CSU","2016","general elemantary","Urban Area","147","0.403961336053775","0.357528355602847","0.450394316504702","1"
"CDU/CSU","2016","inadequately","Urban Area","11","","","","1"
"CDU/CSU","2016","inadequately","Rural Area","8","","","","1"
"CDU/CSU","2016","general elemantary","Rural Area","104","0.538478001918049","0.471213326715871","0.605742677120228","1"
"CDU/CSU","2016","higher education","Rural Area","320","0.420420261104856","0.386613422803293","0.45422709940642","1"
"CDU/CSU","2016","vocational + Abi","Urban Area","188","0.30977913884361","0.2717519651985","0.347806312488719","1"
"CDU/CSU","2016","in school","Urban Area","9","","","","1"
"CDU/CSU","2016","middle vocational","Rural Area","644","0.453035155086717","0.427207691171616","0.478862619001818","1"
"CDU/CSU","2016","higher vocational","Urban Area","197","0.419154840836097","0.371965829763349","0.466343851908845","1"
"CDU/CSU","2016","middle vocational","Urban Area","1034","0.420465794015861","0.401181162017349","0.439750426014373","1"
"CDU/CSU","2016","vocational + Abi","Rural Area","79","0.355116354869762","0.291591180943718","0.418641528795806","1"
"CDU/CSU","2016","in school","Rural Area","9","","","","1"
"FDP","2016","inadequately","Rural Area","","","","","3"
"FDP","2016","inadequately","Urban Area","","","","","3"
"FDP","2016","general elemantary","Urban Area","7","","","","3"
"FDP","2016","general elemantary","Rural Area","3","","","","3"
"FDP","2016","middle vocational","Urban Area","66","0.0241615609356163","0.018162849956251","0.0301602719149817","3"
"FDP","2016","middle vocational","Rural Area","16","","","","3"
"FDP","2016","higher vocational","Rural Area","6","","","","3"
"FDP","2016","in school","Rural Area","1","","","","3"
"FDP","2016","in school","Urban Area","","","","","3"
"FDP","2016","vocational + Abi","Urban Area","20","","","","3"
"FDP","2016","vocational + Abi","Rural Area","1","","","","3"
"FDP","2016","higher vocational","Urban Area","5","","","","3"
"FDP","2016","higher education","Urban Area","128","0.0592222114970935","0.04960493168689","0.068839491307297","3"
"FDP","2016","higher education","Rural Area","30","0.0288246381881573","0.0173658972607815","0.0402833791155331","3"
"NPD Combination","2016","inadequately","Rural Area","2","","","","6"
"NPD Combination","2016","general elemantary","Urban Area","8","","","","6"
"NPD Combination","2016","higher vocational","Urban Area","","","","","6"
"NPD Combination","2016","higher vocational","Rural Area","2","","","","6"
"NPD Combination","2016","general elemantary","Rural Area","4","","","","6"
"NPD Combination","2016","middle vocational","Urban Area","27","","","","6"
"NPD Combination","2016","higher education","Urban Area","1","","","","6"
"NPD Combination","2016","higher education","Rural Area","2","","","","6"
"NPD Combination","2016","middle vocational","Rural Area","20","","","","6"
"NPD Combination","2016","vocational + Abi","Urban Area","1","","","","6"
"NPD Combination","2016","vocational + Abi","Rural Area","1","","","","6"
"NPD Combination","2016","in school","Urban Area","","","","","6"
"NPD Combination","2016","in school","Rural Area","","","","","6"
"NPD Combination","2016","inadequately","Urban Area","1","","","","6"
"Other","2016","in school","Urban Area","4","","","","8"
"Other","2016","in school","Rural Area","1","","","","8"
"Other","2016","inadequately","Urban Area","3","","","","8"
"Other","2016","inadequately","Rural Area","","","","","8"
"Other","2016","general elemantary","Urban Area","15","","","","8"
"Other","2016","general elemantary","Rural Area","7","","","","8"
"Other","2016","middle vocational","Urban Area","42","0.0149110875948055","0.0101763178975527","0.0196458572920582","8"
"Other","2016","higher vocational","Urban Area","4","","","","8"
"Other","2016","higher vocational","Rural Area","2","","","","8"
"Other","2016","higher education","Urban Area","30","0.0201057109863046","0.0143867682934546","0.0258246536791547","8"
"Other","2016","higher education","Rural Area","10","","","","8"
"Other","2016","middle vocational","Rural Area","21","","","","8"
"Other","2016","vocational + Abi","Urban Area","5","","","","8"
"Other","2016","vocational + Abi","Rural Area","3","","","","8"
"PDS/Linke","2016","in school","Urban Area","8","","","","5"
"PDS/Linke","2016","in school","Rural Area","4","","","","5"
"PDS/Linke","2016","middle vocational","Rural Area","118","0.0832698302288646","0.0689347309107674","0.0976049295469618","5"
"PDS/Linke","2016","vocational + Abi","Urban Area","54","0.116865446484243","0.0904455918868751","0.143285301081611","5"
"PDS/Linke","2016","vocational + Abi","Rural Area","25","","","","5"
"PDS/Linke","2016","inadequately","Rural Area","","","","","5"
"PDS/Linke","2016","general elemantary","Urban Area","28","","","","5"
"PDS/Linke","2016","general elemantary","Rural Area","13","","","","5"
"PDS/Linke","2016","higher vocational","Rural Area","18","","","","5"
"PDS/Linke","2016","higher education","Urban Area","164","0.0693149619238099","0.0589663697010771","0.0796635541465427","5"
"PDS/Linke","2016","higher education","Rural Area","110","0.108159125425684","0.0868884436616482","0.12942980718972","5"
"PDS/Linke","2016","middle vocational","Urban Area","137","0.0415594252381088","0.033762491470475","0.0493563590057426","5"
"PDS/Linke","2016","higher vocational","Urban Area","16","","","","5"
"PDS/Linke","2016","inadequately","Urban Area","3","","","","5"
"SPD","2016","in school","Urban Area","16","","","","2"
"SPD","2016","inadequately","Rural Area","3","","","","2"
"SPD","2016","general elemantary","Urban Area","163","0.365660123393015","0.32008590256513","0.411234344220899","2"
"SPD","2016","general elemantary","Rural Area","48","0.244551000483211","0.186555518709166","0.302546482257255","2"
"SPD","2016","middle vocational","Urban Area","780","0.314330504737289","0.296193850962235","0.332467158512343","2"
"SPD","2016","vocational + Abi","Urban Area","159","0.277965951012818","0.24112349593103","0.314808406094606","2"
"SPD","2016","higher vocational","Rural Area","52","0.219338499456978","0.166319811351146","0.27235718756281","2"
"SPD","2016","higher education","Urban Area","520","0.235656469203635","0.21836426346527","0.252948674942","2"
"SPD","2016","middle vocational","Rural Area","360","0.268844261033862","0.245840892560499","0.291847629507225","2"
"SPD","2016","vocational + Abi","Rural Area","54","0.227929939851563","0.172243572518155","0.28361630718497","2"
"SPD","2016","higher vocational","Urban Area","119","0.288544825094451","0.24521331123848","0.331876338950422","2"
"SPD","2016","higher education","Rural Area","161","0.196817549600271","0.169587705450856","0.224047393749685","2"
"SPD","2016","in school","Rural Area","2","","","","2"
"SPD","2016","inadequately","Urban Area","24","","","","2"
"AfD","2017","in school","Urban Area","2","","","","7"
"AfD","2017","in school","Rural Area","1","","","","7"
"AfD","2017","general elemantary","Rural Area","16","","","","7"
"AfD","2017","middle vocational","Urban Area","178","0.0678857771007729","0.0586162926214766","0.0771552615800691","7"
"AfD","2017","middle vocational","Rural Area","128","0.0748867638108209","0.0620259027063019","0.08774762491534","7"
"AfD","2017","vocational + Abi","Urban Area","15","","","","7"
"AfD","2017","vocational + Abi","Rural Area","12","","","","7"
"AfD","2017","higher vocational","Urban Area","25","","","","7"
"AfD","2017","higher education","Rural Area","32","0.0350483378019136","0.0232480184322707","0.0468486571715565","7"
"AfD","2017","inadequately","Urban Area","5","","","","7"
"AfD","2017","general elemantary","Urban Area","31","0.0834975215336759","0.0600126547720613","0.10698238829529","7"
"AfD","2017","higher vocational","Rural Area","19","","","","7"
"AfD","2017","higher education","Urban Area","46","0.0203825834537563","0.0149954544826681","0.0257697124248444","7"
"AfD","2017","inadequately","Rural Area","2","","","","7"
"CDU/CSU","2017","inadequately","Rural Area","31","0.43533092688779","0.296509401294857","0.574152452480722","1"
"CDU/CSU","2017","middle vocational","Urban Area","1099","0.374841141066016","0.35700296534288","0.392679316789151","1"
"CDU/CSU","2017","higher vocational","Rural Area","133","0.488518246196211","0.429863730009386","0.547172762383037","1"
"CDU/CSU","2017","higher education","Urban Area","906","0.316495533538864","0.298763686320801","0.334227380756927","1"
"CDU/CSU","2017","inadequately","Urban Area","88","0.151589895714608","0.09476476821994","0.208415023209277","1"
"CDU/CSU","2017","general elemantary","Urban Area","218","0.392962809718512","0.351499128087227","0.434426491349797","1"
"CDU/CSU","2017","higher education","Rural Area","378","0.405841916740679","0.374332764083201","0.437351069398157","1"
"CDU/CSU","2017","general elemantary","Rural Area","127","0.459814303118398","0.401123373959898","0.518505232276899","1"
"CDU/CSU","2017","vocational + Abi","Rural Area","80","0.363917076031117","0.301190445820977","0.426643706241256","1"
"CDU/CSU","2017","higher vocational","Urban Area","215","0.428135748653477","0.383401887806501","0.472869609500452","1"
"CDU/CSU","2017","middle vocational","Rural Area","686","0.437831717196833","0.41359036461334","0.462073069780326","1"
"CDU/CSU","2017","vocational + Abi","Urban Area","234","0.332366123778746","0.296263665445705","0.368468582111787","1"
"CDU/CSU","2017","in school","Urban Area","23","","","","1"
"CDU/CSU","2017","in school","Rural Area","7","","","","1"
"FDP","2017","inadequately","Urban Area","1","","","","3"
"FDP","2017","general elemantary","Rural Area","3","","","","3"
"FDP","2017","higher vocational","Rural Area","9","","","","3"
"FDP","2017","in school","Rural Area","2","","","","3"
"FDP","2017","inadequately","Rural Area","2","","","","3"
"FDP","2017","general elemantary","Urban Area","13","","","","3"
"FDP","2017","vocational + Abi","Urban Area","39","0.0750416593407401","0.0548500229138174","0.0952332957676627","3"
"FDP","2017","higher vocational","Urban Area","13","","","","3"
"FDP","2017","higher education","Urban Area","176","0.0685979215733401","0.058961326964987","0.0782345161816932","3"
"FDP","2017","higher education","Rural Area","46","0.0430849246659681","0.0300560580979532","0.056113791233983","3"
"FDP","2017","in school","Urban Area","5","","","","3"
"FDP","2017","middle vocational","Urban Area","93","0.0346919040245229","0.0279485080908707","0.0414352999581751","3"
"FDP","2017","middle vocational","Rural Area","29","","","","3"
"FDP","2017","vocational + Abi","Rural Area","3","","","","3"
"NPD Combination","2017","inadequately","Rural Area","1","","","","6"
"NPD Combination","2017","general elemantary","Urban Area","4","","","","6"
"NPD Combination","2017","general elemantary","Rural Area","9","","","","6"
"NPD Combination","2017","middle vocational","Urban Area","25","","","","6"
"NPD Combination","2017","higher vocational","Urban Area","4","","","","6"
"NPD Combination","2017","higher vocational","Rural Area","2","","","","6"
"NPD Combination","2017","higher education","Urban Area","5","","","","6"
"NPD Combination","2017","higher education","Rural Area","1","","","","6"
"NPD Combination","2017","middle vocational","Rural Area","25","","","","6"
"NPD Combination","2017","vocational + Abi","Urban Area","6","","","","6"
"NPD Combination","2017","vocational + Abi","Rural Area","4","","","","6"
"NPD Combination","2017","in school","Urban Area","","","","","6"
"NPD Combination","2017","in school","Rural Area","","","","","6"
"NPD Combination","2017","inadequately","Urban Area","","","","","6"
"Other","2017","in school","Urban Area","2","","","","8"
"Other","2017","in school","Rural Area","","","","","8"
"Other","2017","inadequately","Urban Area","3","","","","8"
"Other","2017","inadequately","Rural Area","","","","","8"
