"party","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Grüne","2016","35-65 y.","no migration background","872","0.196330799308111","0.184460934629225","0.208200663986997","4"
"Grüne","2016","35-65 y.","indirect migration background","45","0.223263380846853","0.168850405940749","0.277676355752957","4"
"Grüne","2016","66 and older","no migration background","153","0.0614220018751351","0.0520289137160401","0.0708150900342301","4"
"Grüne","2016","66 and older","direct migration background","6","","","","4"
"Grüne","2016","66 and older","indirect migration background","","","","","4"
"Grüne","2016","16-34 y.","no migration background","255","0.240962449555279","0.214768292438095","0.267156606672463","4"
"NPD","2016","35-65 y.","no migration background","37","0.0113252038648676","0.00816319827215408","0.0144872094575811","6"
"NPD","2016","16-34 y.","no migration background","22","","","","6"
"NPD","2016","16-34 y.","direct migration background","","","","","6"
"NPD","2016","16-34 y.","indirect migration background","4","","","","6"
"NPD","2016","66 and older","no migration background","","","","","6"
"NPD","2016","66 and older","direct migration background","1","","","","6"
"NPD","2016","66 and older","indirect migration background","","","","","6"
"NPD","2016","35-65 y.","indirect migration background","1","","","","6"
"NPD","2016","35-65 y.","direct migration background","6","","","","6"
"Other","2016","16-34 y.","no migration background","28","","","","8"
"Other","2016","16-34 y.","direct migration background","2","","","","8"
"Other","2016","16-34 y.","indirect migration background","7","","","","8"
"Other","2016","35-65 y.","no migration background","48","0.0121861704301341","0.00890760343289081","0.0154647374273775","8"
"Other","2016","35-65 y.","direct migration background","7","","","","8"
"Other","2016","35-65 y.","indirect migration background","1","","","","8"
"Other","2016","66 and older","no migration background","7","","","","8"
"Other","2016","66 and older","direct migration background","1","","","","8"
"Other","2016","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2016","35-65 y.","direct migration background","63","0.067817045557253","0.0494003549813556","0.0862337361331503","5"
"PDS/Linke","2016","35-65 y.","indirect migration background","25","","","","5"
"PDS/Linke","2016","16-34 y.","no migration background","101","0.0909625729439139","0.0733500990242859","0.108575046863542","5"
"PDS/Linke","2016","16-34 y.","direct migration background","26","","","","5"
"PDS/Linke","2016","16-34 y.","indirect migration background","20","","","","5"
"PDS/Linke","2016","35-65 y.","no migration background","300","0.0661211844813502","0.0586956372930648","0.0735467316696355","5"
"PDS/Linke","2016","66 and older","no migration background","158","0.0468332269863766","0.0385676586794268","0.0550987952933265","5"
"PDS/Linke","2016","66 and older","indirect migration background","","","","","5"
"PDS/Linke","2016","66 and older","direct migration background","10","","","","5"
"SPD","2016","16-34 y.","no migration background","186","0.189679510739114","0.165667046380758","0.21369197509747","1"
"SPD","2016","16-34 y.","direct migration background","49","0.258727294922473","0.198033649719698","0.319420940125247","1"
"SPD","2016","16-34 y.","indirect migration background","77","0.408637730641897","0.341345147731063","0.475930313552732","1"
"SPD","2016","35-65 y.","no migration background","1057","0.259133361137668","0.246040198227261","0.272226524048074","1"
"SPD","2016","66 and older","no migration background","782","0.309749107310105","0.291659891066182","0.327838323554027","1"
"SPD","2016","66 and older","direct migration background","38","0.369590095304554","0.290198305128156","0.448981885480952","1"
"SPD","2016","66 and older","indirect migration background","2","","","","1"
"SPD","2016","35-65 y.","indirect migration background","79","0.369835311889493","0.306755839622257","0.43291478415673","1"
"SPD","2016","35-65 y.","direct migration background","211","0.338079942734587","0.303429877745746","0.372730007723428","1"
"AfD","2017","16-34 y.","no migration background","73","0.0736258289402749","0.0591941756065625","0.0880574822739874","7"
"AfD","2017","35-65 y.","direct migration background","46","0.0594126806091611","0.0445819578749718","0.0742434033433504","7"
"AfD","2017","66 and older","indirect migration background","","","","","7"
"AfD","2017","16-34 y.","indirect migration background","5","","","","7"
"AfD","2017","35-65 y.","no migration background","298","0.0749278300714947","0.0675824563295836","0.0822732038134058","7"
"AfD","2017","35-65 y.","indirect migration background","8","","","","7"
"AfD","2017","66 and older","direct migration background","4","","","","7"
"AfD","2017","16-34 y.","direct migration background","7","","","","7"
"AfD","2017","66 and older","no migration background","71","0.022522342185033","0.0168343957823431","0.0282102885877229","7"
"CDU/CSU","2017","16-34 y.","indirect migration background","48","0.188541211368878","0.135512468858714","0.241569953879043","2"
"CDU/CSU","2017","35-65 y.","direct migration background","470","0.359157553365758","0.329059298228591","0.389255808502924","2"
"CDU/CSU","2017","35-65 y.","indirect migration background","77","0.224119437524499","0.174101053310287","0.274137821738712","2"
"CDU/CSU","2017","66 and older","no migration background","1184","0.473142504774525","0.45400268415772","0.49228232539133","2"
"CDU/CSU","2017","66 and older","direct migration background","96","0.43300557864595","0.358956440810162","0.507054716481739","2"
"CDU/CSU","2017","66 and older","indirect migration background","2","","","","2"
"CDU/CSU","2017","16-34 y.","direct migration background","221","0.283082834200827","0.239792326130515","0.326373342271139","2"
"CDU/CSU","2017","16-34 y.","no migration background","404","0.346716276003641","0.320416878199019","0.373015673808264","2"
"CDU/CSU","2017","35-65 y.","no migration background","1797","0.340638060843764","0.327415577286649","0.35386054440088","2"
"FDP","2017","16-34 y.","no migration background","57","0.0366343368786501","0.0262531378060556","0.0470155359512447","3"
"FDP","2017","35-65 y.","direct migration background","25","","","","3"
"FDP","2017","16-34 y.","direct migration background","5","","","","3"
"FDP","2017","16-34 y.","indirect migration background","9","","","","3"
"FDP","2017","35-65 y.","no migration background","198","0.0404623157336884","0.0349648706761632","0.0459597607912136","3"
"FDP","2017","35-65 y.","indirect migration background","11","","","","3"
"FDP","2017","66 and older","no migration background","119","0.0398078027671845","0.0323130296720235","0.0473025758623454","3"
"FDP","2017","66 and older","indirect migration background","","","","","3"
"FDP","2017","66 and older","direct migration background","5","","","","3"
"Grüne","2017","35-65 y.","direct migration background","95","0.118091296517905","0.0978450769752814","0.138337516060529","4"
"Grüne","2017","16-34 y.","indirect migration background","34","0.154879699297345","0.105830551812885","0.203928846781805","4"
"Grüne","2017","35-65 y.","indirect migration background","39","0.160015731495645","0.116040374154009","0.20399108883728","4"
"Grüne","2017","16-34 y.","direct migration background","49","0.176911990979813","0.140242642125713","0.213581339833912","4"
"Grüne","2017","35-65 y.","no migration background","785","0.146186846488817","0.136329952586696","0.156043740390937","4"
"Grüne","2017","66 and older","no migration background","139","0.0513766096725017","0.0429135980987372","0.0598396212462661","4"
"Grüne","2017","66 and older","direct migration background","8","","","","4"
"Grüne","2017","66 and older","indirect migration background","1","","","","4"
"Grüne","2017","16-34 y.","no migration background","247","0.174873884793425","0.153883015914098","0.195864753672752","4"
"NPD","2017","35-65 y.","no migration background","57","0.00902271788143217","0.00638453407104968","0.0116609016918147","6"
"NPD","2017","66 and older","no migration background","1","","","","6"
"NPD","2017","66 and older","direct migration background","","","","","6"
"NPD","2017","35-65 y.","indirect migration background","2","","","","6"
"NPD","2017","16-34 y.","indirect migration background","1","","","","6"
"NPD","2017","35-65 y.","direct migration background","3","","","","6"
"NPD","2017","16-34 y.","direct migration background","1","","","","6"
"NPD","2017","16-34 y.","no migration background","22","","","","6"
"NPD","2017","66 and older","indirect migration background","","","","","6"
"Other","2017","16-34 y.","no migration background","33","0.0269626126704153","0.0180119844005208","0.0359132409403098","8"
"Other","2017","16-34 y.","direct migration background","8","","","","8"
"Other","2017","16-34 y.","indirect migration background","8","","","","8"
"Other","2017","35-65 y.","no migration background","48","0.0133353722561613","0.0101350636183376","0.0165356808939849","8"
"Other","2017","35-65 y.","direct migration background","10","","","","8"
"Other","2017","35-65 y.","indirect migration background","5","","","","8"
"Other","2017","66 and older","no migration background","7","","","","8"
"Other","2017","66 and older","direct migration background","","","","","8"
"Other","2017","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2017","35-65 y.","direct migration background","68","0.0580346320764497","0.0433661806218213","0.072703083531078","5"
"PDS/Linke","2017","35-65 y.","indirect migration background","26","","","","5"
"PDS/Linke","2017","16-34 y.","no migration background","129","0.10254901833065","0.0857849704482519","0.119313066213049","5"
"PDS/Linke","2017","16-34 y.","direct migration background","40","0.262154735167021","0.219891481717382","0.304417988616661","5"
"PDS/Linke","2017","16-34 y.","indirect migration background","30","0.169819754691146","0.11891536323441","0.220724146147882","5"
"PDS/Linke","2017","35-65 y.","no migration background","337","0.0700865801071486","0.0629639038572885","0.0772092563570088","5"
"PDS/Linke","2017","66 and older","no migration background","175","0.0482005631610549","0.039989600496901","0.0564115258252088","5"
"PDS/Linke","2017","66 and older","indirect migration background","","","","","5"
