"party","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"SPD","2015","Rhineland-Palatinate,Saarland","no migration background","137","0.293158914977533","0.250721453089421","0.335596376865645","1"
"SPD","2015","Rhineland-Palatinate,Saarland","direct migration background","28","","","","1"
"SPD","2015","Rhineland-Palatinate,Saarland","indirect migration background","13","","","","1"
"SPD","2015","Baden-Württemberg","no migration background","209","0.229225020845743","0.202786735193742","0.255663306497744","1"
"SPD","2015","Baden-Württemberg","direct migration background","47","0.248918364725854","0.185398417140526","0.312438312311182","1"
"SPD","2015","Baden-Württemberg","indirect migration background","22","","","","1"
"SPD","2015","Bavaria","no migration background","322","0.239407710676868","0.216594128532573","0.262221292821164","1"
"SPD","2015","Bavaria","direct migration background","46","0.2968178463102","0.230806573870442","0.362829118749957","1"
"SPD","2015","Bavaria","indirect migration background","24","","","","1"
"SPD","2015","Berlin","no migration background","100","0.253666751910655","0.210204132699884","0.297129371121426","1"
"SPD","2015","Berlin","direct migration background","12","","","","1"
"SPD","2015","Berlin","indirect migration background","6","","","","1"
"SPD","2015","Brandenburg","no migration background","83","0.216718582651867","0.170250836614893","0.263186328688841","1"
"SPD","2015","Brandenburg","direct migration background","1","","","","1"
"SPD","2015","Brandenburg","indirect migration background","1","","","","1"
"SPD","2015","Mecklenburg-Western Pomerania","no migration background","35","0.187170128552544","0.129869922071767","0.244470335033321","1"
"SPD","2015","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"SPD","2015","Mecklenburg-Western Pomerania","indirect migration background","3","","","","1"
"SPD","2015","Saxony","no migration background","83","0.16415679648778","0.130984756810808","0.197328836164751","1"
"SPD","2015","Saxony","direct migration background","4","","","","1"
"SPD","2015","Saxony","indirect migration background","","","","","1"
"SPD","2015","Saxony-Anhalt","no migration background","65","0.202412227516666","0.156326729913917","0.248497725119415","1"
"SPD","2015","Thuringia","indirect migration background","","","","","1"
"SPD","2015","Saxony-Anhalt","indirect migration background","1","","","","1"
"SPD","2015","Thuringia","no migration background","55","0.21029311240526","0.163946781975052","0.256639442835468","1"
"SPD","2015","Thuringia","direct migration background","2","","","","1"
"SPD","2015","Saxony-Anhalt","direct migration background","2","","","","1"
"AfD","2016","Berlin","direct migration background","2","","","","7"
"AfD","2016","North Rhine-Westphalia","indirect migration background","4","","","","7"
"AfD","2016","North Rhine-Westphalia","direct migration background","10","","","","7"
"AfD","2016","Rhineland-Palatinate,Saarland","no migration background","15","","","","7"
"AfD","2016","Rhineland-Palatinate,Saarland","indirect migration background","4","","","","7"
"AfD","2016","Baden-Württemberg","indirect migration background","4","","","","7"
"AfD","2016","Berlin","no migration background","23","","","","7"
"AfD","2016","Brandenburg","indirect migration background","","","","","7"
"AfD","2016","Schleswig-Holstein","direct migration background","4","","","","7"
"AfD","2016","Rhineland-Palatinate,Saarland","direct migration background","6","","","","7"
"AfD","2016","Baden-Württemberg","no migration background","49","0.0571928109862545","0.0426913372742816","0.0716942846982274","7"
"AfD","2016","Baden-Württemberg","direct migration background","7","","","","7"
"AfD","2016","Bavaria","direct migration background","6","","","","7"
"AfD","2016","Bavaria","indirect migration background","3","","","","7"
"AfD","2016","Saxony-Anhalt","indirect migration background","","","","","7"
"AfD","2016","Hamburg","indirect migration background","","","","","7"
"AfD","2016","Bremen","direct migration background","","","","","7"
"AfD","2016","Bremen","indirect migration background","","","","","7"
"AfD","2016","North Rhine-Westphalia","no migration background","57","0.0359588900967604","0.0268472443736456","0.0450705358198751","7"
"AfD","2016","Hesse","no migration background","21","","","","7"
"AfD","2016","Hesse","direct migration background","5","","","","7"
"AfD","2016","Hesse","indirect migration background","1","","","","7"
"AfD","2016","Berlin","indirect migration background","1","","","","7"
"AfD","2016","Brandenburg","no migration background","21","","","","7"
"AfD","2016","Brandenburg","direct migration background","5","","","","7"
"AfD","2016","Mecklenburg-Western Pomerania","no migration background","12","","","","7"
"AfD","2016","Mecklenburg-Western Pomerania","direct migration background","","","","","7"
"AfD","2016","Saxony","indirect migration background","1","","","","7"
"AfD","2016","Schleswig-Holstein","no migration background","14","","","","7"
"AfD","2016","Hamburg","no migration background","3","","","","7"
"AfD","2016","Hamburg","direct migration background","","","","","7"
"AfD","2016","Lower Saxony","direct migration background","4","","","","7"
"AfD","2016","Lower Saxony","indirect migration background","","","","","7"
"AfD","2016","Bremen","no migration background","4","","","","7"
"AfD","2016","Bavaria","no migration background","57","0.0458988665853321","0.0341417455684446","0.0576559876022196","7"
"AfD","2016","Mecklenburg-Western Pomerania","indirect migration background","","","","","7"
"AfD","2016","Saxony","no migration background","67","0.160326119770709","0.126081980149208","0.19457025939221","7"
"AfD","2016","Saxony","direct migration background","1","","","","7"
"AfD","2016","Saxony-Anhalt","no migration background","34","0.165466612486209","0.122697903762578","0.208235321209841","7"
"AfD","2016","Saxony-Anhalt","direct migration background","","","","","7"
"AfD","2016","Schleswig-Holstein","indirect migration background","","","","","7"
"AfD","2016","Thuringia","direct migration background","","","","","7"
"AfD","2016","Thuringia","indirect migration background","","","","","7"
"AfD","2016","Lower Saxony","no migration background","33","0.0196755087458357","0.0102328239947093","0.0291181934969622","7"
"AfD","2016","Thuringia","no migration background","39","0.130137668949219","0.0899309416034365","0.170344396295002","7"
"CDU/CSU","2016","Mecklenburg-Western Pomerania","direct migration background","1","","","","2"
"CDU/CSU","2016","Brandenburg","direct migration background","5","","","","2"
"CDU/CSU","2016","Brandenburg","indirect migration background","2","","","","2"
"CDU/CSU","2016","Mecklenburg-Western Pomerania","no migration background","68","0.396951500029761","0.321841262863983","0.472061737195539","2"
"CDU/CSU","2016","Berlin","direct migration background","7","","","","2"
"CDU/CSU","2016","Berlin","indirect migration background","1","","","","2"
"CDU/CSU","2016","Brandenburg","no migration background","68","0.336387107236526","0.277819812348798","0.394954402124254","2"
"CDU/CSU","2016","Saxony","no migration background","159","0.351697685587557","0.307131820883893","0.396263550291221","2"
"CDU/CSU","2016","Saxony","indirect migration background","","","","","2"
"CDU/CSU","2016","Berlin","no migration background","82","0.242116615029416","0.197556387027286","0.286676843031545","2"
"CDU/CSU","2016","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"CDU/CSU","2016","Saxony","direct migration background","7","","","","2"
"CDU/CSU","2016","Saxony-Anhalt","no migration background","99","0.320561094318778","0.266848057904375","0.374274130733182","2"
"CDU/CSU","2016","Saxony-Anhalt","direct migration background","1","","","","2"
"CDU/CSU","2016","Schleswig-Holstein","no migration background","112","0.414731149577705","0.358414675166226","0.471047623989185","2"
"CDU/CSU","2016","Schleswig-Holstein","direct migration background","13","","","","2"
"CDU/CSU","2016","Schleswig-Holstein","indirect migration background","6","","","","2"
"CDU/CSU","2016","Hamburg","no migration background","46","0.305538173122332","0.234385359043292","0.376690987201371","2"
"CDU/CSU","2016","Saxony-Anhalt","indirect migration background","1","","","","2"
"CDU/CSU","2016","Thuringia","no migration background","100","0.346964439875587","0.290081393148286","0.403847486602888","2"
"CDU/CSU","2016","Thuringia","direct migration background","10","","","","2"
"CDU/CSU","2016","Thuringia","indirect migration background","1","","","","2"
"CDU/CSU","2016","Rhineland-Palatinate,Saarland","direct migration background","37","0.51692774433333","0.413687789707535","0.620167698959126","2"
"CDU/CSU","2016","Rhineland-Palatinate,Saarland","indirect migration background","7","","","","2"
"CDU/CSU","2016","Baden-Württemberg","no migration background","366","0.371997838736868","0.341813563434065","0.402182114039672","2"
"CDU/CSU","2016","Bavaria","no migration background","622","0.557354169476593","0.529448231928585","0.585260107024601","2"
"CDU/CSU","2016","Bavaria","direct migration background","67","0.357138058997011","0.282187445956255","0.432088672037768","2"
"CDU/CSU","2016","Bavaria","indirect migration background","23","","","","2"
"CDU/CSU","2016","Hamburg","direct migration background","7","","","","2"
"CDU/CSU","2016","Hamburg","indirect migration background","2","","","","2"
"CDU/CSU","2016","Lower Saxony","no migration background","337","0.42313271831803","0.389541648393432","0.456723788242628","2"
"CDU/CSU","2016","Lower Saxony","direct migration background","44","0.368712924773002","0.275540562136693","0.461885287409311","2"
"CDU/CSU","2016","Hesse","direct migration background","36","0.281258777400805","0.185109114197612","0.377408440603998","2"
"CDU/CSU","2016","Hesse","indirect migration background","8","","","","2"
"CDU/CSU","2016","Rhineland-Palatinate,Saarland","no migration background","182","0.41646678746643","0.370404581921579","0.46252899301128","2"
"CDU/CSU","2016","Baden-Württemberg","direct migration background","53","0.424302901848713","0.340307155828167","0.508298647869259","2"
"CDU/CSU","2016","Baden-Württemberg","indirect migration background","13","","","","2"
"CDU/CSU","2016","North Rhine-Westphalia","direct migration background","138","0.458334463715667","0.402779136394079","0.513889791037254","2"
"CDU/CSU","2016","North Rhine-Westphalia","indirect migration background","35","0.229157334528853","0.155478484676784","0.302836184380923","2"
"CDU/CSU","2016","Hesse","no migration background","183","0.38808560127741","0.344849424761394","0.431321777793426","2"
"CDU/CSU","2016","Bremen","direct migration background","4","","","","2"
"CDU/CSU","2016","North Rhine-Westphalia","no migration background","697","0.418471292119139","0.394329788080144","0.442612796158133","2"
